car,price,body,mileage,engV,engType,registration,year,model,drive
Volkswagen,7900,van,229,1.9,Diesel,yes,2001,T4 (Transporter) ïàññ.,front
Renault,7000,vagon,231,1.6,Petrol,yes,2008,Scenic,front
Ford,1050,sedan,160,1.4,Petrol,yes,1988,Escort,front
Mitsubishi,6000,hatch,118,1.3,Petrol,yes,2006,Colt,front
Volkswagen,2900,sedan,315,1.6,Gas,yes,1990,Passat B3,front
Opel,9700,other,175,1.3,Diesel,yes,2013,Astra J,front
Nissan,7600,hatch,280,1.6,Petrol,yes,2007,Note,front
Volkswagen,35800,crossover,92,3,Diesel,yes,2011,Touareg,full
ZAZ,1000,hatch,150,1.2,Petrol,yes,2004,1102 Òàâðèÿ,front
ZAZ,1800,hatch,150,99.99,Gas,yes,2004,1102 Òàâðèÿ,front
Mercedes-Benz,26800,sedan,162,5.5,Petrol,yes,2007,S 500,full
Skoda,21500,sedan,64,1.8,Petrol,yes,2013,Superb,front
Renault,10850,crossover,103,2.5,Gas,yes,2010,Koleos,full
Bentley,117000,sedan,830,6,Petrol,yes,2011,Flying Spur,full
Mazda,15000,sedan,78,2,Petrol,yes,2010,6,front
Mazda,16000,sedan,47,2,Petrol,yes,2011,6,front
Mazda,7700,sedan,121,1.6,Petrol,yes,2007,3,front
Honda,9300,sedan,135,1.4,Other,yes,2008,Civic,front
Seat,9100,vagon,78,1.2,Diesel,yes,2013,Ibiza,front
Land Rover,39700,crossover,87,NA,Petrol,yes,2010,Range Rover,full
Renault,8250,sedan,148,NA,Other,yes,2011,Kangoo ïàññ.,
Kia,14500,sedan,91,2,Petrol,yes,2013,Cerato,front
Land Rover,84999,crossover,81,5,Petrol,yes,2013,Range Rover,full
Ford,1000,hatch,2,1.4,Petrol,yes,1985,Fiesta,front
Nissan,16800,crossover,52,1.6,Petrol,yes,2013,Qashqai,
Kia,13460.265,hatch,1,1.6,Petrol,yes,2016,Ceed,front
Nissan,16800,crossover,52,1.6,Petrol,yes,2013,Qashqai,
Volkswagen,8800,van,240,1.9,Diesel,yes,2003,T5 (Transporter) ïàññ.,front
Mitsubishi,9500,crossover,150,2,Gas,yes,2007,Outlander,full
Toyota,14500,other,82,2,Gas,yes,2007,Rav 4,full
Renault,11500,van,160,1.5,Diesel,yes,2010,Grand Scenic,front
Smart,3100,other,103,0.6,Petrol,yes,2000,Fortwo,rear
Volkswagen,9000,van,181,1.6,Diesel,yes,2011,Caddy ãðóç.,front
Toyota,12800,sedan,123,3.5,Petrol,yes,2007,Camry,front
Mercedes-Benz,10200,sedan,174,2.6,Gas,yes,2001,E-Class,rear
BMW,69999,crossover,1,2,Petrol,yes,2016,X5,full
Mercedes-Benz,0,crossover,0,3,Petrol,yes,2016,GLE-Class,full
Nissan,13300,crossover,87,2,Gas,yes,2011,Qashqai,front
BMW,42000,sedan,59,4.4,Petrol,yes,2009,750,rear
Volkswagen,4400,hatch,238,1.6,Petrol,yes,1994,Golf III,front
Toyota,18800,crossover,105,2,Gas,yes,2011,Rav 4,full
Honda,7500,other,165,2.4,Petrol,yes,2005,Accord,front
Mercedes-Benz,7300,van,207,2.2,Diesel,yes,2003,Vito ïàññ.,front
BMW,29999,other,73,2,Petrol,yes,2012,320,rear
Volkswagen,17500,vagon,160,1.4,Petrol,yes,2011,Passat B7,front
Renault,9200,vagon,155,1.5,Diesel,yes,2010,Clio,front
Peugeot,4700,van,245,1.6,Diesel,yes,2006,Partner ïàññ.,front
Mercedes-Benz,3799,sedan,210,2,Petrol,yes,1995,E-Class,rear
BYD,12800,crossover,42,2.4,Gas,yes,2013,S6,front
Ford,8599,van,150,1.8,Diesel,yes,2010,Transit Connect ïàññ.,front
Volkswagen,21000,other,93,2,Diesel,yes,2012,Passat B7,front
Jeep,27500,crossover,250,3,Diesel,yes,2012,Grand Cherokee,full
BMW,4800,sedan,11,2.5,Diesel,yes,1994,325,rear
Suzuki,10500,crossover,92,2,Petrol,yes,2006,Grand Vitara,full
Volkswagen,7500,van,180,2.5,Diesel,yes,2004,T5 (Transporter) ãðóç,front
Hyundai,21400,crossover,63,2,Diesel,yes,2012,IX35,full
Nissan,14200,hatch,23,NA,Other,yes,2014,Leaf,front
Nissan,11999,crossover,113,3.5,Gas,yes,2005,Murano,full
Seat,4200,sedan,300,1.9,Diesel,yes,1996,Cordoba,front
Mercedes-Benz,28000,other,12,1.8,Petrol,yes,2013,C-Class,
Land Rover,52900,crossover,25,NA,Petrol,yes,2012,Range Rover Sport,full
Suzuki,12000,hatch,87,1.6,Gas,yes,2011,SX4,front
Peugeot,19500,crossover,90,1.6,Diesel,yes,2014,3008,front
Audi,21800,vagon,172,2,Diesel,yes,2011,A4,front
BMW,4200,sedan,277,2,Petrol,yes,1991,320,rear
Peugeot,6400,hatch,198,1.4,Gas,yes,2008,207,front
Audi,0,sedan,62,3,Petrol,yes,2013,A8,full
Hyundai,12650,other,55,1.4,Diesel,yes,2013,i30,front
BMW,10800,sedan,288,4.4,Gas,yes,2002,745,rear
Porsche,49999,crossover,65,3.6,Petrol,yes,2012,Cayenne,full
Land Rover,43999,crossover,56,2.2,Diesel,yes,2013,Range Rover Evoque,full
Chevrolet,5650,sedan,140,1.6,Petrol,yes,2006,Lacetti,front
Mazda,6700,other,123,1.6,Petrol,yes,2009,3,front
BMW,7000,sedan,280,3,Petrol,yes,2001,530,rear
Subaru,12700,crossover,130,3,Gas,yes,2007,Tribeca,full
Mercedes-Benz,7450,sedan,219,2,Petrol,yes,2000,C-Class,rear
Toyota,10500,sedan,82,NA,Petrol,yes,2010,Corolla,front
Toyota,28900,crossover,83,NA,Petrol,yes,2012,Highlander,full
Toyota,10500,sedan,124,1.8,Petrol,yes,2008,Avensis,front
Audi,7500,vagon,240,2,Petrol,yes,2002,A4,front
BMW,2250,sedan,350,2.5,Diesel,yes,1998,525,rear
Toyota,14100,hatch,67,1.6,Petrol,yes,2012,Auris,front
Infiniti,14200,crossover,129,3.5,Petrol,yes,2004,FX 35,full
Toyota,13300,sedan,158,2,Gas,yes,2009,Avensis,front
Mercedes-Benz,11200,other,198,6,Petrol,yes,2004,S 600,rear
Mercedes-Benz,11200,sedan,198,6,Petrol,yes,2004,S 600,rear
BMW,3900,sedan,380,3,Gas,yes,1989,530,rear
Infiniti,13200,crossover,160,3.5,Petrol,yes,2003,FX 35,full
Mitsubishi,4999,sedan,60,1.6,Petrol,yes,2007,Lancer,front
Mazda,12850,crossover,125,99.99,Other,yes,2009,CX-7,full
Toyota,18900,crossover,161,2.7,Gas,yes,2005,Land Cruiser Prado,full
Subaru,19900,vagon,118,2.5,Petrol,yes,2013,Outback,full
Volkswagen,0,sedan,381,2.5,Diesel,yes,2000,T4 (Transporter) ãðóç,
Land Rover,22999,crossover,167,4.2,Gas,yes,2006,Range Rover Evoque,full
Ford,6500,hatch,97,1.4,Petrol,yes,2008,Fusion,front
Honda,11000,sedan,142,2.4,Petrol,yes,2008,Accord,front
Skoda,8699,hatch,122,1.6,Petrol,yes,2009,Octavia Tour,front
BMW,10000,sedan,274,4.4,Gas,yes,1998,540,rear
BMW,2600,sedan,270,2,Diesel,no,1998,320,rear
BMW,4500,sedan,140,3,Diesel,no,2000,530,rear
Mitsubishi,12800,crossover,153,1.6,Gas,yes,2011,ASX,front
Audi,30999,sedan,108,2,Diesel,yes,2013,A6,front
ZAZ,6500,hatch,1,1.5,Petrol,yes,2015,Forza,front
Skoda,19200,sedan,60,1.4,Petrol,yes,2015,Octavia A7,front
BMW,1700,sedan,200,2,Diesel,no,2003,320,rear
BMW,50499,sedan,128,3,Diesel,yes,2013,730,full
BMW,18500,sedan,79,3,Diesel,no,2012,530,rear
Audi,90999,sedan,4,3,Diesel,yes,2015,A8,full
Audi,85555,sedan,40,3,Diesel,yes,2015,A8,full
Volkswagen,14899,van,158,2,Diesel,yes,2012,T5 (Transporter) ãðóç,front
Audi,2500,vagon,300,2.5,Diesel,no,2002,A6,front
Toyota,23200,crossover,160,4,Petrol,yes,2008,Land Cruiser Prado,full
Volkswagen,2600,sedan,330,1.9,Petrol,no,1999,Passat B5,front
Subaru,10700,vagon,120,2.5,Petrol,yes,2006,Outback,full
Mazda,11800,crossover,165,2.3,Petrol,yes,2008,CX-7,front
Hyundai,13400,crossover,157,2.7,Gas,yes,2006,Santa FE,full
Honda,15000,sedan,129,2.4,Gas,yes,2010,Accord,front
Chevrolet,5444,sedan,120,1.6,Gas,yes,2007,Aveo,front
Volkswagen,28500,other,38,2,Diesel,yes,2015,Tiguan,full
BMW,3500,sedan,300,3,Diesel,no,1999,530,rear
Ford,8900,sedan,15,2,Petrol,yes,1988,Sierra,rear
Toyota,30990,crossover,68,2.7,Gas,yes,2012,Land Cruiser Prado,full
Honda,12200,sedan,185,2.4,Gas,yes,2008,Accord,front
Mercedes-Benz,199999,crossover,0,5.5,Petrol,yes,2016,GLS 63,full
Toyota,18600,hatch,73,1.6,Petrol,yes,2013,Auris,front
Mercedes-Benz,109999,van,0,2.2,Diesel,yes,2016,V 250,full
Hyundai,21700,crossover,63,2.2,Diesel,yes,2012,Santa FE,full
Skoda,0,vagon,98,1.6,Diesel,yes,2012,Octavia A5,front
Honda,18900,crossover,88,2,Petrol,yes,2011,CR-V,full
Toyota,17900,crossover,133,2.7,Gas,yes,2007,Land Cruiser Prado,full
Honda,13000,sedan,116,NA,Petrol,yes,2007,Accord,front
Nissan,2100,sedan,380,3,Gas,yes,1991,Maxima,front
BMW,12000,sedan,237,3,Diesel,yes,2003,530,rear
Hyundai,26900,crossover,59,2.4,Petrol,yes,2013,Santa FE,
Hyundai,18300,hatch,0,1.4,Petrol,yes,2016,i20,front
Volkswagen,9800,other,117,1.6,Diesel,yes,2014,Caddy ãðóç.,front
Peugeot,3900,van,220,1.9,Diesel,yes,2007,Partner ãðóç.,
BMW,19990,sedan,1,2,Diesel,yes,2008,320,rear
Jeep,27500,crossover,93,6.1,Petrol,yes,2007,Grand Cherokee,full
Volkswagen,11900,other,112,2,Diesel,yes,2011,T6 (Transporter) ãðóç,front
Lexus,14500,crossover,223,3.3,Petrol,yes,2003,RX 330,full
Land Rover,25300,crossover,127,3.6,Diesel,yes,2007,Range Rover,full
Nissan,7600,sedan,178,2,Gas,yes,2004,Maxima,front
BMW,3500,sedan,185,2,Diesel,no,2002,320,rear
BMW,9700,sedan,267,2,Diesel,yes,2002,320,rear
Chevrolet,4100,sedan,208,1.5,Gas,yes,2004,Aveo,front
Peugeot,28000,other,32,1.6,Petrol,yes,2013,RCZ,front
Mitsubishi,7700,sedan,135,2,Gas,yes,2007,Lancer,front
Fiat,12500,van,92,1.4,Gas,yes,2013,Doblo ïàññ.,front
Opel,3250,sedan,140,1.6,Petrol,yes,1996,Vectra B,front
Subaru,6200,sedan,230,1.6,Petrol,yes,2003,Impreza,front
BMW,2500,sedan,290,2,Diesel,no,1999,320,front
Infiniti,36900,crossover,82,3,Diesel,yes,2012,FX 30,full
Toyota,16200,crossover,219,2.7,Petrol,yes,2006,Land Cruiser Prado,full
Hyundai,12500,crossover,134,2.7,Gas,yes,2007,Santa FE,full
Opel,3950,hatch,10,1.6,Gas,yes,1992,Astra F,front
Fiat,7200,vagon,107,1.3,Diesel,yes,2008,Doblo ïàññ.,front
Opel,8900,hatch,160,1.23,Petrol,yes,2011,Corsa,front
ZAZ,1150,hatch,49,1.1,Other,yes,2002,1102 Òàâðèÿ,front
Mercedes-Benz,6800,sedan,286,NA,Other,yes,2000,E-Class,
Renault,8300,van,141,2,Diesel,yes,2011,Trafic ãðóç.,front
Mercedes-Benz,16800,van,116,2.2,Diesel,yes,2013,Vito ïàññ.,full
Volkswagen,6800,vagon,160,2.8,Petrol,yes,2001,Sharan,front
BMW,7500,sedan,275,2,Gas,yes,1998,520,rear
Peugeot,4300,other,149,1.4,Petrol,yes,2008,Partner ãðóç.,front
BMW,4000,sedan,380,2,Petrol,yes,1991,320,rear
Subaru,8700,hatch,118,1.5,Petrol,yes,2008,Impreza,full
BMW,27900,sedan,170,3,Petrol,yes,2011,530,rear
Mercedes-Benz,43500,other,51,3,Diesel,yes,2014,E-Class,rear
Mitsubishi,20300,other,30,NA,Diesel,yes,2014,L 200,full
Mercedes-Benz,86000,crossover,3,3,Diesel,yes,2016,GLS 350,full
Suzuki,14300,crossover,77,2.4,Petrol,yes,2010,Grand Vitara,full
Hyundai,19700,crossover,127,2.2,Diesel,yes,2012,Santa FE,full
Toyota,0,crossover,0,4.5,Diesel,yes,2016,Land Cruiser 200,full
Mercedes-Benz,9999,van,127,2.2,Diesel,yes,2005,Vito ïàññ.,rear
BMW,17900,sedan,69,2,Petrol,yes,2008,320,rear
ZAZ,4600,sedan,29,1.3,Petrol,yes,2015,Sens,front
BMW,2500,sedan,242,3,Diesel,no,2001,530,rear
VAZ,3000,hatch,112,1.6,Petrol,yes,2007,2113,front
Land Rover,107000,crossover,82,4.4,Diesel,yes,2014,Range Rover,full
Peugeot,11000,crossover,110,1.6,Gas,yes,2013,3008,front
Hyundai,15600,other,134,2.7,Gas,yes,2008,Santa FE,full
Opel,10500,sedan,103,2.2,Gas,yes,2008,Vectra C,front
Daewoo,4850,sedan,33,1.5,Petrol,yes,2011,Lanos,front
Mitsubishi,5300,hatch,240,1.8,Petrol,yes,2000,Carisma,front
Volkswagen,7300,van,214,1.9,Diesel,yes,2001,T4 (Transporter) ïàññ.,front
Chevrolet,6000,sedan,132,1.8,Gas,yes,2007,Lacetti,front
Infiniti,14800,crossover,150,3.5,Gas,yes,2005,FX 35,full
Mitsubishi,14999,crossover,115,3,Petrol,yes,2008,Outlander XL,full
BMW,12900,sedan,121,2,Petrol,yes,2007,318,rear
Chrysler,6900,sedan,180,2,Gas,yes,2002,PT Cruiser,front
Daewoo,4799,hatch,34,0.8,Petrol,yes,2012,Matiz,front
Mercedes-Benz,28500,other,65,1.8,Petrol,yes,2011,E-Class,rear
Renault,11900,other,162,2.3,Other,yes,2011,Master ãðóç.,front
BMW,27500,sedan,100,2,Petrol,yes,2012,520,rear
Mitsubishi,16500,crossover,150,3.5,Gas,yes,2008,Outlander XL,full
Hyundai,11300,crossover,166,2,Petrol,yes,2008,Tucson,full
Seat,8500,hatch,167,2,Diesel,yes,2008,Altea,front
Kia,12000.495,sedan,1,1.4,Petrol,yes,2015,Rio,front
Honda,27802.50525,crossover,1,2.4,Petrol,yes,2016,CR-V,full
Mitsubishi,19400,crossover,78,2.4,Petrol,yes,2012,Outlander XL,full
Volkswagen,28000,crossover,132,2,Diesel,yes,2011,Amarok,full
Kia,16153.8,vagon,1,1.6,Petrol,yes,2016,Ceed,front
Skoda,14356.875,sedan,1,1.6,Petrol,yes,2015,Octavia A7,front
Renault,24193.65,van,1,1.6,Diesel,yes,2015,Trafic ïàññ.,front
Honda,9500,sedan,150,1.8,Petrol,yes,2007,Civic,front
Audi,5300,other,182,2.5,Diesel,no,2002,A4,full
Kia,8500,sedan,120,2,Other,yes,2007,Magentis,front
Chevrolet,5200,sedan,117,1.5,Petrol,yes,2006,Aveo,front
Audi,39999,crossover,45,2,Diesel,yes,2014,Q5,full
Jaguar,32000,sedan,56,2,Petrol,yes,2013,XF,rear
BMW,2899,sedan,260,2,Diesel,no,2000,320,rear
BMW,15500,sedan,216,2,Diesel,yes,2008,320,rear
Daewoo,3150,sedan,208,1.6,Petrol,yes,1999,Nubira,front
BMW,13700,sedan,276,3,Diesel,yes,2004,530,rear
BMW,9800,sedan,350,3,Diesel,yes,2001,530,rear
Volkswagen,8200,sedan,258,1.9,Diesel,yes,2004,Passat B5,front
Opel,2500,sedan,125,1.8,Petrol,no,2002,Vectra B,front
Nissan,9800,hatch,79,1.6,Gas,yes,2009,TIIDA,front
Land Rover,27500,crossover,190,3.6,Diesel,yes,2008,Range Rover,full
Land Rover,38000,crossover,130,3.6,Diesel,yes,2010,Range Rover,full
Chevrolet,12500,sedan,64,1.8,Petrol,yes,2013,Cruze,front
Volkswagen,2999,vagon,239,1.9,Diesel,no,2003,Passat B5,front
Skoda,25900,sedan,72,1.8,Petrol,yes,2014,Superb,front
Peugeot,7500,hatch,530,1,Petrol,yes,2012,107,front
Mercedes-Benz,15250,sedan,210,2.2,Diesel,yes,2006,E-Class,rear
Volkswagen,20500,hatch,800,2,Diesel,yes,2013,Golf VII,front
Mercedes-Benz,6700,van,1,2.2,Diesel,yes,2004,Vito ïàññ.,rear
Mercedes-Benz,295000,sedan,29,6,Petrol,yes,2011,S 600,rear
Peugeot,6900,van,162,1.6,Diesel,yes,2008,Partner ãðóç.,front
Daewoo,3200,sedan,147,1.3,Gas,yes,2001,Lanos,front
Land Rover,25000,crossover,175,4.2,Gas,yes,2007,Range Rover,full
Volkswagen,12900,van,180,2,Diesel,yes,2012,T5 (Transporter) ãðóç,front
Mazda,9400,sedan,130,1.6,Petrol,yes,2007,3,front
ZAZ,1650,van,100,1.2,Gas,yes,2004,110557,front
Mercedes-Benz,9999,sedan,80,2.3,Petrol,yes,2002,C-Class,rear
Skoda,9900,hatch,198,1.6,Gas,yes,2007,Octavia A5,front
Chevrolet,5700,hatch,140,1.8,Petrol,yes,2006,Lacetti,front
Subaru,44500,crossover,0,2,Diesel,yes,2016,Outback,full
Mercedes-Benz,33500,van,0,NA,Diesel,yes,2015,Sprinter 316 ïàññ.,rear
Chevrolet,10000,sedan,83,1.8,Gas,yes,2011,Cruze,front
Hyundai,53000,van,1,2.5,Diesel,yes,2016,H1 ïàññ.,full
Mercedes-Benz,8800,sedan,330,5,Petrol,yes,2000,S 500,rear
BMW,7000,sedan,286,2.8,Petrol,yes,2001,520,rear
BMW,7000,other,226,2.5,Petrol,yes,1999,525,rear
Volkswagen,45000,sedan,90,3,Diesel,yes,2011,Phaeton,full
Peugeot,8450,van,95,1.6,Diesel,yes,2012,Partner ãðóç.,front
Toyota,64000,crossover,128,4.5,Diesel,yes,2013,Land Cruiser 200,full
Skoda,6650,hatch,129,1.4,Petrol,yes,2008,Fabia,front
Audi,43000,other,11,1.8,Petrol,yes,2015,A6,front
Hyundai,11500,sedan,65,1.6,Petrol,yes,2011,Elantra,front
Daewoo,4650,hatch,75,1.5,Petrol,yes,2011,Lanos,front
Mercedes-Benz,4000,sedan,460,2,Petrol,yes,1991,E-Class,rear