car,price,body,mileage,engV,engType,registration,year,model,drive
Honda,10500,hatch,104,1.8,Petrol,yes,2008,Civic,front
Chevrolet,5900,hatch,110,1.6,Gas,yes,2008,Lacetti,front
Honda,17700,sedan,84,2,Petrol,yes,2011,Accord,front
BMW,41500,crossover,176,3,Diesel,yes,2012,X5,full
Mitsubishi,9000,sedan,158,NA,Other,yes,2007,Lancer,
Moskvich-AZLK,1250,hatch,95,1.5,Petrol,yes,1992,2141,front
Mitsubishi,7400,sedan,148,1.6,Petrol,yes,2008,Lancer,front
Subaru,9399,crossover,146,2,Petrol,yes,2007,Forester,full
Lexus,8100,sedan,258,99.99,Other,yes,2001,ES 300,front
Toyota,20000,van,135,2.4,Gas,yes,2006,Previa,front
VAZ,4500,vagon,40,NA,Petrol,yes,2009,2111,front
Opel,500,sedan,200,2,Petrol,no,1997,Vectra B,front
VAZ,722.475,sedan,10,1.2,Petrol,yes,1984,2101,rear
Porsche,54500,crossover,30,3.6,Petrol,yes,2013,Cayenne,full
Volkswagen,5600,vagon,235,1.4,Petrol,yes,2000,Golf IV,front
Renault,7200,van,1,1.5,Diesel,yes,2012,Kangoo ãðóç.,front
Chevrolet,6800,vagon,99,1.8,Gas,yes,2007,Lacetti,front
Lincoln,39000,other,165,5.7,Petrol,yes,2005,Town Car,rear
Opel,2800,vagon,241,2.2,Gas,no,2002,Omega,rear
Peugeot,12100,vagon,171,1.6,Diesel,yes,2010,5008,front
VAZ,1500,sedan,5,1.6,Petrol,yes,2007,2107,rear
Volkswagen,1800,other,300,1.3,Petrol,yes,1989,Golf II,front
Ford,1050,vagon,150,2,Gas,yes,1987,Sierra,rear
VAZ,4700,vagon,75,1.6,Petrol,yes,2010,2171,front
Lancia,3000,van,290,2.2,Diesel,no,2002,Phedra,front
Nissan,17499,crossover,36,1.6,Petrol,yes,2013,Juke,front
Barkas,5500,van,80,NA,Petrol,yes,2015,B1000,
Toyota,13300,sedan,104,2.4,Petrol,yes,2007,Camry,front
Mercedes-Benz,2900,sedan,282,2.2,Diesel,no,2000,210,rear
Ford,620,hatch,220,1.4,Petrol,yes,1987,Escort,front
Chevrolet,5300,other,125,1.6,Gas,yes,2007,Aveo,front
Audi,6900,sedan,250,2.4,Gas,yes,1999,A6,front
Fiat,1000,hatch,11,1.5,Petrol,yes,1988,Uno,front
Audi,8800,sedan,298,2.4,Gas,yes,1999,A6,front
Toyota,12700,sedan,160,2.4,Gas,yes,2005,Camry,front
Fiat,6600,van,143,1.3,Diesel,yes,2012,Doblo ãðóç.,front
Ford,10800,van,200,2.2,Diesel,yes,2007,Transit ïàññ.,front
Hyundai,5000,sedan,180,1.6,Petrol,yes,2004,Elantra,front
Peugeot,8950,hatch,80,1.6,Petrol,yes,2012,308,front
Daewoo,3800,sedan,65,1.3,Petrol,yes,2013,Sens,front
UAZ,3500,crossover,80,2.9,Gas,yes,2008,3741,full
Skoda,8500,other,190,1.6,Petrol,yes,2007,Octavia Tour,front
Chevrolet,5800,hatch,159,1.6,Petrol,yes,2008,Lacetti,front
Skoda,7899,sedan,192,1.6,Petrol,yes,2006,Octavia A5,front
Toyota,9400,sedan,148,1.8,Gas,yes,2008,Avensis,front
Renault,1900,vagon,200,2,Gas,yes,1987,25,front
MG,8900,sedan,72,1.8,Petrol,yes,2013,550,front
Subaru,8200,crossover,137,2,Petrol,yes,2006,Forester,full
Suzuki,15486.9,hatch,0,1.2,Petrol,yes,2016,Swift,front
BMW,5500,sedan,249,NA,Other,yes,1995,530,rear
Audi,9999,sedan,190,3,Petrol,yes,2007,A6,full
Mercedes-Benz,3500,van,257,2.2,Diesel,no,2002,C-Class,rear
Mitsubishi,17500,crossover,194,3.2,Diesel,yes,2008,Pajero Wagon,full
Opel,1600,hatch,59,1.2,Gas,yes,1990,Corsa,front
VAZ,3050,hatch,107,1.6,Petrol,yes,2008,2113,front
VAZ,600,sedan,60,1.2,Petrol,yes,1976,2101,rear
Suzuki,13400,crossover,185,2,Gas,yes,2008,Grand Vitara,full
SsangYong,12400,crossover,70,2,Gas,yes,2012,Korando,front
Huanghai,8500,crossover,90,2.4,Petrol,yes,2007,Aurora,full
Kia,7999,hatch,112,1.6,Other,yes,2008,Ceed,front
VAZ,1050,sedan,65,1.3,Gas,yes,1980,2101,rear
VAZ,3650,vagon,177,1.6,Petrol,yes,2007,2111,front
Volkswagen,7700,other,290,NA,Diesel,yes,2000,T4 (Transporter) ïàññ.,front
Mazda,10800,van,80,2,Petrol,yes,2008,5,front
ËUAZ,1296.75,other,30,1.2,Petrol,yes,1990,969Ì,
Audi,10999,sedan,200,1.8,Petrol,yes,2006,A4,front
Chevrolet,6200,hatch,124,1.6,Petrol,yes,2007,Lacetti,front
VAZ,3000,hatch,123,1.6,Petrol,yes,2009,21093,front
Ford,9599,hatch,30,1,Petrol,yes,2014,Fiesta,front
Mercedes-Benz,2600,hatch,111,1.4,Petrol,no,1999,A 140,
Nissan,24500,crossover,62,1.6,Diesel,yes,2015,Qashqai,front
Chevrolet,56800,other,1,2,Petrol,yes,2016,Camaro,rear
Toyota,68500,van,1,3.5,Petrol,yes,2016,Sienna,full
Alfa Romeo,1800,hatch,185,1.7,Gas,yes,1991,33,front
Volkswagen,3000,vagon,267,1.9,Diesel,no,1999,Passat B5,front
BMW,21335,other,105,3,Petrol,yes,2008,335,rear
VAZ,3650,sedan,106,1.6,Petrol,yes,2006,2115,front
Mercedes-Benz,3500,sedan,303,2.2,Diesel,no,2000,C-Class,rear
Audi,3100,hatch,114,1.6,Petrol,no,2001,A3,front
Toyota,2700,sedan,550,1.6,Gas,yes,1989,Carina,front
Mercedes-Benz,4400,sedan,308,3.2,Gas,no,2000,S 320,rear
BMW,8100,sedan,245,2,Diesel,no,2007,320,rear
Moskvich-AZLK,770,hatch,325,1.5,Gas,yes,1990,2141,front
BMW,2900,sedan,280,2.5,Diesel,no,1997,525,rear
Audi,11300,sedan,202,2.7,Diesel,no,2008,A6,full
BMW,6800,sedan,325,NA,Other,no,2005,525,
BMW,8900,vagon,274,2,Diesel,no,2007,320,rear
VAZ,2000,crossover,60,1.6,Petrol,yes,1992,2121,full
Skoda,4999,sedan,260,1.6,Gas,yes,1998,Octavia,front
Mercedes-Benz,4100,sedan,215,4.3,Petrol,no,2001,CLK 430,rear
Mitsubishi,1550,hatch,1,1.8,Diesel,yes,1990,Galant,front
Nissan,14999,hatch,21,NA,Other,yes,2013,Leaf,front
VAZ,3550,sedan,120,1.6,Petrol,yes,2006,2110,
Kia,11300,hatch,67,1.6,Petrol,yes,2010,Ceed,front
Audi,2500,sedan,407,2.8,Gas,no,1999,A6,front
BMW,2499,sedan,210,1.8,Petrol,no,2000,318,rear
Audi,3100,vagon,210,2.5,Diesel,no,2000,A6,front
Peugeot,3699,sedan,230,2,Diesel,no,2005,407,front
Audi,7600,vagon,226,3,Diesel,no,2006,A6,full
Audi,3400,vagon,223,2.5,Diesel,no,2001,A6,front
Mitsubishi,6700,sedan,161,1.6,Gas,yes,2006,Lancer,front
Dacia,6800,sedan,56,1.4,Petrol,yes,2011,Logan,front
Wartburg,1000,sedan,90,1.3,Petrol,yes,1989,1.3,front
Toyota,12500,sedan,150,2.4,Petrol,yes,2007,Camry,front
Great Wall,6900,crossover,145,2.4,Gas,yes,2006,Hover,full
ZAZ,1148.55,hatch,500,1.2,Gas,yes,2004,1103 Ñëàâóòà,front
Mercedes-Benz,10000,van,450,NA,Diesel,yes,1998,Sprinter 312 ïàññ.,rear
Ford,1600,sedan,250,2,Petrol,yes,1990,Scorpio,rear
Renault,0,vagon,137,1.9,Diesel,yes,2008,Kangoo ïàññ.,front
Renault,6300,vagon,189,1.5,Diesel,yes,2008,Kangoo ïàññ.,front
Skoda,13300,hatch,90,1.8,Petrol,yes,2012,Octavia A5,front
Nissan,5000,sedan,260,3,Gas,yes,2000,Maxima,
Opel,2000,vagon,200,1.6,Gas,no,2004,Zafira,front
Mitsubishi,3500,sedan,300,2,Diesel,yes,1996,Galant,front
Buick,3500,sedan,190,3.3,Petrol,yes,1990,Century,front
Chevrolet,5850,sedan,200,2,Gas,yes,2007,Epica,front
VAZ,750,sedan,123,1.2,Petrol,yes,1990,2105,
Renault,1300,van,265,1.9,Diesel,no,1999,Kangoo ãðóç.,front
VAZ,2450,sedan,28,1.5,Petrol,yes,2001,2106,rear
Nissan,17800,sedan,73,3.5,Gas,yes,2011,Teana,front
BMW,2200,sedan,290,1.6,Petrol,yes,1985,316,rear
SsangYong,20500,crossover,57,2.7,Diesel,yes,2013,Rexton W,full
Ford,17700,crossover,67,2.5,Petrol,yes,2012,Kuga,full
Skoda,22500,vagon,75,1.8,Petrol,yes,2014,Superb,front
SsangYong,10999,crossover,140,2,Diesel,yes,2007,Kyron,full
Volkswagen,8400,van,143,1.6,Diesel,yes,2011,Caddy ãðóç.,front
Kia,14000,crossover,145,2.5,Diesel,yes,2008,Sorento,full
Hyundai,6200,van,187,2.5,Diesel,yes,2005,H1 ïàññ.,rear
Skoda,10000,hatch,220,1.6,Gas,yes,2007,Octavia,front
Volvo,34900,crossover,200,2.4,Diesel,yes,2014,XC70,full
Renault,6650,hatch,274,1.5,Diesel,yes,2006,Scenic,front
SsangYong,9900,crossover,156,2.7,Diesel,yes,2007,Rexton II,full
Citroen,7100,hatch,145,1.6,Diesel,yes,2007,C4,front
Mercedes-Benz,10900,sedan,217,3.2,Diesel,yes,2002,E-Class,rear
VAZ,1750,sedan,87,1.3,Petrol,yes,1992,2106,rear
Renault,5650,hatch,175,99.99,Other,yes,2002,Laguna,
Chrysler,0,vagon,198,NA,Petrol,yes,2001,PT Cruiser,front
Skoda,7000,hatch,100,1.4,Petrol,yes,2012,Fabia,front
VAZ,1080,hatch,23,1.3,Petrol,yes,1989,2109,front
ZAZ,2800,sedan,25,1.2,Petrol,yes,2006,1103 Ñëàâóòà,front
Opel,3999,other,1,2,Petrol,yes,1979,Manta,rear
Mercedes-Benz,6900,other,311,2.2,Diesel,yes,1999,Vito ïàññ.,front
VAZ,3200,sedan,85,1.5,Gas,yes,2004,2110,front
BMW,77777,sedan,8,4.4,Petrol,yes,2014,750,full
Opel,4500,crossover,290,2,Petrol,yes,1995,Frontera,full
Renault,3300,van,250,1.5,Diesel,yes,2005,Kangoo ïàññ.,front
Renault,8100,van,135,NA,Diesel,yes,2008,Kangoo ïàññ.,front
Chevrolet,6200,vagon,112,2,Gas,yes,2005,Tacuma,front
Opel,4050,sedan,264,2,Petrol,yes,1998,Omega,rear
Opel,20120,sedan,0,1.6,Diesel,yes,2016,Astra J,front
Nissan,29077.9515,crossover,0,1.6,Diesel,yes,2016,X-Trail,front
Daewoo,5800,sedan,71,1.6,Petrol,yes,2004,Nubira,front
Mitsubishi,8900,other,150,3,Petrol,yes,2000,Eclipse,front
Renault,8200,hatch,79,1.6,Petrol,yes,2008,Laguna,front
Daihatsu,4500,hatch,50,1,Petrol,yes,2000,Cuore,front
Mitsubishi,10600,crossover,52,2,Petrol,yes,2008,Outlander,full
Renault,8600,hatch,84,1.5,Diesel,yes,2012,Clio,rear
ZAZ,2300,sedan,75,1.2,Petrol,yes,2008,1103 Ñëàâóòà,front
Land Rover,67900,crossover,60,3,Petrol,yes,2013,Range Rover Sport,full
Ford,5500,sedan,215,2,Petrol,yes,2006,Mondeo,front
Ford,7100,hatch,70,1.6,Petrol,yes,2006,Focus,front
Nissan,28900,crossover,25,2,Petrol,yes,2014,X-Trail,full
Opel,10800,other,228,2,Diesel,yes,2007,Vivaro ïàññ.,front
Opel,4450,sedan,220,3,Gas,yes,1995,Omega,rear
Land Rover,15900,crossover,189,3.2,Petrol,yes,2007,Freelander,full
Dodge,13200,crossover,145,3.7,Petrol,yes,2007,Nitro,full
Volkswagen,2600,other,296,1.9,Diesel,no,2000,Golf IV,front
ËUAZ,1300,crossover,127,1.2,Petrol,yes,1991,969Ì,full
Renault,6200,sedan,246,1.4,Petrol,yes,2005,Megane,front
Fiat,4300,hatch,158,1.2,Petrol,yes,2005,Panda,front
VAZ,5000,crossover,18,1.6,Gas,yes,1989,2121,full
SsangYong,17500,crossover,91,2,Diesel,yes,2012,Kyron,full
Renault,6300,vagon,125,2,Petrol,yes,2003,Laguna,front
Geely,4000,sedan,95,1.6,Petrol,yes,2008,MK,front
Volvo,2900,vagon,185,19,Diesel,yes,2001,V40,front
Renault,10100,vagon,190,2,Diesel,yes,2012,Trafic ãðóç.,front
Mitsubishi,13300,crossover,110,2.4,Gas,yes,2008,Outlander XL,full
Lexus,23999,crossover,270,4.7,Gas,yes,2005,LX 470,full
Mercedes-Benz,5000,sedan,382,2,Petrol,yes,1994,E-Class,rear
Opel,17500,sedan,147,2,Diesel,yes,2009,Insignia,front
Mercedes-Benz,1650,sedan,257,1.8,Gas,no,1995,CL 180,rear
Renault,5000,vagon,150,NA,Other,yes,2006,Kangoo ïàññ.,front
Renault,12100,crossover,138,2.5,Gas,yes,2008,Koleos,full
Hyundai,9100,crossover,170,2,Petrol,yes,2007,Tucson,full
BMW,2299,sedan,200,1.8,Petrol,no,1999,318,front
Honda,5100,sedan,220,1.6,Petrol,yes,1999,Accord,front
Chevrolet,5500,hatch,141,1.6,Petrol,yes,2005,Lacetti,front
Daewoo,4600,sedan,116,1.5,Gas,yes,2010,Lanos,front
Volkswagen,12650,hatch,11,1,Petrol,yes,2014,Up,front
Lexus,43000,sedan,7,2.5,Petrol,yes,2014,GS 250,rear
Renault,6750,vagon,1,1.5,Diesel,yes,2004,Scenic,front
Geely,3800,sedan,116,1.6,Petrol,yes,2008,MK,front
Chevrolet,4999,hatch,130,1.5,Petrol,yes,2007,Aveo,front
Skoda,11900,vagon,102,1.6,Diesel,yes,2011,Octavia A5,front
Daewoo,4400,sedan,87,1.6,Petrol,yes,2008,Lanos,front
Ford,1200,sedan,3,2,Petrol,yes,1986,Sierra,rear
Audi,5000,sedan,370,2.3,Petrol,yes,1991,100,front
Mercedes-Benz,8300,van,230,2.2,Diesel,yes,2004,Vito ïàññ.,rear
Mercedes-Benz,7900,van,427,2.9,Diesel,yes,1999,Sprinter 212 ïàññ.,rear
Volkswagen,1500,vagon,200,1.8,Gas,yes,1996,Passat B4,front
Toyota,16999,crossover,157,2.7,Gas,yes,2007,Land Cruiser Prado,full
Mercedes-Benz,2300,sedan,300,3,Diesel,yes,1999,E-Class,rear
Nissan,7200,sedan,116,1.6,Gas,yes,2010,Almera,front
Volkswagen,11500,other,51,1.6,Petrol,yes,2013,Polo,
Nissan,10450,van,106,2,Diesel,yes,2013,Primastar ãðóç.,front
Daihatsu,4400,van,190,1.5,Petrol,yes,1998,Gran Move,front
VAZ,2350,sedan,11,1.5,Petrol,yes,2006,21099,front
Renault,10450,van,106,2,Diesel,yes,2013,Trafic ãðóç.,front
VAZ,750,sedan,20,1.5,Petrol,yes,1975,2103,rear
Peugeot,8500,sedan,50,1.2,Petrol,yes,2013,301,front
Nissan,20000,hatch,43,1.6,Petrol,yes,2013,TIIDA,front
Ford,1200,vagon,242,2.9,Petrol,yes,1976,Granada,rear
VAZ,907.725,sedan,1,NA,Other,yes,1986,2106,rear
Mitsubishi,12900,sedan,40,2,Petrol,yes,2013,Lancer Evolution,full
Infiniti,34600,crossover,31,2.5,Petrol,yes,2014,QX50,full
Skoda,9899,vagon,174,1.6,Diesel,no,2012,Superb,front
BMW,44800,sedan,63,4.4,Petrol,yes,2012,750,rear
Opel,10450,van,98,2,Diesel,yes,2013,Vivaro ãðóç.,front
Fiat,4500,van,190,1.9,Diesel,yes,2001,Doblo ïàññ.,front
VAZ,2750,sedan,130,1.5,Gas,yes,2007,21099,front
ZAZ,2100,sedan,68,1.2,Petrol,yes,2006,1103 Ñëàâóòà,front
Mercedes-Benz,2499,hatch,201,1.7,Diesel,no,2001,A 170,front
Citroen,12700,other,86,1.6,Petrol,yes,2012,Grand C4 Picasso,front
Volkswagen,9900,other,178,2.5,Diesel,yes,2007,T5 (Transporter) ïàññ.,front
Chevrolet,5600,hatch,159,1.6,Petrol,yes,2008,Lacetti,front
Toyota,21900,sedan,88,2.5,Petrol,yes,2012,Camry,front
Volkswagen,7900,other,168,1.9,Diesel,yes,2006,T5 (Transporter) ïàññ.,front
Hyundai,5200,other,250,2.5,Diesel,yes,2005,H1 ïàññ.,rear
Chevrolet,3250,sedan,200,1.6,Petrol,yes,2007,Aveo,front
Skoda,6100,vagon,84,1.2,Petrol,yes,2007,Fabia,front
Volkswagen,9300,van,176,1.9,Diesel,yes,2005,T5 (Transporter) ïàññ.,front
Mercedes-Benz,8900,hatch,155,1.5,Petrol,yes,2005,A 150,front
UAZ,850,van,255,NA,Other,yes,1981,3962,
Jeep,13990,crossover,210,3,Diesel,yes,2006,Grand Cherokee,full
Mercedes-Benz,5000,vagon,248,2,Gas,yes,1996,E-Class,rear
Volkswagen,18000,crossover,155,2,Diesel,yes,2011,Tiguan,full
Toyota,14474,crossover,115,2,Petrol,yes,2007,Rav 4,full
Hyundai,14500,crossover,140,2,Gas,yes,2011,Tucson,front
Volkswagen,2200,vagon,150,1.6,Petrol,yes,1986,Passat B2,front
Mercedes-Benz,18500,crossover,180,3.5,Petrol,yes,2008,ML 350,full
Lexus,16999,sedan,150,3.5,Gas,yes,2008,ES 350,front
Audi,22500,other,71,3.6,Petrol,yes,2007,Q7,full
