car,price,body,mileage,engV,engType,registration,year,model,drive
Peugeot,5450,sedan,120,1.4,Petrol,yes,2008,206,front
Toyota,8500,vagon,200,2,Petrol,yes,1999,Vista,front
VAZ,1750,sedan,130,1.3,Petrol,yes,1992,2106,rear
Volkswagen,7700,van,247,1.9,Diesel,yes,2002,T4 (Transporter) ïàññ.,front
Nissan,22500,crossover,95,5.6,Petrol,yes,2008,Armada,full
Mercedes-Benz,2400,sedan,1,2,Petrol,no,2001,C-Class,rear
Skoda,4999,hatch,250,1.9,Other,no,2007,Octavia A5,front
Mitsubishi,10888,sedan,63,2,Petrol,yes,2012,Lancer X,front
Daewoo,4300,sedan,148,1.6,Gas,yes,2008,Lanos,front
Volvo,2000,sedan,300,2,Petrol,yes,1986,240,rear
Seat,7900,hatch,186,2,Petrol,yes,2007,Leon,front
Hyundai,29800,other,49,2.4,Petrol,yes,2013,Santa FE,full
Mercedes-Benz,19500,sedan,180,3,Diesel,yes,2008,E-Class,full
Audi,7900,sedan,242,2,Petrol,yes,2002,A4,
ZAZ,2100,sedan,82,1.2,Petrol,yes,2007,1103 Ñëàâóòà,front
Toyota,4500,sedan,238,1.8,Petrol,yes,1996,Carina,front
Daewoo,3000,sedan,1,1.3,Gas,yes,2004,Lanos,front
Mercedes-Benz,15300,other,234,2.2,Diesel,yes,2008,Sprinter 315 ïàññ.,rear
VAZ,1000,sedan,68,1.5,Petrol,yes,1995,2105,rear
VAZ,4464,sedan,111,1.6,Petrol,yes,2010,2170,front
ZAZ,2200,sedan,71,1.2,Petrol,yes,2005,1103 Ñëàâóòà,front
Mercedes-Benz,5500,van,400,2.3,Diesel,yes,1996,Vito ïàññ.,front
BMW,10900,sedan,375,4.4,Gas,yes,2001,740,rear
ZAZ,2300,sedan,126,1.2,Petrol,yes,2007,1103 Ñëàâóòà,front
Skoda,6400,sedan,330,1.6,Gas,yes,2004,Octavia,front
Skoda,6000,sedan,180,1.6,Gas,yes,2002,Octavia,front
Audi,8999,vagon,200,2.7,Petrol,yes,2003,A6 Allroad,full
Lexus,34500,crossover,94,3.5,Petrol,yes,2012,RX 350,full
Hyundai,12900,crossover,49,2.7,Petrol,yes,2008,Tucson,full
Toyota,18300,hatch,30,1.6,Petrol,yes,2014,Auris,front
Acura,8700,sedan,145,3.2,Gas,yes,2005,TL,front
Daewoo,3400,hatch,50,0.8,Petrol,yes,2012,Matiz,front
Citroen,5200,van,350,10,Gas,yes,2002,Xsara Picasso,front
VAZ,0,vagon,105,1.6,Petrol,yes,2006,2111,front
Opel,12350,van,159,2,Diesel,yes,2010,Vivaro ïàññ.,front
Fiat,3700,other,200,2,Gas,yes,1996,Bravo,front
Peugeot,600,vagon,274,NA,Other,no,1990,405,
Nissan,7700,sedan,178,3,Gas,yes,2001,Maxima,front
Volkswagen,49500,crossover,80,3,Diesel,yes,2014,Touareg,full
Skoda,7800,sedan,240,1.8,Gas,yes,2006,Octavia Tour,front
Audi,12999,vagon,225,2.5,Diesel,yes,2004,A6 Allroad,full
Hyundai,13500,crossover,130,2.2,Diesel,yes,2007,Santa FE,full
Peugeot,5500,van,205,1.6,Diesel,yes,2008,Partner ãðóç.,front
Mercedes-Benz,1600,hatch,180,NA,Petrol,no,2000,A 160,front
Volkswagen,10500,van,299,2.5,Diesel,yes,2002,Syncro,full
Mercedes-Benz,6000,sedan,350,2,Diesel,yes,1985,200,rear
Renault,8400,van,248,2.5,Diesel,yes,2005,Trafic ïàññ.,front
Mercedes-Benz,16500,van,386,2.2,Diesel,yes,2006,Sprinter 313 ïàññ.,rear
Toyota,28800,crossover,29,2.2,Diesel,yes,2015,Rav 4,full
Opel,1500,other,150,1.6,Other,no,1996,Tigra,front
Nissan,2200,sedan,330,2,Petrol,yes,1986,Bluebird,front
SsangYong,11999,crossover,107,2.7,Diesel,yes,2008,Rexton II,full
Chevrolet,7500,sedan,121,1.6,Gas,yes,2008,Lacetti,front
Volkswagen,3700,hatch,121,1.9,Diesel,yes,1993,Golf III,front
Volkswagen,9300,van,200,1.6,Diesel,yes,2011,Caddy ïàññ.,front
Renault,1185.6,hatch,160,2,Petrol,yes,1987,25,front
Renault,2350,van,380,1.9,Diesel,no,2003,Espace,front
Kia,6700,hatch,95,1.4,Petrol,yes,2008,Rio,front
Infiniti,14300,sedan,149,3.5,Petrol,yes,2007,G35,rear
Moskvich-AZLK,550,sedan,130,1.5,Petrol,yes,1994,2141,front
Cadillac,145000,crossover,1,6.2,Petrol,yes,2016,Escalade,full
Mitsubishi,10400,sedan,123,2,Petrol,yes,2009,Lancer X,front
BMW,22000,other,138,4.8,Petrol,yes,2007,650,rear
Ford,9500,hatch,116,1.4,Petrol,yes,2011,Fiesta,front
Mazda,11500,sedan,100,2,Gas,yes,2009,6,front
Opel,1900,vagon,250,2,Diesel,no,2000,Vectra B,front
Volkswagen,10650,van,130,2,Diesel,yes,2011,T5 (Transporter) ãðóç,front
Renault,1150,hatch,250,1.4,Petrol,yes,1987,5,front
Volvo,1000,sedan,290,1.7,Other,yes,1986,340,rear
Mitsubishi,17900,crossover,87,3.8,Gas,yes,2008,Pajero Wagon,full
Chery,7300,crossover,48,2.4,Petrol,yes,2008,Tiggo,
Nissan,87777,other,3,3.8,Petrol,yes,2010,GT-R,full
Porsche,63500,crossover,4,3,Petrol,yes,2015,Macan,full
Mercedes-Benz,4100,sedan,400,2,Diesel,yes,1987,190,rear
Toyota,13300,crossover,140,2.4,Petrol,yes,2007,Rav 4,full
Hafei,6100,sedan,91,1.6,Petrol,yes,2008,Saibao,front
Toyota,5050,hatch,138,1,Petrol,yes,2001,Yaris,front
Daewoo,2800,sedan,226,1.5,Gas,yes,2005,Lanos,front
Smart,8350,other,46,1,Petrol,yes,2012,Fortwo,
SMA,2900,sedan,150,1.8,Petrol,yes,2008,Maple C81,front
BYD,6200,sedan,70,1.5,Petrol,yes,2012,F3,front
Chevrolet,5800,sedan,104,1.6,Gas,yes,2009,Aveo,front
Audi,8200,other,326,2.5,Diesel,yes,2002,A6,full
Mercedes-Benz,18900,other,111,2.5,Petrol,yes,2009,C-Class,rear
Opel,3900,vagon,370,2,Gas,yes,1994,Omega,rear
Renault,1550,other,245,2,Petrol,no,1998,Megane,front
Hyundai,5950,sedan,109,1.4,Petrol,yes,2008,Accent,front
Ford,3300,van,178,1.9,Diesel,yes,2000,Galaxy,front
Mercedes-Benz,16500,sedan,190,2.2,Diesel,yes,2007,C-Class,rear
BMW,2700,other,287,2.5,Diesel,no,1998,525,rear
Chrysler,13500,crossover,105,3.5,Petrol,yes,2006,Pacifica,full
VAZ,4600,sedan,122,1.6,Other,yes,2008,2170,front
Skoda,8800,sedan,86,1.9,Diesel,yes,2007,Superb,front
Mercedes-Benz,5000,other,200,2,Petrol,yes,1998,CLK 200,rear
Volkswagen,15000,vagon,69,1.4,Petrol,yes,2012,Touran,front
BMW,0,sedan,43,3,Petrol,yes,2011,535,
Chevrolet,4500,sedan,133,1.5,Gas,yes,2004,Aveo,front
Dodge,8350,sedan,180,2.4,Petrol,yes,2008,Avenger,front
Ford,11990,van,21,1.4,Petrol,yes,2013,B-Max,front
Daewoo,2900,sedan,309,1.6,Gas,yes,1998,Nubira,front
Suzuki,6400,hatch,117,1.3,Petrol,yes,2006,Swift,front
Mitsubishi,1600,vagon,185,1.3,Petrol,no,2000,Space Star,front
Mercedes-Benz,25500,crossover,200,4,Diesel,yes,2007,GL 420,full
GAZ,2399,van,120,2.5,Gas,yes,2008,2752 Ñîáîëü,rear
Audi,8999,vagon,190,2.7,Gas,yes,2004,A6 Allroad,full
Volkswagen,10200,van,253,2.5,Diesel,yes,2008,T5 (Transporter) ïàññ.,front
BMW,4099,sedan,50,2.5,Petrol,yes,1988,520,rear
Subaru,10799,crossover,140,2,Petrol,yes,2008,Forester,full
Ford,16699,other,133,4,Petrol,yes,2008,Mustang,rear
Ford,3999,crossover,440,2,Diesel,yes,2003,Transit ãðóç.,front
Hyundai,12899,crossover,49,2.7,Petrol,yes,2008,Tucson,full
Nissan,7150,van,117,1.5,Diesel,yes,2011,NV,front
Toyota,20000,crossover,250,4.2,Diesel,yes,2000,Land Cruiser 100,full
VAZ,703.95,sedan,20,1.3,Petrol,yes,1985,2106,rear
Renault,3100,hatch,275,1.2,Petrol,yes,1991,Clio,front
Subaru,8899,vagon,134,2.5,Petrol,yes,2006,Outback,full
ZAZ,1500,hatch,230,1.2,Petrol,yes,2005,1103 Ñëàâóòà,front
Citroen,11500,van,180,2,Diesel,yes,2010,Jumpy ïàññ.,front
VAZ,1900,sedan,1,NA,Other,yes,2003,2107,
ZAZ,1750,sedan,100,1.2,Petrol,yes,2005,1103 Ñëàâóòà,front
BMW,3500,sedan,313,2.5,Diesel,yes,1994,325,rear
Opel,2900,sedan,281,1.6,Petrol,yes,1990,Vectra A,front
Hyundai,8800,sedan,71,2,Petrol,yes,2007,Sonata,front
Renault,10100,van,64,2,Diesel,yes,2014,Trafic ãðóç.,front
Kia,11800,crossover,133,2.5,Diesel,yes,2007,Sorento,full
BMW,64900,crossover,73,3,Diesel,yes,2013,X6 M,full
Nissan,9100,van,93,2,Diesel,yes,2013,Primastar ãðóç.,front
Daewoo,3200,sedan,107,NA,Gas,yes,2009,Sens,front
Mercedes-Benz,6200,sedan,450,4.2,Gas,yes,1997,S 420,rear
VAZ,1600,sedan,230,1.3,Petrol,yes,1987,2106,rear
ZAZ,4800,sedan,74,1.5,Gas,yes,2011,Forza,front
Lexus,6350,sedan,179,2.2,Diesel,no,2006,ES 200,front
Audi,3000,sedan,267,2.5,Diesel,no,1999,A6,front
Nissan,19999,crossover,145,3,Diesel,yes,2008,Patrol,full
Daewoo,4000,sedan,240,2,Gas,yes,1999,Leganza,front
Renault,5000,vagon,34,1.5,Diesel,yes,2013,Logan,front
ZAZ,3700,sedan,65,1.3,Petrol,yes,2012,Sens,front
Volkswagen,9000,van,275,2.5,Diesel,yes,2002,T4 (Transporter) ïàññ.,front
GAZ,980,sedan,80,2.5,Gas,yes,2004,3110,
Volkswagen,3999,hatch,152,1,Petrol,yes,2000,Lupo,front
ËUAZ,5950,crossover,2,1.7,Petrol,yes,2004,1301,full
Peugeot,9300,other,135,2,Petrol,yes,2005,307,front
Chery,3100,sedan,94,1.6,Gas,yes,2008,Amulet,front
Mercedes-Benz,99000,sedan,0,3,Petrol,yes,2016,CLS 400,full
Toyota,42000,crossover,97,4,Petrol,yes,2010,4Runner,full
BMW,7250,sedan,300,2.8,Petrol,yes,1999,528,rear
Opel,9000,other,156,2,Diesel,yes,2007,Vivaro ãðóç.,front
VAZ,850,sedan,72,1.3,Petrol,yes,1977,2101,rear
Nissan,14000,crossover,165,3.5,Petrol,yes,2008,Murano,full
Jeep,86700,crossover,6,3.8,Petrol,yes,2011,Wrangler,full
Renault,5600,vagon,112,1.5,Diesel,yes,2006,Kangoo ïàññ.,front
Mercedes-Benz,5500,sedan,100,99.99,Petrol,yes,2007,S 550,full
Renault,10550,van,195,2,Diesel,yes,2011,Trafic ãðóç.,front
Land Rover,285000,crossover,0,5,Petrol,yes,2016,Range Rover,full
Mercedes-Benz,8200,other,199,2.2,Diesel,yes,2001,Vito ïàññ.,front
Chevrolet,7499,sedan,107,2.5,Petrol,yes,2007,Epica,front
BMW,42000,crossover,128,4.4,Petrol,yes,2011,X5 M,full
Mitsubishi,14200,crossover,155,3,Gas,yes,2007,Outlander XL,full
Smart,12000,other,16,1,Petrol,yes,2014,Fortwo,rear
Land Rover,109999,crossover,0,3,Diesel,yes,2016,Range Rover Sport,full
Suzuki,4800,vagon,178,99.99,Gas,yes,2001,Ignis,front
Mercedes-Benz,0,other,0,4.7,Petrol,yes,2016,S 500,full
Daewoo,3700,sedan,190,NA,Gas,yes,2007,Lanos,front
Mitsubishi,10200,sedan,102,2,Gas,yes,2008,Lancer X,front
Chevrolet,4900,sedan,111,1.5,Gas,yes,2006,Aveo,front
Chevrolet,7300,sedan,75,1.6,Gas,yes,2012,Lacetti,front
Volkswagen,10700,van,274,2.5,Diesel,yes,2001,T4 (Transporter) ïàññ.,front
Fiat,13820,sedan,0,1.4,Petrol,yes,2016,Tipo,front
Volkswagen,7700,van,228,1.9,Diesel,yes,2006,Caddy ïàññ.,front
BMW,15000,crossover,85,4.8,Petrol,no,2010,X5,full
Renault,3600,van,199,1.9,Diesel,yes,2000,Kangoo ïàññ.,front
Daewoo,10000,sedan,58,1.5,Petrol,yes,2014,Gentra,front
Lexus,46500,crossover,35,3.5,Petrol,yes,2013,RX 350,full
Mercedes-Benz,24500,sedan,180,3.2,Diesel,yes,2008,S 320,rear
Audi,1850,sedan,250,2.5,Diesel,no,1999,A4,front
Renault,3300,van,256,1.5,Diesel,yes,2005,Kangoo ãðóç.,front
BMW,8900,sedan,240,2,Diesel,yes,2001,320,rear
Peugeot,7500,van,117,1.4,Diesel,yes,2009,Bipper ïàññ.,front
Renault,8400,hatch,84,1.5,Diesel,yes,2011,Kangoo ïàññ.,front
Chevrolet,7300,sedan,120,1.8,Petrol,yes,2008,Lacetti,front
Fiat,5000,other,290,1.9,Diesel,yes,2003,Doblo ïàññ.,front
Skoda,9600,hatch,84,1.8,Petrol,yes,2006,Octavia Tour,front
Chrysler,4950,van,346,2.5,Diesel,yes,2000,Voyager,front
Mercedes-Benz,59999,sedan,11,4.7,Petrol,yes,2012,CLS 500,full
GAZ,1700,van,180,2.46,Petrol,yes,2000,32213,rear
Fiat,4100,van,270,1.9,Diesel,yes,1999,Scudo ïàññ.,front
Infiniti,18500,sedan,84,2.5,Petrol,yes,2010,G25,rear
Ford,14199,other,165,2.2,Diesel,yes,2013,Transit Custom,front
Mazda,8500,sedan,135,2.3,Petrol,yes,2008,6 MPS,full
Hyundai,30900,crossover,0,2,Petrol,yes,2016,Tucson,full
Great Wall,8000,crossover,100,2.2,Gas,yes,2008,Safe,full
Opel,2450,vagon,290,1.4,Petrol,yes,1994,Astra F,front
Volkswagen,9800,van,196,1.6,Diesel,yes,2011,Caddy ãðóç.,front
Geely,8900,hatch,35,1.8,Gas,yes,2014,Emgrand 7 (EC7),
VAZ,1700,hatch,500,1.3,Petrol,yes,1986,2108,front
Hyundai,6700,sedan,54,1.4,Petrol,yes,2008,Accent,front
Volkswagen,12500,crossover,230,3.2,Gas,yes,2003,Touareg,full
Opel,15000,sedan,123,2,Petrol,yes,2009,Insignia,front
Toyota,38300,crossover,130,5.7,Gas,yes,2009,Land Cruiser 200,full
Kia,13000,crossover,155,2.5,Diesel,yes,2008,Sorento,full
ZAZ,370.5,sedan,3,1.1,Petrol,yes,1989,968,rear
Toyota,14990,crossover,280,4.2,Diesel,yes,2000,Land Cruiser 100,full
Porsche,41999,other,69,3.8,Petrol,yes,2007,911,rear
Ford,7999,other,254,2.2,Diesel,yes,2011,Transit ãðóç.,front
Mazda,32000,sedan,0,2,Petrol,yes,2016,6,front
Bentley,53500,sedan,108,6,Petrol,yes,2008,Continental,full
Toyota,5750,hatch,160,1,Petrol,yes,2006,Yaris,front
Toyota,41900,van,0,2.5,Diesel,yes,2016,Hiace ïàññ.,rear
Honda,18500,sedan,1,NA,Other,yes,2016,City,
VAZ,6200,crossover,89,1.7,Petrol,yes,2009,2121,full
Ford,8499,other,161,2.2,Diesel,yes,2011,Transit ãðóç.,front
ZAZ,1650,hatch,129,1.1,Gas,yes,1999,1103 Ñëàâóòà,front
Hyundai,0,crossover,0,2.2,Diesel,yes,2016,Santa FE,full
Opel,8399,hatch,129,1.3,Diesel,yes,2007,Astra H,front
Ford,10500,other,228,2.2,Diesel,yes,2011,Transit ãðóç.,front
Infiniti,19000,crossover,55,4.5,Gas,yes,2007,FX 45,full
Lifan,3650,sedan,34,1.6,Petrol,yes,2009,520,front
Hyundai,0,crossover,0,2,Diesel,yes,2016,Tucson,full
Mercedes-Benz,124000,crossover,0,4,Petrol,yes,2016,GLS 400,full
Land Rover,57000,crossover,0,2.2,Diesel,yes,2016,Discovery Sport,full
Smart,4150,other,125,0.6,Petrol,yes,2002,Fortwo,rear
Infiniti,29000,sedan,98,3.7,Petrol,yes,2013,M37,full
Smart,4100,other,220,0.6,Petrol,yes,2001,Fortwo,rear
Volvo,2900,sedan,300,2.5,Petrol,yes,1993,850,front
Smart,4300,hatch,80,0.6,Petrol,yes,2000,City,
Fiat,7000,vagon,112,1.4,Other,yes,2007,Doblo Panorama,front
GAZ,1999,sedan,70,2.4,Other,yes,1991,2410,rear
Ford,10500,hatch,30,1.4,Petrol,yes,2011,Fiesta,front
Smart,3200,other,3,0.6,Petrol,yes,1999,Forfour,rear
Volkswagen,14500,vagon,229,2,Diesel,yes,2009,Passat B6,front
Honda,7850,hatch,70,1.3,Petrol,yes,2011,Jazz,front
Toyota,8300,hatch,136,1.6,Petrol,yes,2007,Corolla,front
Mercedes-Benz,34999,sedan,150,2.8,Petrol,yes,1969,S 280,
Kia,10300,sedan,55,1.6,Petrol,yes,2013,Rio,front
Mercedes-Benz,13500,van,259,3,Diesel,yes,2007,Vito ïàññ.,rear
Peugeot,1999,hatch,87,1.8,Diesel,yes,1988,205,front
Mercedes-Benz,160000,other,8,4.6,Petrol,yes,2015,S 500,full
Hyundai,5300,van,342,2.5,Diesel,yes,2000,H 200 ãðóç.,rear
Mercedes-Benz,31500,van,95,2.2,Diesel,yes,2013,Vito ïàññ.,rear
Skoda,12800,sedan,118,1.8,Petrol,yes,2010,Octavia A5,front
VAZ,2999,sedan,114,1.5,Gas,yes,2005,21099,front
VAZ,3900,hatch,90,1.6,Petrol,yes,2011,2172,front
MINI,10500,other,119,1.4,Diesel,yes,2003,One,front
Chevrolet,65000,other,0,2,Petrol,yes,2016,Camaro,rear
Chery,3700,sedan,58,2,Petrol,yes,2007,Elara,front
Nissan,7200,sedan,56,3,Other,yes,1998,Gloria,rear
Ford,1400,sedan,82,1.6,Gas,yes,1991,Orion,front
Citroen,4600,van,299,2,Diesel,yes,2005,Berlingo ïàññ.,front
Subaru,16999,hatch,96,2.5,Petrol,yes,2008,Impreza WRX STI,full
Lexus,24555,crossover,152,4.7,Gas,yes,2007,LX 470,full
Volkswagen,8200,hatch,157,1.6,Petrol,yes,2008,Golf Plus,front
Hyundai,12777,crossover,102,2,Petrol,yes,2008,Tucson,full
Mitsubishi,6000,sedan,150,1.8,Gas,yes,2004,Virage,front
Dacia,2850,hatch,127,NA,Petrol,yes,2003,SuperNova,front