car,price,body,mileage,engV,engType,registration,year,model,drive
Chevrolet,4200,sedan,160,1.5,Petrol,yes,2005,Aveo,front
Opel,7700,van,280,1.9,Diesel,yes,2003,Vivaro ïàññ.,front
Mitsubishi,18600,crossover,52,2,Petrol,yes,2013,Outlander,
BMW,34900,crossover,35,3,Petrol,yes,2011,X3,full
Chevrolet,11000,sedan,60,1.8,Petrol,yes,2010,Cruze,
Skoda,6600,vagon,1,1.4,Gas,yes,2007,Fabia,front
Volkswagen,7200,other,177,1.9,Diesel,yes,2010,Caddy ãðóç.,front
Ford,16400,hatch,6,1,Petrol,yes,2015,Focus,front
Kia,9700,hatch,67,1.6,Petrol,yes,2011,Soul,front
Toyota,20100,crossover,48,2,Petrol,yes,2012,Rav 4,full
Opel,3100,sedan,286,2,Petrol,yes,1994,Omega,rear
BMW,6500,sedan,1,3.5,Petrol,yes,1999,535,rear
BMW,25800,crossover,205,3,Diesel,yes,2008,X5,full
Ford,6500,van,148,1.8,Diesel,yes,2011,Transit Connect ãðóç.,front
Audi,15000,sedan,38,NA,Diesel,no,2015,A5,full
Opel,20800,sedan,151,2,Diesel,yes,2013,Insignia,front
Nissan,14999,sedan,66,2.5,Petrol,yes,2010,Teana,front
BMW,57000,crossover,47,3,Diesel,yes,2014,X6,full
Hyundai,9700,hatch,90,1.6,Diesel,yes,2010,i30,front
Volkswagen,10799,van,128,1.9,Diesel,yes,2010,Caddy ïàññ.,front
Kia,7300,sedan,73,1.6,Petrol,yes,2008,Cerato,front
Mercedes-Benz,47600,van,0,2.2,Diesel,yes,2016,Vito ïàññ.,rear
Mercedes-Benz,47600,van,0,2.2,Diesel,yes,2016,Vito ïàññ.,rear
Nissan,8790,van,69,1.4,Petrol,yes,2010,Note,front
Skoda,16500,sedan,94,1.9,Diesel,yes,2012,Octavia A5,front
Volkswagen,9850,sedan,110,2,Petrol,yes,2006,Passat B6,front
Peugeot,5800,van,180,1.9,Diesel,yes,2007,Partner ïàññ.,
Volkswagen,9000,sedan,135,1.6,Gas,yes,2011,Polo,front
Ford,11500,hatch,71,1,Petrol,yes,2013,Fiesta,front
Nissan,14931.15,sedan,1,1.6,Petrol,yes,2015,Sentra,front
BMW,39999,sedan,45,3,Petrol,yes,2011,535,full
Seat,17600,hatch,28,1.4,Petrol,yes,2014,Leon,front
Mercedes-Benz,97555,van,0,2.5,Diesel,yes,2016,V 250,full
Mitsubishi,9200,other,0,NA,Other,yes,2007,Lancer X,
Hyundai,11999,crossover,56,NA,Petrol,yes,2009,Tucson,full
Renault,9900,crossover,201,1.9,Diesel,yes,2006,Kangoo ïàññ.,full
Opel,3999,sedan,250,2.5,Petrol,yes,1997,Omega,rear
Nissan,38800,crossover,112,5.6,Petrol,yes,2012,Patrol,full
Suzuki,10400,crossover,144,2,Petrol,yes,2006,Grand Vitara,full
Renault,2999,van,245,1.5,Diesel,yes,2003,Kangoo ãðóç.,front
Peugeot,6300,hatch,176,1.6,Gas,yes,2005,307,full
Mitsubishi,11500,crossover,191,3,Gas,yes,2006,Pajero Sport,full
BMW,77500,crossover,1,3,Petrol,yes,2016,X6,full
Peugeot,6300,other,112,1.6,Diesel,yes,2007,Partner ïàññ.,front
Geely,7800,sedan,32,NA,Gas,yes,2014,Emgrand 7 (EC7),front
Opel,1499,sedan,260,2.5,Petrol,no,1997,Omega,front
Opel,9700,hatch,52,1.4,Petrol,yes,2012,Astra J,front
Renault,11000,hatch,127,1.5,Diesel,yes,2012,Megane,front
Audi,32300,hatch,54,2.8,Petrol,yes,2011,A6,front
Opel,7400,vagon,230,1.3,Diesel,yes,2006,Astra H,front
Hyundai,29400,sedan,0,2,Petrol,yes,2016,Sonata,front
Mitsubishi,11450,sedan,60,1.6,Gas,yes,2012,Lancer X,front
Volkswagen,12500,vagon,195,1.6,Diesel,yes,2013,Golf VI,front
BMW,25500,crossover,130,3,Gas,yes,2007,X5,full
Skoda,11100,sedan,110,1.6,Petrol,yes,2010,Octavia A5,front
Hyundai,18300,hatch,0,1.6,Petrol,yes,2016,i30,front
Hyundai,8999,hatch,56,1.6,Petrol,yes,2010,i30,front
Ford,6450,vagon,180,1.6,Diesel,no,2012,Mondeo,front
Daewoo,3200,hatch,75,1,Petrol,yes,2007,Matiz,front
BMW,34500,crossover,85,3,Petrol,yes,2010,X5,full
Chevrolet,4600,sedan,138,1.5,Petrol,yes,2006,Aveo,front
Opel,4800,van,220,1.6,Gas,yes,2006,Combo ãðóç.,front
Audi,18500,sedan,245,3,Diesel,yes,2006,A8,full
Hyundai,5900,hatch,86,1.4,Petrol,yes,2007,Getz,
BMW,31111,sedan,117,4.4,Petrol,yes,2010,750,full
Audi,22800,sedan,122,2,Petrol,yes,2011,A6,front
Opel,10000,van,200,2,Diesel,yes,2007,Vivaro ïàññ.,front
Mercedes-Benz,50000,sedan,240,3.5,Petrol,yes,2006,S 350,rear
BMW,13000,sedan,165,2.2,Gas,yes,2003,520,rear
Mitsubishi,9450,sedan,125,2,Gas,yes,2008,Lancer X,front
Mercedes-Benz,7200,van,200,2.2,Diesel,yes,2004,Vito ïàññ.,rear
Skoda,15100,sedan,56,1.8,Petrol,yes,2011,Octavia A5,front
Daewoo,5700,hatch,26,0.8,Petrol,yes,2012,Matiz,front
Volkswagen,7200,hatch,127,1.39,Petrol,yes,2007,Polo,front
Seat,7000,hatch,105,2,Diesel,yes,2006,Leon,front
Opel,11440,sedan,81,1.6,Petrol,yes,2013,Astra H,front
Opel,2500,van,251,1.4,Gas,yes,1996,Combo ãðóç.,front
Skoda,12700,vagon,105,1.8,Petrol,yes,2012,Octavia A5,front
Hyundai,13000,other,72,2,Petrol,yes,2008,Coupe,front
BMW,7500,sedan,425,NA,Gas,yes,1996,535,rear
Volkswagen,20700,vagon,74,2,Diesel,yes,2013,Passat B7,
Opel,8000,vagon,191,1.3,Diesel,yes,2006,Astra H,front
Volkswagen,1500,other,160,1.4,Petrol,no,1999,Golf IV,front
BMW,37900,crossover,97,3,Diesel,yes,2010,X6,full
Skoda,8000,sedan,126,1.8,Gas,yes,2008,Octavia,front
Volkswagen,17000,other,184,3.6,Petrol,yes,2008,Passat B6,full
Mercedes-Benz,6500,other,215,2.2,Diesel,yes,2000,Vito ïàññ.,front
Opel,18900,sedan,69,2,Petrol,yes,2011,Insignia,front
Toyota,30000,crossover,85,2.7,Gas,yes,2010,Land Cruiser Prado,full
Ford,7500,hatch,138,1.4,Petrol,yes,2008,Focus,front
Smart,3400,other,125,0.6,Petrol,yes,2000,Fortwo,rear
Mercedes-Benz,7500,sedan,350,2.2,Diesel,yes,2003,Sprinter 208 ïàññ.,front
Chevrolet,4500,sedan,135,1.6,Gas,yes,2007,Aveo,front
Opel,5350,sedan,250,2.2,Gas,yes,2000,Omega,rear
Opel,4500,van,184,1.3,Diesel,yes,2011,Combo ãðóç.,front
BMW,26000,crossover,270,4.8,Petrol,yes,2008,X5,full
Hyundai,5350,hatch,115,1.4,Petrol,yes,2007,Getz,front
BMW,35500,sedan,67,3,Petrol,yes,2011,535,rear
Daewoo,3950,hatch,66,NA,Other,yes,2013,Matiz,front
Renault,4200,van,220,1.5,Diesel,yes,2004,Kangoo ïàññ.,front
Volkswagen,8950,van,170,1.6,Diesel,yes,2013,Caddy ãðóç.,front
Mercedes-Benz,11500,van,381,2.2,Diesel,yes,2006,Vito ïàññ.,rear
Skoda,6500,hatch,260,1.6,Gas,yes,2003,Octavia,front
Hyundai,10900,sedan,44,1.4,Petrol,yes,2013,i30,front
Skoda,7500,sedan,105,1.6,Diesel,no,2012,Octavia A5,front
Hyundai,5900,sedan,99,1.4,Petrol,yes,2009,Accent,front
Kia,8500,crossover,129,2,Gas,yes,2006,Sportage,front
BMW,0,crossover,200,3,Diesel,yes,2009,X5,full
Hyundai,5950,hatch,200,1.4,Petrol,yes,2005,Getz,front
Daewoo,4000,hatch,72,0.8,Petrol,yes,2008,Matiz,front
Renault,5600,vagon,117,1.5,Diesel,yes,2008,Kangoo ïàññ.,front
BMW,37000,crossover,186,5,Petrol,yes,2008,X6,full
BMW,3000,sedan,190,2,Petrol,no,2000,520,rear
Hyundai,6500,hatch,137,1.4,Gas,yes,2007,Getz,front
ZAZ,1300,vagon,70,1.2,Petrol,yes,2003,1102 Òàâðèÿ,front
Daewoo,3400,sedan,133,1.3,Gas,yes,2005,Sens,front
Renault,5500,sedan,153,1.6,Other,yes,2006,Megane,front
Renault,3900,van,202,1.9,Diesel,yes,2001,Kangoo ïàññ.,front
BMW,1750,vagon,200,2,Petrol,no,2000,520,rear
Nissan,9300,crossover,100,2.5,Petrol,yes,2006,X-Trail,full
Opel,3750,sedan,1,2,Petrol,yes,1995,Omega,rear
SsangYong,12400,crossover,73,2,Diesel,yes,2011,Korando,front
Daewoo,3200,sedan,172,1.3,Gas,yes,2006,Sens,front
Nissan,3600,crossover,230,2.2,Diesel,no,2002,X-Trail,full
VAZ,3900,hatch,109,1.6,Petrol,yes,2008,2172,front
Volkswagen,9000,hatch,120,1.2,Diesel,yes,2012,Polo,front
Renault,0,van,220,2,Diesel,yes,2008,Trafic ïàññ.,
Audi,3000,van,11,1.9,Diesel,no,1999,A6,
Renault,7600,van,183,1.9,Diesel,yes,2006,Trafic ïàññ.,front
Renault,7750,van,70,1.5,Diesel,yes,2014,Kangoo ãðóç.,
Renault,12350,sedan,64,2,Gas,yes,2011,Fluence,front
Daewoo,4777,sedan,115,1.5,Gas,yes,2005,Lanos,front
Toyota,17835,crossover,240,2.7,Gas,yes,2007,Land Cruiser Prado,full
Opel,12950,van,230,2.5,Diesel,yes,2008,Vivaro ïàññ.,front
Kia,9500,sedan,98,1.6,Petrol,yes,2011,Cerato,front
Volkswagen,11500,sedan,70,NA,Other,yes,2014,Polo,front
BMW,75555,sedan,30,4.4,Petrol,yes,2014,M5,full
Skoda,8800,hatch,190,2,Petrol,yes,2008,Octavia A5,front
Chevrolet,5400,crossover,67,1.7,Petrol,yes,2006,Niva,full
Daewoo,2700,sedan,158,1.3,Gas,yes,2005,Sens,front
Skoda,7600,sedan,160,NA,Other,no,2011,Octavia A5,
BMW,12000,crossover,218,3,Diesel,no,2006,X5,full
Audi,2100,vagon,275,2.5,Diesel,no,1998,A4,full
Audi,2799,vagon,390,1.9,Diesel,no,1998,A6,front
Chevrolet,8500,sedan,67,1.5,Gas,yes,2011,Aveo,front
Skoda,5000,sedan,230,2,Petrol,yes,2001,Octavia,front
Skoda,10950,sedan,125,1.6,Gas,yes,2011,Octavia A5,front
Kia,10500,vagon,39,1.6,Petrol,yes,2011,Soul,
Audi,12200,sedan,130,2.4,Petrol,yes,2006,A6,front
Honda,12100,hatch,95,1.8,Petrol,yes,2010,Civic,front
SsangYong,11800,crossover,51,2,Diesel,yes,2011,Actyon,full
Volkswagen,6000,van,200,2,Diesel,yes,2008,Caddy ãðóç.,front
Ford,16400,crossover,87,2.5,Petrol,yes,2010,Kuga,full
Mercedes-Benz,19600,van,127,1.8,Diesel,yes,2013,B 180,front
Mitsubishi,12400,sedan,52,1.6,Petrol,yes,2013,Lancer X,front
Volkswagen,14800,other,177,2,Diesel,yes,2012,T5 (Transporter) ãðóç,
Mercedes-Benz,11999,other,215,2.2,Diesel,yes,2007,Vito ïàññ.,rear
Mercedes-Benz,23999,other,150,NA,Diesel,yes,2010,Vito ïàññ.,
Opel,9700,other,230,2.5,Diesel,yes,2008,Vivaro ïàññ.,front
Skoda,9500,hatch,84,1.6,Petrol,yes,2008,Octavia Tour,front
Skoda,5500,hatch,120,1.2,Petrol,yes,2006,Fabia,front
Audi,64400,other,41,NA,Other,yes,2014,A8,
GAZ,2778.75,sedan,110,2.5,Petrol,yes,2004,31105,rear
Mitsubishi,9000,sedan,78,2.4,Gas,yes,2006,Galant,front
Mercedes-Benz,177777,crossover,0,5.5,Petrol,yes,2016,G 63 AMG,full
Ford,16700,crossover,145,2.5,Gas,yes,2010,Kuga,full
Volkswagen,6799,hatch,1,1.4,Gas,yes,1998,Golf IV,front
Hyundai,4200,sedan,135,1.6,Gas,yes,2010,Elantra,front
Opel,6950,hatch,127,1.6,Petrol,yes,2008,Astra H,
Subaru,15800,crossover,82,2,Petrol,yes,2012,Forester,full
Daewoo,3999,sedan,227,1.6,Gas,yes,2004,Nubira,
Volkswagen,8500,van,230,1.9,Diesel,yes,2008,Caddy ãðóç.,front
Opel,13999,van,180,2,Diesel,yes,2012,Vivaro ïàññ.,front
Subaru,38900,crossover,0,2,Diesel,yes,2016,Forester,full
Opel,2600,other,369,2,Petrol,yes,1991,Vectra A,front
Suzuki,9888,crossover,140,2,Petrol,yes,2007,Grand Vitara,full
Audi,10000,sedan,206,2.5,Diesel,yes,2003,A6,front
Audi,8000,vagon,200,2.7,Diesel,yes,2006,A6,front
Audi,4000,sedan,380,2.8,Petrol,yes,1997,A6,full
Hyundai,12200,crossover,118,2,Gas,yes,2011,Tucson,front
Mazda,8050,sedan,140,2,Petrol,yes,2007,6,front
Renault,13999,van,180,2,Diesel,yes,2012,Trafic ïàññ.,front
VAZ,1200,sedan,200,1.3,Petrol,yes,1996,2105,rear
Dacia,4399,sedan,147,1.4,Petrol,yes,2007,Logan,front
Mercedes-Benz,7700,sedan,340,2.2,Diesel,yes,2002,Vito ïàññ.,
Toyota,14900,crossover,288,4.7,Gas,yes,2000,Land Cruiser 100,full
Volkswagen,15900,other,160,1.8,Petrol,yes,2010,Passat B6,front
Volkswagen,7700,sedan,220,2.8,Petrol,yes,2004,Passat B5,full
BMW,6500,sedan,311,2,Gas,yes,1998,520,rear
Volkswagen,7700,sedan,180,1.8,Petrol,yes,2004,Passat B5,front
Mitsubishi,11500,crossover,142,2.4,Petrol,yes,2006,Outlander,full
Geely,3100,sedan,160,1.5,Petrol,yes,2007,CK,front
Volkswagen,6999,hatch,195,1.4,Diesel,yes,2004,Golf V,front
Chevrolet,5500,hatch,83,1.5,Petrol,yes,2009,Aveo,front
Volkswagen,21500,crossover,178,3,Diesel,yes,2008,Touareg,full
Daewoo,4300,sedan,80,1.3,Gas,yes,2012,Sens,front
BMW,0,crossover,1,3,Diesel,yes,2016,X6,full
Honda,11000,sedan,180,1.8,Petrol,yes,2009,Civic,front
Opel,7400,sedan,182,1.8,Petrol,yes,2007,Vectra C,front
Volkswagen,6500,sedan,190,1.9,Diesel,yes,2006,Caddy ãðóç.,front
Nissan,2100,hatch,170,2.2,Diesel,no,2001,Almera,front
Chevrolet,5350,crossover,140,1.7,Petrol,yes,2008,Niva,full
Nissan,6600,crossover,288,2.8,Diesel,no,2000,Patrol,full
Audi,12500,sedan,165,2.4,Petrol,yes,2006,A6,front
Daewoo,4999,sedan,144,1.6,Gas,yes,2007,Lanos,front
Opel,1699,vagon,241,1.7,Diesel,no,1998,Astra G,front
Nissan,6400,crossover,240,3,Diesel,no,2000,Patrol,full
Subaru,14600,crossover,93,3.6,Petrol,yes,2008,Tribeca,full
BMW,36300,crossover,83,3.5,Petrol,yes,2010,X6,full
Mercedes-Benz,0,crossover,0,3,Diesel,yes,2016,GLS 350,full
Volkswagen,0,crossover,90,3.6,Petrol,yes,2008,Touareg,full
Hyundai,7800,hatch,58,1.4,Petrol,yes,2011,i30,front
Land Rover,0,crossover,0,3,Other,yes,2016,Range Rover Sport,full
Kia,9450,hatch,182,2,Petrol,yes,2006,Sportage,full
Lexus,0,crossover,0,4.5,Diesel,yes,2016,LX 450,full
Hyundai,15500,crossover,135,3.8,Gas,yes,2009,ix55 (Veracruz),full
Kia,13000,sedan,13,1.4,Petrol,yes,2015,Rio,front
Daewoo,3667.95,hatch,58,0.8,Petrol,yes,2006,Matiz,front
Audi,6557.85,sedan,327,4.2,Gas,yes,2000,A8,full
Lexus,15299,crossover,162,3.3,Petrol,yes,2006,RX 330,full
Kia,8500,sedan,153,2,Gas,yes,2007,Magentis,front
Daewoo,4500,sedan,65,1.5,Petrol,yes,2013,Lanos,front
Volkswagen,61000,crossover,2,3,Diesel,yes,2016,Touareg,full
Seat,10300,hatch,170,2,Petrol,yes,2008,Leon,front
ZAZ,5200,sedan,53,1.5,Gas,yes,2012,Lanos,front
Mercedes-Benz,129999,sedan,37,4.7,Petrol,yes,2014,S 500,full
Mercedes-Benz,14500,vagon,178,3,Diesel,yes,2006,E-Class,rear
VAZ,5700,hatch,97,1.6,Petrol,yes,2012,2172,front
Volkswagen,1850,vagon,270,1.9,Diesel,yes,2000,Passat B5,front
BMW,25800,sedan,203,2,Diesel,yes,2010,520,rear
Opel,1800,vagon,390,2.3,Diesel,yes,1989,Omega,rear
Opel,4000,sedan,215,2,Petrol,yes,1997,Omega,rear
Mercedes-Benz,11400,sedan,220,5,Petrol,yes,2004,S 500,full
Ford,1750,sedan,250,1.4,Petrol,yes,1993,Orion,front
Volkswagen,10500,van,130,1.9,Diesel,yes,2010,Caddy ïàññ.,front
Mercedes-Benz,29900,sedan,83,2.2,Diesel,yes,2012,E-Class,rear
Skoda,10500,hatch,152,2,Petrol,yes,2008,Octavia A5,front
BMW,5900,vagon,220,2.8,Petrol,yes,1995,520,rear
Volkswagen,2000,sedan,300,1.3,Petrol,yes,1988,Jetta,front
Subaru,13999,crossover,130,2,Petrol,yes,2011,Legacy,full
BMW,7200,sedan,448,3,Petrol,yes,1996,730,rear
Renault,6800,van,119,1.5,Diesel,yes,2012,Kangoo ãðóç.,front
Mercedes-Benz,17999,van,260,2.2,Diesel,yes,2013,Sprinter 316 ãðóç.,rear
BMW,4100,hatch,160,1.6,Petrol,yes,2004,1 Series,
Skoda,11111,sedan,99,1.6,Petrol,yes,2011,Octavia A5,front
Skoda,7300,other,0,NA,Other,yes,2012,Fabia,
Renault,4100,van,190,1.9,Diesel,yes,2002,Kangoo ïàññ.,front
BMW,29900,sedan,175,2,Diesel,yes,2011,520,rear
Skoda,3800,hatch,150,1.2,Petrol,yes,2006,Fabia,front
Mercedes-Benz,20200,sedan,69,2,Petrol,yes,2010,E-Class,rear
BMW,12900,sedan,200,2.5,Petrol,yes,2006,523,rear
Kia,3000,sedan,331,1.5,Gas,yes,1996,Sephia,front
Peugeot,5700,hatch,137,1.4,Petrol,yes,2007,206,front
Kia,9300,sedan,72,2,Gas,yes,2007,Magentis,front
Mercedes-Benz,50250,sedan,0,2.2,Diesel,yes,2015,E-Class,full