car,price,body,mileage,engV,engType,registration,year,model,drive
Nissan,12500,crossover,167,3.5,Gas,yes,2007,Murano,full
Audi,6500,sedan,330,2.4,Petrol,yes,1999,A6,front
Hyundai,6200,sedan,82,1.4,Gas,yes,2009,Accent,front
Mercedes-Benz,2300,sedan,300,2,Petrol,yes,1991,E-Class,rear
BMW,4700,sedan,200,2.5,Petrol,yes,1995,525,rear
Opel,3350,sedan,300,1.8,Petrol,yes,1997,Vectra B,front
Volvo,10900,sedan,135,1.6,Petrol,yes,2009,S40,front
BMW,75000,crossover,20,3,Diesel,yes,2014,X5,full
Volkswagen,7650,sedan,325,1.8,Gas,yes,2003,Passat B5,front
Volkswagen,19500,sedan,82,1.8,Petrol,yes,2011,Passat B7,front
Mitsubishi,8000,sedan,145,2,Gas,yes,2007,Lancer,front
Nissan,2600,sedan,280,NA,Petrol,yes,1990,Sunny,front
Toyota,25555,crossover,128,4.7,Gas,yes,2004,Land Cruiser 100,full
Skoda,13000,vagon,198,1.6,Diesel,yes,2012,Octavia A5,front
Great Wall,8500,crossover,70,2.4,Gas,yes,2008,Hover,full
Volkswagen,9500,van,205,2,Petrol,yes,2006,Passat B6,front
Renault,7450,hatch,68,1.2,Petrol,yes,2009,Modus,front
Opel,1750,sedan,247,1.6,Petrol,no,1996,Vectra B,front
Honda,6500,crossover,318,2,Petrol,yes,1997,CR-V,full
Geely,8500,sedan,21,1.5,Gas,yes,2014,Emgrand 7 (EC7),front
Peugeot,8500,sedan,155,2,Petrol,yes,2007,407,front
Mitsubishi,11800,sedan,1,1.5,Gas,yes,2010,Lancer X,
Audi,10900,sedan,225,2.4,Petrol,yes,2005,A6,front
Moskvich-Izh,1111.46295,van,1,NA,Gas,yes,2003,2117,
Toyota,27500,crossover,85,4,Petrol,yes,2007,Land Cruiser Prado,full
Volkswagen,22500,crossover,151,3,Diesel,yes,2009,Touareg,full
Mitsubishi,2199,hatch,400,1.8,Other,yes,1991,Galant,
Moskvich-Izh,1100,van,160,1.6,Gas,yes,2005,2717,rear
Toyota,16800,crossover,238,4,Gas,yes,2004,Land Cruiser Prado,full
BMW,17200,crossover,308,4.6,Gas,yes,2003,X5,full
Daewoo,4000,sedan,78,1.3,Gas,yes,2011,Sens,front
Saab,7000,sedan,210,2.3,Petrol,yes,2000,9-May,front
Opel,5200,sedan,218,1.6,Gas,yes,2002,Astra G,front
Citroen,7950,van,48,1.6,Diesel,yes,2013,Berlingo ãðóç.,front
Chrysler,10700,sedan,129,2.7,Gas,yes,2006,300 C,rear
Honda,8780.85,hatch,140,1.8,Petrol,yes,2007,Civic,front
Audi,34419.45,sedan,0,1.4,Petrol,yes,2016,Q3,
Skoda,11300,sedan,80,1.8,Petrol,yes,2008,Superb,front
UAZ,5500,crossover,1,2.4,Petrol,yes,2016,469,full
Chery,4800,sedan,86,2,Gas,yes,2008,Eastar,front
Mercedes-Benz,41000,van,55,3,Diesel,yes,2011,Viano ïàññ.,rear
Ford,1099,other,333,1.6,Petrol,yes,1987,Sierra,rear
Nissan,5800,sedan,241,2,Petrol,yes,2004,Maxima,front
Land Rover,81500,crossover,45,5,Petrol,yes,2013,Range Rover Sport,full
Mazda,6500,other,135,1.3,Petrol,yes,2004,RX-8,rear
Lancia,1950,sedan,1,2.5,Diesel,yes,1990,Thema,front
Mercedes-Benz,0,crossover,1,3,Diesel,yes,2016,GLS 350,full
Hyundai,7200,van,125,1.5,Diesel,yes,2007,Matrix,front
Daewoo,4299,sedan,140,1.5,Gas,yes,2008,Lanos,front
Mercedes-Benz,14500,van,205,2.2,Diesel,yes,2012,Sprinter 313 ãðóç.,
Mercedes-Benz,7500,sedan,319,3.2,Gas,yes,1997,S 320,rear
Volkswagen,10600,sedan,118,1.8,Petrol,yes,2008,Passat B6,front
Mercedes-Benz,85000,van,3,2.2,Diesel,yes,2016,V 250,full
Ford,13500,sedan,65,2.3,Petrol,yes,2009,Mondeo,front
Toyota,8800,crossover,388,4.2,Diesel,yes,1997,Land Cruiser 80,full
Hyundai,5300,other,186,1.3,Petrol,yes,2005,Getz,front
ZAZ,1250,other,165,1.2,Gas,yes,2004,110557,front
Mazda,12750,sedan,110,NA,Petrol,yes,2010,6,front
Volkswagen,4500,sedan,230,2,Gas,yes,1996,Passat B4,front
Mercedes-Benz,11400,van,174,2.2,Diesel,yes,2012,Vito ãðóç.,rear
Toyota,18800,vagon,89,1.8,Petrol,yes,2012,Avensis,front
Mazda,4900,hatch,280,2,Gas,yes,1998,626,front
Mercedes-Benz,46900,other,10,2.2,Diesel,yes,2012,E-Class,rear
Hyundai,18500,crossover,72,2,Gas,yes,2011,IX35,full
Mitsubishi,7000,sedan,99,1.6,Petrol,yes,2005,Lancer,front
Nissan,7600,hatch,88,1.2,Petrol,yes,2008,Micra,front
Mercedes-Benz,4500,van,180,2.3,Diesel,yes,1998,Vito ãðóç.,front
Volkswagen,10000,van,283,2.5,Diesel,yes,2005,T5 (Transporter) ïàññ.,front
BMW,0,sedan,65,2,Petrol,yes,2012,320,rear
Nissan,3000,hatch,500,2,Petrol,yes,1991,Primera,front
Lexus,4400,crossover,215,3,Gas,no,2000,RX 300,full
Renault,7600,sedan,97,1.6,Petrol,yes,2008,Megane,front
GAZ,6500,sedan,80,NA,Other,yes,1979,24,
Volkswagen,14700,sedan,97,1.4,Gas,yes,2012,Passat B7,front
Renault,7150,vagon,1,1.5,Diesel,yes,2005,Megane,front
BMW,45000,crossover,80,3,Petrol,yes,2011,X6,full
Toyota,9800,sedan,178,1.8,Petrol,yes,2007,Avensis,front
Nissan,3330,crossover,350,3.3,Gas,no,2000,Pathfinder,full
Skoda,12226.5,crossover,83,1.2,Petrol,yes,2012,Yeti,front
VAZ,3800,sedan,1,1.6,Petrol,yes,2008,2115,front
Mercedes-Benz,11000,crossover,148,3.2,Petrol,yes,2001,ML 320,full
Opel,2500,vagon,400,1.4,Petrol,yes,1991,Kadett,front
Fiat,9800,van,185,2,Diesel,yes,2009,Scudo ïàññ.,front
Volkswagen,1900,sedan,297,1.6,Petrol,yes,1987,Jetta,front
BMW,28000,sedan,127,2.5,Petrol,yes,2010,523,rear
Renault,0,vagon,180,1.5,Diesel,yes,2011,Megane,front
Daewoo,4500,sedan,27,1.3,Petrol,yes,2005,Sens,front
VAZ,1800,hatch,80,1.5,Gas,yes,1997,2109,front
Skoda,0,vagon,106,1.6,Diesel,yes,2011,Octavia A5,front
Honda,25000,crossover,20,2,Petrol,yes,2012,CR-V,full
Volkswagen,65000,crossover,24,NA,Other,yes,2015,Touareg,
Volkswagen,6500,sedan,74,2,Petrol,no,2011,Jetta,front
Nissan,17000,hatch,25,NA,Other,yes,2014,Leaf,front
Nissan,15300,hatch,33,NA,Other,yes,2014,Leaf,front
Subaru,15590,crossover,115,3.6,Petrol,yes,2008,Tribeca,full
Kia,5000,sedan,220,2,Petrol,yes,2002,Magentis,front
Lifan,4300,hatch,76,1.3,Petrol,yes,2013,320,
Volkswagen,11000,van,282,2.5,Diesel,yes,2006,T5 (Transporter) ïàññ.,front
Toyota,10100,other,83,1.6,Other,yes,2008,Corolla,front
Audi,3500,vagon,250,2.5,Diesel,no,1998,A6,front
Kia,23500,crossover,125,2.2,Diesel,yes,2012,Sorento,full
Ford,10800,hatch,86,1.4,Gas,yes,2011,Fiesta,front
Ford,9200,hatch,122,1.8,Diesel,yes,2008,Focus,front
Renault,8800,van,250,1.9,Diesel,yes,2006,Trafic ïàññ.,front
Lexus,10800,sedan,183,3.3,Gas,yes,2003,ES 330,front
Renault,11900,van,143,2,Diesel,yes,2009,Trafic ïàññ.,front
Nissan,7900,crossover,218,2.5,Petrol,yes,2003,X-Trail,full
VAZ,1999,hatch,100,1.45,Petrol,yes,2001,21093,front
Mercedes-Benz,34999,other,85,5.5,Petrol,yes,2008,CL 55 AMG,rear
Mercedes-Benz,70500,crossover,99,5.5,Petrol,yes,2009,G 55 AMG,full
Mitsubishi,11500,crossover,170,3,Gas,yes,2005,Pajero Sport,full
BMW,23500,crossover,180,4.8,Petrol,yes,2008,X5,full
Hyundai,8900,crossover,160,2,Diesel,yes,2006,Santa FE,full
Hyundai,13999,sedan,9,1.4,Diesel,yes,2014,i30,front
Volkswagen,12300,hatch,62,1.4,Petrol,yes,2012,Polo,front
Volkswagen,10500,van,170,1.6,Diesel,yes,2013,Caddy ãðóç.,front
Ford,21500,other,175,6,Other,yes,2004,F-350,
Skoda,7500,sedan,135,1.4,Petrol,yes,2010,Fabia,front
Daewoo,5700,sedan,178,1.6,Gas,yes,2003,Nubira,front
Renault,8250,van,66,1.5,Diesel,yes,2014,Kangoo ãðóç.,front
Daewoo,3400,hatch,90,0.8,Petrol,yes,2006,Matiz,front
Mazda,14200,crossover,107,2.3,Petrol,yes,2008,CX-7,full
Ford,7000,van,137,1.8,Diesel,yes,2011,Transit Connect ãðóç.,front
Peugeot,5900,hatch,190,NA,Gas,yes,2008,206,front
Volkswagen,11500,van,210,2,Diesel,yes,2012,Caddy ãðóç.,front
Volkswagen,2700,hatch,400,1.8,Gas,yes,1989,Golf II,front
Hyundai,9000,crossover,170,2,Petrol,yes,2008,Tucson,front
Toyota,9200,sedan,250,2.4,Gas,yes,2003,Camry,front
Ford,3000,van,280,2,Diesel,yes,2004,Transit ïàññ.,front
Skoda,8500,hatch,68,1.4,Petrol,yes,2012,Fabia,front
Lexus,17000,sedan,157,3,Petrol,yes,2007,GS 300,rear
Opel,9350,van,143,2,Other,yes,2011,Vivaro ãðóç.,front
Mercedes-Benz,13200,other,196,2.2,Other,yes,2012,Sprinter 313 ãðóç.,
Mitsubishi,6900,sedan,122,1.6,Petrol,yes,2008,Lancer,front
Toyota,11500,van,161,2.5,Diesel,yes,2002,Hiace ïàññ.,rear
Volkswagen,11800,van,218,1.9,Diesel,yes,2008,T5 (Transporter) ïàññ.,front
BMW,21700,crossover,101,2.5,Gas,yes,2007,X3,full
Nissan,7800,sedan,118,1.6,Petrol,yes,2008,TIIDA,
Volkswagen,2300,vagon,200,1.9,Diesel,no,1999,Passat B5,front
Mercedes-Benz,2200,sedan,168,2,Petrol,no,1994,E-Class,rear
VAZ,950,sedan,76,1.3,Petrol,yes,1983,2105,rear
Smart,3999,hatch,171,0.6,Petrol,yes,2002,Fortwo,rear
Chevrolet,4500,sedan,104,1.5,Petrol,yes,2005,Aveo,front
Mercedes-Benz,2900,other,248,2,Petrol,no,1999,CLK 200,rear
BMW,15250,other,144,3,Petrol,yes,2004,530,rear
BMW,10600,sedan,285,2,Diesel,yes,2007,520,
Mazda,7200,sedan,152,1.6,Petrol,yes,2007,3,front
Mercedes-Benz,11300,other,220,3.2,Diesel,yes,2003,E-Class,rear
Mercedes-Benz,5500,sedan,440,2,Petrol,yes,1978,E-Class,rear
BMW,26900,crossover,140,4.8,Petrol,yes,2009,X5,full
Honda,4599,hatch,210,1.4,Gas,yes,1998,Civic,front
Land Rover,96000,crossover,47,4.4,Diesel,yes,2013,Range Rover,full
Nissan,19451.25,crossover,0,1.6,Petrol,yes,2016,Juke,front
Volkswagen,14900,vagon,165,1.4,Petrol,yes,2013,Passat B7,front
Renault,7700,sedan,100,1.6,Gas,yes,2008,Megane,front
Honda,8900,sedan,124,1.8,Petrol,yes,2007,Civic,front
Volkswagen,19000,vagon,185,2,Diesel,yes,2011,Passat B7,front
Porsche,47900,crossover,140,4.8,Petrol,yes,2011,Cayenne,full
Geely,4900,sedan,17,1.5,Petrol,yes,2013,CK-2,
Mercedes-Benz,0,sedan,240,2.2,Diesel,yes,2001,E-Class,rear
Subaru,8000,crossover,142,NA,Other,yes,2007,Forester,full
Ford,5700,van,216,1.8,Diesel,yes,2010,Transit Connect ãðóç.,front
Peugeot,7250,hatch,153,2,Gas,yes,2005,307,front
Volkswagen,3200,sedan,367,2,Petrol,yes,1991,Passat B3,front
Opel,2200,vagon,210,2.5,Diesel,no,2001,Omega,rear
Nissan,16500,sedan,2,NA,Other,yes,2015,Leaf,front
Mitsubishi,8400,crossover,100,3.2,Diesel,yes,2011,Pajero Wagon,full
Ford,8950,sedan,86,1.6,Petrol,yes,2011,Focus,front
Ford,12000,sedan,130,2.5,Gas,yes,2008,Mondeo,front
Opel,0,van,160,1.4,Gas,yes,2009,Combo ïàññ.,front
Geely,8499,sedan,46,1.5,Gas,yes,2013,Emgrand 7 (EC7),front
VAZ,1300,sedan,100,1.6,Petrol,yes,1992,2107,rear
Volkswagen,17900,crossover,130,3.6,Gas,yes,2007,Touareg,full
VAZ,1100,sedan,98,1.5,Gas,yes,1982,2106,rear
Skoda,0,vagon,320,1.9,Diesel,no,1999,Octavia,front
Mercedes-Benz,7000,other,260,2.2,Diesel,yes,2000,Vito ïàññ.,front
SsangYong,12900,crossover,159,2.7,Diesel,yes,2008,Rexton II,full
Mercedes-Benz,15800,sedan,231,3.5,Gas,yes,2005,E-Class,rear
Volkswagen,6000,van,460,1.9,Diesel,yes,1997,T4 (Transporter) ïàññ.,front
Hyundai,17250,crossover,97,2,Gas,yes,2011,IX35,full
BMW,57000,other,20,3.5,Petrol,yes,2013,X6,
Chery,3000,sedan,140,1.6,Gas,yes,2008,Amulet,front
Volkswagen,7800,van,352,2.5,Diesel,yes,2001,T4 (Transporter) ïàññ.,front
VAZ,3550,sedan,152,1.6,Petrol,yes,2008,2170,front
Skoda,6777,vagon,123,1.4,Petrol,yes,2007,Fabia,front
Nissan,13990,sedan,73,2.5,Petrol,yes,2013,Teana,front
Mitsubishi,2900,sedan,350,1.6,Petrol,yes,1994,Lancer,front
Daewoo,4000,sedan,154,1.5,Gas,yes,2008,Lanos,front
Honda,16200,sedan,90,2.4,Petrol,yes,2008,Accord,front
Audi,2750,sedan,450,2.5,Diesel,no,1999,A6,front
Opel,4000,sedan,144,2.2,Petrol,no,2004,Vectra C,front
Volkswagen,9000,sedan,59,2,Petrol,no,2010,Passat B6,front
BMW,10800,sedan,180,2,Petrol,yes,2002,318,rear
Ford,10800,sedan,130,1.6,Petrol,yes,2011,Mondeo,front
VAZ,3450,sedan,110,1.6,Petrol,yes,2008,21099,front
Nissan,0,crossover,130,2,Petrol,yes,2007,Qashqai,full
BMW,4300,sedan,240,2.5,Diesel,no,2002,525,rear
Opel,1390,hatch,270,NA,Petrol,no,1997,Vectra B,front
Nissan,18000,hatch,27,NA,Other,yes,2013,Leaf,front
Renault,8000,van,189,1.9,Diesel,yes,2005,Trafic ïàññ.,front
Mercedes-Benz,11700,hatch,103,1.5,Petrol,yes,2007,A 150,front
Honda,14800,sedan,140,2.4,Petrol,yes,2008,Accord,front
Kia,16200,crossover,137,2,Gas,yes,2012,Sportage,front
Opel,1400,sedan,1,2,Petrol,yes,1988,Omega,rear
Mercedes-Benz,9300,sedan,270,2.7,Diesel,yes,2001,E-Class,rear
Renault,8200,vagon,180,1.6,Gas,yes,2010,Kangoo ïàññ.,front
Hyundai,13950,sedan,67,1.8,Petrol,yes,2012,Elantra,front
Skoda,9700,sedan,130,2,Diesel,yes,2009,Octavia A5,front
Lexus,2800,sedan,227,2,Diesel,no,2000,IS 200,front
VAZ,3100,hatch,198,1.6,Gas,yes,2005,2112,front
Kia,11500,sedan,100,1.6,Gas,yes,2012,Rio,front
Audi,10700,vagon,222,2.5,Diesel,yes,2005,A6,front
Hyundai,6999,sedan,103,1.5,Diesel,yes,2008,Accent,front
Toyota,25200,crossover,128,4,Gas,yes,2007,Land Cruiser Prado,full
Nissan,3400,sedan,220,1.4,Gas,yes,1997,Almera,front
Smart,3450,sedan,155,0.6,Petrol,yes,1999,Fortwo,rear
BMW,42500,crossover,29,3,Petrol,yes,2011,X3,full
Opel,9300,sedan,189,1.6,Petrol,yes,2011,Astra H,front
Mercedes-Benz,12250,other,185,2.2,Diesel,yes,2012,Vito ãðóç.,rear
BMW,38000,sedan,61,NA,Petrol,yes,2013,535,rear
VAZ,1650,other,1,1.3,Gas,yes,1988,2105,rear
Opel,2700,sedan,278,2,Gas,yes,1991,Omega,rear
Jaguar,9800,sedan,240,3,Petrol,yes,2001,X-Type,full
Toyota,11950,hatch,120,1.4,Petrol,yes,2013,Auris,front
Volkswagen,9750,van,1,1.9,Diesel,yes,2004,T5 (Transporter) ïàññ.,
Volkswagen,18900,hatch,56,2,Petrol,yes,2012,Golf GTI,front
Volkswagen,14800,sedan,85,1.4,Petrol,yes,2013,Jetta,front
Hyundai,10500,crossover,112,2,Petrol,yes,2008,Tucson,full
Renault,8800,van,200,1.9,Diesel,yes,2005,Trafic ïàññ.,front
Honda,11000,sedan,180,2,Petrol,yes,2006,Accord,front
Chevrolet,6550,sedan,134,1.6,Gas,yes,2008,Aveo,front
Fiat,3100,hatch,179,1.4,Gas,yes,1992,Tipo,front
BMW,33500,sedan,65,2,Petrol,yes,2013,520,rear
Land Rover,8900,crossover,295,4.6,Gas,yes,2000,Range Rover,full
Subaru,6500,sedan,226,1.6,Gas,yes,2002,Impreza,full
Chevrolet,5400,hatch,137,1.5,Petrol,yes,2006,Aveo,front
VAZ,0,sedan,1,1.7,Gas,yes,1973,2106,rear
Ford,8400,hatch,36,1.3,Petrol,yes,2012,Fiesta,front
Volkswagen,15800,sedan,56,1.4,Other,yes,2013,Jetta,front
Honda,15000,other,180,2.4,Petrol,yes,2008,Accord,front
Renault,10200,van,183,2,Diesel,yes,2012,Trafic ãðóç.,front
VAZ,1500,hatch,54,1.1,Gas,yes,1992,2108,front
Chevrolet,3500,van,318,3.1,Petrol,yes,1994,Lumina,front
VAZ,2900,hatch,188,NA,Gas,yes,2005,2114,front
Volkswagen,8900,hatch,128,1.4,Petrol,yes,2010,Polo,front
Volkswagen,18000,crossover,117,2.5,Diesel,yes,2006,Touareg,full
ZAZ,1250,hatch,164,NA,Petrol,yes,2005,Òàâðèÿ-Íîâà,front
Chery,3000,other,111,1.3,Gas,yes,2007,Jaggi,front
Peugeot,10800,van,28,1.6,Diesel,yes,2014,Partner ãðóç.,front
Lexus,22200,sedan,172,4.6,Petrol,yes,2008,LS 460,rear
Mercedes-Benz,10500,sedan,266,5,Gas,yes,2004,S 500,rear
VAZ,2800,sedan,130,85,Petrol,yes,2006,1118,
Toyota,7000,crossover,150,2,Petrol,yes,2000,Rav 4,front
Mazda,1100,sedan,200,2,Diesel,yes,1987,626,front
Chevrolet,5800,vagon,129,1.8,Gas,yes,2007,Lacetti,front