car,price,body,mileage,engV,engType,registration,year,model,drive
Audi,6000,sedan,226,1.8,Petrol,yes,1995,A4,front
Mercedes-Benz,15300,sedan,240,2.2,Diesel,yes,2006,E-Class,rear
VAZ,1500,sedan,50,1.45,Gas,yes,1974,2103,rear
Peugeot,13700,van,77,1.6,Diesel,yes,2011,3008,front
Opel,2600,van,270,1.3,Diesel,no,2007,Combo ïàññ.,front
Daewoo,3200,sedan,172,NA,Gas,yes,2007,Sens,front
Mitsubishi,6300,sedan,128,NA,Petrol,yes,2007,Colt,front
Mercedes-Benz,0,sedan,0,2.2,Diesel,yes,2016,V 250,full
Renault,6650,vagon,227,1.5,Diesel,yes,2005,Megane,front
ZAZ,7000,hatch,48,1.6,Gas,yes,2014,Vida,
Renault,9600,vagon,184,1.5,Diesel,yes,2011,Megane,front
Infiniti,17000,crossover,95,3.5,Gas,yes,2007,FX 35,full
Renault,7000,sedan,110,1.4,Petrol,yes,2012,Symbol,front
Kia,4000,hatch,130,NA,Petrol,yes,2011,Rio,front
Toyota,28500,crossover,38,2.2,Diesel,yes,2015,Rav 4,full
Hyundai,18750,crossover,93,2.4,Gas,yes,2012,Santa FE,full
Audi,2650,sedan,300,2,Petrol,yes,1987,80,front
Nissan,11900,hatch,10,1.2,Petrol,yes,2015,Micra,front
Opel,4700,hatch,252,1.4,Petrol,yes,2000,Astra G,front
VAZ,3400,sedan,109,1.6,Petrol,yes,2008,2115,front
VAZ,2800,sedan,1,1.6,Petrol,yes,2005,2110,
Peugeot,4300,van,217,1.9,Diesel,yes,1999,Expert ïàññ.,front
Audi,21900,crossover,183,4.2,Petrol,yes,2007,Q7,full
VAZ,3500,sedan,8,1.6,Other,yes,2010,2107,rear
Fiat,9500,van,221,2,Diesel,yes,2007,Scudo ïàññ.,front
Land Rover,48888,crossover,128,4.4,Diesel,yes,2012,Range Rover,full
Mitsubishi,12300,other,160,2.5,Diesel,yes,2008,L 200,full
Mercedes-Benz,34000,sedan,69,2,Petrol,yes,2013,E-Class,rear
Kia,10700,other,117,1.6,Petrol,yes,2010,Cerato,front
Mazda,7700,sedan,100,1.6,Petrol,yes,2008,3,front
Toyota,10700,sedan,109,1.8,Petrol,yes,2007,Avensis,front
VAZ,800,sedan,25,1.3,Petrol,yes,1979,2101,rear
Mercedes-Benz,169000,other,1,4.7,Petrol,yes,2015,S 500,full
Toyota,9800,sedan,65,1.6,Petrol,yes,2009,Auris,front
Fiat,7900,vagon,180,1.6,Diesel,yes,2011,Doblo ãðóç.,front
MINI,7500,sedan,101,1.6,Petrol,yes,2005,Cooper,front
Volkswagen,6500,van,186,2.8,Petrol,yes,2000,Sharan,front
Audi,25300,hatch,180,2,Diesel,yes,2011,A5,front
Daewoo,3400,sedan,180,1.5,Petrol,yes,2008,Nexia,front
Audi,30900,hatch,195,3,Diesel,yes,2010,A5,full
Renault,7999,van,141,1.5,Diesel,yes,2006,Scenic,front
Fiat,7700,vagon,223,1.9,Diesel,yes,2008,Doblo ïàññ.,front
Hyundai,8499,van,148,2.5,Diesel,yes,2008,H1 ïàññ.,rear
Renault,10300,van,138,2,Diesel,yes,2011,Trafic ãðóç.,front
Daewoo,0,sedan,39,1.6,Gas,yes,2012,Nexia,front
Daewoo,2550,sedan,270,1.3,Petrol,yes,2004,Sens,front
Mitsubishi,14700,crossover,240,3.2,Diesel,yes,2006,Pajero Wagon,full
Mercedes-Benz,8700,sedan,210,5,Petrol,yes,1997,S 500,full
Volvo,21800,crossover,176,2.4,Diesel,yes,2008,XC90,full
Opel,10200,sedan,190,2.2,Petrol,yes,2008,Vectra C,front
Lexus,10500,sedan,178,3,Gas,yes,2003,ES 300,front
Suzuki,10400,crossover,139,2,Gas,yes,2007,Grand Vitara,full
Opel,1900,sedan,185,1.4,Gas,yes,1991,Kadett,front
Kia,20999,crossover,83,2,Diesel,yes,2013,Sportage,full
Hyundai,20200,sedan,0,1.6,Other,yes,2016,Elantra,front
Mitsubishi,15800,other,146,2.5,Diesel,yes,2013,L 200,full
Ford,2700,sedan,107,2,Gas,yes,1995,Scorpio,rear
BMW,77500,crossover,1,3,Petrol,yes,2016,X6,
Nissan,6700,sedan,170,2,Petrol,yes,2003,Primera,front
BMW,56500,crossover,1,2,Diesel,yes,2016,X5,
ZAZ,4600,sedan,88,NA,Gas,yes,2014,Sens,
Toyota,10200,sedan,185,1.8,Petrol,yes,2007,Avensis,front
Hyundai,27000,crossover,0,2,Petrol,yes,2016,Tucson,full
MINI,32444,hatch,1,1.5,Petrol,yes,2016,Cooper,rear
BMW,8900,other,253,1.8,Petrol,yes,1995,318,rear
Chevrolet,5000,vagon,160,2,Gas,yes,2005,Tacuma,front
Hyundai,26000,crossover,0,2,Petrol,yes,2016,Tucson,front
Opel,5900,sedan,84,1.6,Gas,yes,2008,Astra G,front
Hyundai,18100,sedan,0,1.6,Petrol,yes,2015,Elantra,front
Toyota,8700,hatch,140,NA,Petrol,yes,2008,Auris,front
Daewoo,3750,sedan,87,1.5,Gas,yes,2007,Lanos,front
BMW,28700,other,160,3,Petrol,yes,2011,528,rear
Hyundai,10700,crossover,113,2,Gas,yes,2008,Tucson,full
VAZ,3900,sedan,140,1.6,Petrol,yes,2009,2110,front
Opel,6950,sedan,53,1.4,Petrol,yes,2006,Astra G,front
Toyota,47500,crossover,45,3,Diesel,yes,2014,Land Cruiser Prado,full
VAZ,1800,other,52,1.5,Petrol,yes,2004,2107,rear
VAZ,4800,crossover,70,1.7,Petrol,yes,2008,2121,full
Mercedes-Benz,12700,van,193,2.2,Diesel,yes,2011,Vito ãðóç.,rear
Citroen,7000,hatch,127,NA,Gas,yes,2005,C4,front
VAZ,1750,hatch,188,1.3,Petrol,yes,1993,2108,front
Volkswagen,10000,sedan,90,9,Petrol,no,2010,Passat B6,front
Citroen,9200,hatch,130,1.4,Gas,yes,2011,C3 Picasso,front
Volkswagen,2350,hatch,182,1.9,Diesel,no,1998,Golf IV,front
BMW,21000,other,130,2.5,Petrol,yes,2006,325,full
Toyota,21200,crossover,135,4,Gas,yes,2007,Land Cruiser Prado,full
Mitsubishi,7300,hatch,126,NA,Other,yes,2004,Colt,
Ford,13000,sedan,70,2.3,Petrol,yes,2010,Mondeo,front
VAZ,3100,sedan,170,1.5,Gas,yes,2007,21099,front
Ford,9950,hatch,97,1.6,Diesel,yes,2011,Focus,front
Nissan,8000,crossover,90,NA,Petrol,yes,2012,Juke,front
Opel,7200,other,212,2.2,Other,yes,2004,Vectra C,
Mazda,1800,hatch,1,NA,Other,no,2009,3,front
BMW,34500,other,160,3,Diesel,yes,2010,X5,full
Toyota,17595,sedan,131,2,Petrol,yes,2011,Avensis,front
Mercedes-Benz,55000,crossover,120,5.5,Petrol,yes,2008,G 55 AMG,full
Volkswagen,10900,sedan,273,2,Petrol,yes,2006,Passat B6,front
Volkswagen,3500,other,304,1.9,Diesel,no,2006,Touran,front
Mercedes-Benz,21300,crossover,143,3.2,Diesel,yes,2007,ML 320,full
VAZ,2900,other,90,1.5,Petrol,yes,2010,2107,rear
Ford,5550,hatch,104,1.4,Petrol,yes,2008,Fiesta,front
Mercedes-Benz,17977,van,322,3,Diesel,yes,2007,Sprinter 318 ïàññ.,rear
Smart,5000,other,125,0.7,Petrol,yes,2004,Fortwo,rear
Opel,1100,sedan,1,1.3,Petrol,yes,1988,Kadett,front
Renault,6750,vagon,214,1.5,Diesel,yes,2004,Megane,front
Skoda,8100,other,185,1.9,Diesel,yes,2007,Octavia Tour,front
Volkswagen,6700,van,300,2.5,Diesel,yes,1997,T4 (Transporter) ïàññ.,front
VAZ,2750,sedan,300,1.5,Petrol,yes,2002,2110,front
Nissan,8300,other,130,1.6,Petrol,yes,2008,Note,full
VAZ,2350,vagon,50,1.5,Petrol,yes,2000,2111,front
Lexus,16700,sedan,172,3.5,Petrol,yes,2007,ES 350,front
VAZ,3600,sedan,140,1.6,Gas,yes,2007,2115,front
VAZ,1350,hatch,100,1.3,Petrol,yes,1987,2108,front
VAZ,3600,hatch,161,1.6,Gas,yes,2007,2112,front
Fiat,5800,van,193,1.4,Petrol,yes,2007,Doblo ãðóç.,front
VAZ,3300,sedan,96,1.6,Gas,yes,2008,2115,front
Volkswagen,8700,other,357,2.5,Diesel,yes,2003,T4 (Transporter) ãðóç,front
Renault,2650,vagon,1,1,Diesel,no,2006,Laguna,front
Daewoo,2600,sedan,156,1.5,Gas,yes,2005,Nexia,front
Opel,19200,vagon,160,2,Diesel,yes,2011,Insignia,full
Toyota,0,vagon,160,2.4,Gas,yes,2007,Rav 4,full
Lexus,19500,sedan,93,3.5,Gas,yes,2007,ES 350,front
Hyundai,8300,sedan,150,2,Gas,yes,2008,Sonata,front
Audi,3990,sedan,413,2.6,Gas,yes,1993,100,front
Volkswagen,1700,hatch,247,1.4,Petrol,no,1999,Golf IV,front
Opel,5950,sedan,179,1.8,Gas,yes,2003,Vectra C,front
Hyundai,15500,sedan,85,10,Petrol,yes,2011,Sonata,front
Infiniti,16300,sedan,86,3.5,Petrol,yes,2008,G35,full
Moskvich-AZLK,1100,hatch,5,1.7,Petrol,yes,1994,2141,front
Citroen,5500,hatch,135,1,Petrol,yes,2007,C1,front
Volkswagen,0,van,1,NA,Diesel,yes,2005,Caddy ïàññ.,
BMW,12300,sedan,140,2,Petrol,yes,2005,318,rear
Citroen,9700,hatch,141,1.6,Petrol,yes,2011,C4,front
Subaru,7000,vagon,189,20,Petrol,yes,2004,Impreza,full
Opel,17300,vagon,220,2,Diesel,yes,2009,Insignia,front
BMW,57777,other,40,4,Diesel,yes,2012,X6,
Audi,16999,hatch,69,1.4,Petrol,yes,2012,A1,front
Ford,7300,other,177,NA,Diesel,yes,2006,Transit Connect ïàññ.,front
Mercedes-Benz,19500,crossover,172,3.5,Other,yes,2008,ML 350,full
Ford,8950,van,210,1.8,Diesel,yes,2010,Transit Connect ïàññ.,front
VAZ,4000,sedan,147,1.6,Gas,yes,2009,2115,front
Audi,4000,sedan,400,2,Petrol,yes,1992,100,front
Audi,2900,sedan,1,2.3,Gas,yes,1989,100,front
Kia,5500,sedan,162,2,Gas,yes,2005,Cerato,front
Nissan,0,sedan,200,1.8,Petrol,yes,2000,Primera,
Audi,7000,other,126,2.6,Petrol,yes,1998,80,front
Hyundai,11111,crossover,99,2.7,Petrol,yes,2009,Tucson,full
Ford,5500,van,172,1.8,Diesel,yes,2007,Transit Connect ãðóç.,front
Skoda,8000,vagon,163,1.6,Diesel,yes,2011,Fabia,front
Chevrolet,5100,sedan,100,1.5,Petrol,yes,2007,Aveo,front
Jeep,5500,crossover,120,2.7,Diesel,no,2003,Grand Cherokee,full
Renault,6800,sedan,219,1.6,Gas,yes,2007,Megane,front
Nissan,1250,other,200,1.4,Petrol,no,1999,Almera,front
Renault,2100,vagon,237,1.9,Diesel,no,2001,Laguna,front
Opel,9300,sedan,164,2.2,Gas,yes,2008,Vectra C,front
Renault,7500,vagon,98,1.4,Petrol,yes,2007,Kangoo ïàññ.,
Renault,7800,vagon,170,1.5,Diesel,no,2013,Megane,front
Renault,1550,vagon,235,2,Petrol,no,1998,Laguna,front
Mercedes-Benz,22900,sedan,131,5.5,Gas,yes,2008,S 500,full
Renault,11300,vagon,141,1.5,Diesel,yes,2013,Megane,front
BMW,38000,crossover,223,3,Diesel,yes,2011,535,full
Volkswagen,6800,van,170,2,Gas,no,2011,Caddy ïàññ.,front
VAZ,900,sedan,1,1.4,Gas,yes,1986,2107,front
VAZ,1300,sedan,170,1.6,Gas,yes,2007,21099,front
Nissan,6900,vagon,130,1.4,Gas,yes,2008,Note,front
Peugeot,5700,sedan,400,1.8,Gas,yes,2005,407,front
VAZ,2900,sedan,32,NA,Petrol,yes,2008,2107,rear
Hyundai,7700,other,265,99.99,Diesel,yes,2003,H1 ïàññ.,rear
Lexus,21000,sedan,197,4.6,Petrol,yes,2008,LS 460,rear
Kia,19000,crossover,68,2,Petrol,yes,2013,Sportage,front
Renault,11400,van,122,2,Diesel,yes,2013,Trafic ãðóç.,front
Chevrolet,12499,crossover,263,2.4,Petrol,yes,2007,Captiva,full
Toyota,4500,hatch,207,1.3,Petrol,yes,1995,Corolla,front
BMW,7400,sedan,290,3,Petrol,yes,2000,330,rear
VAZ,6400,sedan,73,1.6,Petrol,yes,2011,2170,front
Opel,6300,other,114,1.7,Diesel,no,2012,Astra J,front
Mercedes-Benz,25000,van,156,NA,Other,yes,2012,Viano ïàññ.,rear
Opel,7200,sedan,167,2.2,Gas,yes,2002,Omega,rear
Volkswagen,4400,other,145,2.4,Diesel,yes,1993,T4 (Transporter) ïàññ.,
Mazda,8900,hatch,90,NA,Gas,yes,2008,3,front
Chevrolet,5850,sedan,96,1.6,Gas,yes,2008,Aveo,front
Daewoo,2450,sedan,126,1.5,Petrol,yes,2007,Nexia,front
BMW,8800,sedan,287,3,Petrol,yes,2001,530,rear
Volkswagen,14900,van,170,1.6,Diesel,yes,2012,Touran,front
ZAZ,1900,sedan,16,1.3,Petrol,yes,2008,1103 Ñëàâóòà,front
Chevrolet,5400,vagon,105,1.7,Petrol,yes,2004,Niva,full
VAZ,1950,sedan,160,1.5,Gas,yes,2005,2107,rear
Renault,6200,van,228,2.5,Diesel,yes,2005,Trafic ãðóç.,front
Mitsubishi,21000,crossover,122,3.2,Diesel,yes,2009,Pajero Wagon,full
Chevrolet,5999,sedan,100,1.8,Gas,yes,2005,Lacetti,front
Land Rover,14900,crossover,111,2.2,Diesel,yes,2007,Freelander,full
Toyota,14300,hatch,60,1.6,Petrol,yes,2013,Auris,front
Hyundai,16500,sedan,87,2.4,Petrol,yes,2011,Sonata,front
VAZ,2900,sedan,140,1.6,Gas,yes,2006,21099,
Nissan,15900,other,30,1.6,Petrol,yes,2013,Juke,front
Chery,3999,sedan,90,2,Petrol,yes,2008,Eastar,front
Mazda,1600,sedan,206,1.8,Petrol,no,1997,626,front
Mercedes-Benz,8300,van,337,2.2,Diesel,yes,2002,Vito ïàññ.,front
VAZ,4150,sedan,84,1.6,Petrol,yes,2009,2170,front
Toyota,8200,hatch,82,1.3,Petrol,yes,2006,Yaris,front
ZAZ,785,sedan,65,1.2,Petrol,yes,1992,1102 Òàâðèÿ,front
Kia,17500,crossover,108,2.4,Gas,yes,2010,Sorento,full
VAZ,4850,vagon,83,1.6,Gas,yes,2010,2111,front
Volvo,19000,crossover,227,2.3,Gas,yes,2009,XC90,full
Daewoo,3700,sedan,90,1.4,Gas,yes,2007,Lanos,front
Skoda,5300,sedan,190,1.9,Diesel,no,2006,Octavia A5,front
VAZ,3000,crossover,169,1.7,Petrol,yes,2001,2121,full
Volkswagen,10900,van,240,2.5,Diesel,yes,2007,T5 (Transporter) ïàññ.,front
Peugeot,5850,van,248,2,Diesel,yes,2006,Partner ïàññ.,front
BMW,4500,sedan,300,3,Diesel,yes,2000,330,rear
Nissan,7500,hatch,115,1.6,Petrol,yes,2008,Note,front
Citroen,4300,vagon,149,1.4,Petrol,yes,2008,Berlingo ãðóç.,front
Hyundai,6700,sedan,87,1.5,Diesel,yes,2008,Accent,front
Audi,8500,sedan,253,2.5,Diesel,yes,2001,A6,full
VAZ,3000,hatch,112,NA,Petrol,yes,2003,21093,front
Mazda,27450,crossover,0,2,Petrol,yes,2016,CX-5,front
Nissan,18500,sedan,119,3.5,Gas,yes,2010,Teana,front
BMW,0,crossover,5,4.4,Petrol,yes,2015,X5 M,full
Toyota,0,crossover,0,4.5,Diesel,yes,2016,Land Cruiser 200,full
Ford,8100,van,150,1.8,Diesel,yes,2008,Transit Connect ïàññ.,front
Renault,7700,vagon,200,1.5,Diesel,yes,2007,Megane,front
Volkswagen,12999,van,237,2.5,Diesel,yes,2005,Multivan,front
Hyundai,8400,sedan,178,2,Gas,yes,2007,Sonata,front
Opel,5500,vagon,243,1.4,Petrol,yes,2006,Combo ïàññ.,front
Opel,1520,sedan,219,1.6,Gas,no,1997,Vectra B,front
BMW,4999,sedan,327,3,Diesel,no,2001,730,rear
BMW,8999,sedan,250,1.9,Petrol,yes,2001,316,rear
Subaru,10500,vagon,196,2.5,Petrol,yes,2006,Forester,full
VAZ,1500,hatch,200,1.5,Petrol,yes,1992,2108,front
VAZ,1300,hatch,28,1.3,Petrol,yes,1991,2108,front
VAZ,3750,sedan,74,1.6,Petrol,yes,2012,2170,front
Land Rover,0,crossover,25,5,Petrol,yes,2013,Range Rover,full
Mazda,15523.95,sedan,0,1.6,Petrol,yes,2016,3,front
Subaru,8700,vagon,175,2,Gas,yes,2004,Forester,full
Fiat,7977,van,248,2.8,Diesel,yes,2003,Ducato ãðóç.,front
BMW,47500,sedan,0,2,Diesel,yes,2016,320,full
Toyota,17200,sedan,50,1.6,Petrol,yes,2013,Corolla,front
Peugeot,2449,other,200,1.6,Gas,no,2000,306,front
BMW,48535.5,crossover,0,2,Diesel,yes,2016,X3,full
BMW,43163.25,crossover,0,2,Diesel,yes,2016,X1,full
Opel,6550,sedan,240,3.2,Petrol,yes,2004,Vectra C,front
BMW,43719,crossover,0,2,Petrol,yes,2016,X3,full
BMW,64500,crossover,1,2,Diesel,yes,2016,X5,full
Renault,7500,van,200,2.2,Diesel,yes,2002,Espace,front
Mercedes-Benz,13900,other,272,2.2,Diesel,yes,2005,Sprinter 313 ïàññ.,rear
Mercedes-Benz,5500,van,285,2.3,Diesel,yes,1999,Vito ïàññ.,front
Audi,4150,vagon,249,2.5,Diesel,no,2004,A6,front
Skoda,6100,vagon,205,1.6,Diesel,no,2012,Octavia A5,front
Skoda,9600,other,120,2,Petrol,yes,2008,Octavia A5,front
Kia,18900,crossover,130,2.4,Petrol,yes,2011,Sorento,full
VAZ,3550,sedan,75,1.6,Petrol,yes,2006,1118,front
Peugeot,5400,van,208,1.9,Diesel,yes,2005,Expert ïàññ.,