car,price,body,mileage,engV,engType,registration,year,model,drive
Opel,6500,sedan,150,1.4,Gas,yes,2007,Astra G,front
Volkswagen,6500,other,385,2.4,Diesel,yes,1997,T4 (Transporter) ïàññ.,front
Mazda,1700,hatch,1,1.3,Petrol,yes,1986,323,front
Toyota,20000,crossover,94,4.5,Petrol,yes,2005,Land Cruiser 105,full
Ford,15000,crossover,169,2,Diesel,yes,2008,Kuga,full
VAZ,3300,sedan,125,1.6,Petrol,yes,2006,2110,front
Ford,6000,hatch,158,1.6,Gas,yes,2006,Fusion,front
Volkswagen,23500,crossover,48,2,Diesel,yes,2012,Tiguan,
Toyota,13850,hatch,24,1.6,Other,yes,2010,Auris,front
Volkswagen,3100,hatch,118,1.8,Gas,yes,1993,Golf III,front
VAZ,2000,other,5,1.5,Petrol,yes,1990,2108,front
Toyota,7000,other,220,1.8,Petrol,yes,2001,Celica,front
Chevrolet,7100,sedan,93,1.8,Petrol,yes,2009,Lacetti,front
Daewoo,4000,sedan,102,1.3,Gas,yes,2012,Sens,front
Audi,7999,sedan,177,2.7,Gas,yes,2003,A6,full
Suzuki,16302,crossover,0,1.6,Petrol,yes,2016,SX4,
Suzuki,19525.35,crossover,0,1.6,Petrol,yes,2016,Vitara,front
Audi,3300,sedan,300,1.8,Gas,yes,1987,80,front
Mercedes-Benz,8500,other,210,4.3,Gas,yes,2000,ML 430,full
Suzuki,16487.25,crossover,0,1.6,Petrol,yes,2016,Vitara,front
Volkswagen,7650,other,260,2,Diesel,yes,2005,Caddy ïàññ.,front
Kia,8700,van,130,2,Petrol,yes,2007,Carens,front
Chery,7500,crossover,110,1.8,Gas,yes,2011,Tiggo,front
Renault,4500,other,1,1.5,Diesel,yes,2007,Kangoo ãðóç.,front
Smart,4000,hatch,141,0.6,Petrol,yes,2001,Fortwo,rear
Chevrolet,4300,sedan,103,1.5,Petrol,yes,2005,Aveo,front
Skoda,5500,hatch,157,1.2,Petrol,yes,2007,Fabia,front
BMW,4700,sedan,230,2.5,Petrol,yes,1990,525,rear
Hyundai,11500,crossover,135,2,Petrol,yes,2006,Tucson,full
Skoda,7500,sedan,315,1.8,Petrol,yes,2005,Superb,front
Hyundai,6500,hatch,108,1.4,Gas,yes,2007,Getz,front
Toyota,7500,hatch,98,1.3,Other,yes,2006,Yaris,front
Opel,7200,sedan,240,2.2,Other,yes,2004,Vectra C,front
Nissan,3600,van,390,2.3,Diesel,yes,1996,Vanette ïàññ.,
Lexus,5500,sedan,250,4,Gas,yes,1992,LS 400,rear
Honda,9700,sedan,106,1.8,Petrol,yes,2008,Civic,front
Renault,19692.075,crossover,0,1.5,Diesel,yes,2016,Duster,full
VAZ,2200,vagon,52,1.5,Petrol,yes,2006,2104,rear
VAZ,2000,sedan,1,1.5,Gas,yes,1994,21099,front
BMW,11900,sedan,300,2.5,Gas,yes,2004,525,rear
Ford,16350,sedan,50,2,Petrol,yes,2012,Mondeo,front
Geely,2750,sedan,219,1.5,Gas,yes,2007,CK,front
Toyota,36000,crossover,66,3,Diesel,yes,2010,Land Cruiser Prado,full
Volkswagen,5400,hatch,320,1.4,Petrol,yes,2002,Golf IV,front
Jaguar,12999,sedan,215,3,Petrol,yes,2000,S-Type,rear
Fiat,5799,hatch,95,1.24,Petrol,yes,2010,Punto,front
Lincoln,9500,sedan,85,5,Gas,yes,1981,Town Car,rear
Volkswagen,6700,other,207,1.9,Diesel,yes,2004,Caddy ïàññ.,front
UAZ,5700,crossover,1,2.4,Petrol,yes,2002,469,full
Mitsubishi,19000,crossover,139,2.4,Gas,yes,2011,Outlander XL,full
VAZ,4500,sedan,110,1.6,Petrol,yes,2009,2170,front
Citroen,11800,hatch,176,1.6,Petrol,yes,2011,C4,front
Lexus,10500,sedan,278,3,Gas,yes,2005,ES 300,front
Porsche,25000,crossover,128,4.8,Petrol,yes,2007,Cayenne,full
BMW,18500,crossover,250,4.4,Gas,yes,2005,X5,full
BMW,7000,sedan,338,NA,Petrol,yes,1997,728,rear
Mercedes-Benz,8000,other,245,2.2,Diesel,yes,2004,Vito ïàññ.,rear
Geely,9900,crossover,49,1.8,Gas,yes,2013,Emgrand X7,front
Volkswagen,10700,van,153,2,Diesel,yes,2010,Caddy ïàññ.,front
Ford,5200,hatch,170,1.3,Petrol,yes,2004,Fiesta,front
Mercedes-Benz,13500,crossover,205,2.7,Diesel,yes,2005,ML 270,full
Smart,7800,other,82,1,Petrol,yes,2012,Fortwo,rear
Audi,14900,sedan,203,2.8,Petrol,yes,2008,A6,full
Subaru,10999,vagon,178,2,Petrol,yes,2007,Forester,full
Mazda,1200,sedan,270,NA,Other,yes,1988,323,
Chevrolet,12041.25,vagon,60,2.4,Petrol,yes,2010,Captiva,full
Fiat,7400,vagon,168,1.4,Petrol,yes,2006,Doblo ïàññ.,front
VAZ,2200,sedan,160,1.5,Petrol,yes,2006,2107,rear
BMW,48900,crossover,60,3,Diesel,yes,2011,X3,full
Mercedes-Benz,13000,other,580,2.2,Diesel,yes,2005,Sprinter 313 ïàññ.,
Fiat,4900,van,178,1.91,Diesel,yes,2005,Doblo ïàññ.,front
Audi,1350,vagon,400,1.9,Diesel,no,1994,80,front
Opel,9000,van,150,2.5,Diesel,yes,2011,Vivaro ãðóç.,front
BMW,25500,crossover,187,4.8,Gas,yes,2007,X5,
Citroen,13650,hatch,111,1.6,Gas,yes,2012,C4,front
Mercedes-Benz,6900,sedan,239,2.3,Petrol,yes,1996,E-Class,rear
Audi,6700,sedan,340,2.6,Gas,yes,1997,A6,front
Renault,12800,other,188,2,Diesel,yes,2008,Trafic ïàññ.,front
Opel,3000,sedan,156,2,Gas,yes,1997,Omega,rear
Hyundai,11000,sedan,149,3.3,Petrol,yes,2008,Grandeur,front
Audi,23500,crossover,119,4.2,Gas,yes,2007,Q7,full
Nissan,22500,hatch,10,NA,Other,yes,2015,Leaf,front
Nissan,15990,hatch,12,NA,Other,yes,2014,Leaf,front
Nissan,3600,sedan,310,2,Diesel,yes,1994,Primera,front
Daewoo,2750,sedan,215,1.5,Gas,yes,2007,Nexia,front
Renault,5000,van,245,1.5,Diesel,yes,2003,Kangoo ïàññ.,front
Mercedes-Benz,115000,other,35,NA,Diesel,yes,2015,G 350,full
Mercedes-Benz,13900,other,225,NA,Other,yes,2008,Vito ïàññ.,rear
BMW,25999,sedan,80,2,Petrol,yes,2012,320,rear
Mercedes-Benz,8700,sedan,240,2.2,Diesel,yes,2000,E-Class,rear
Volkswagen,10600,sedan,75,1.6,Petrol,yes,2012,Polo,front
Skoda,8200,other,147,1.6,Gas,yes,2007,Octavia Tour,
Skoda,5100,hatch,145,1.2,Petrol,yes,2007,Fabia,front
Volkswagen,22000,sedan,26,1.8,Petrol,yes,2011,Passat CC,front
Mazda,8000,hatch,130,1.6,Petrol,yes,2006,3,front
Land Rover,16500,crossover,213,2.7,Diesel,yes,2006,Discovery,full
Renault,11500,van,177,2,Diesel,yes,2008,Trafic ïàññ.,front
Chevrolet,5300,van,165,1.6,Petrol,yes,2008,Tacuma,front
VAZ,2700,sedan,140,1.5,Petrol,yes,2006,21099,front
Renault,9000,vagon,190,1.5,Diesel,yes,2009,Megane,front
Chrysler,8000,other,96,3.2,Petrol,no,2004,Crossfire,front
ZAZ,1500,van,50,1.2,Petrol,yes,2007,110557,front
Skoda,11200,sedan,92,1.9,Diesel,yes,2006,Octavia A5,front
Seat,8200,vagon,124,1.2,Diesel,yes,2011,Ibiza,front
Volkswagen,20000,sedan,102,1.8,Petrol,yes,2011,Passat CC,front
VAZ,5500,sedan,60,1.6,Gas,yes,2011,2170,front
Audi,13500,sedan,196,2.4,Petrol,yes,2005,A6,front
Volkswagen,9600,hatch,132,1.6,Petrol,yes,2007,Golf V,front
Hyundai,6700,sedan,100,1.6,Petrol,yes,2008,Accent,front
Toyota,34000,crossover,44,3.5,Petrol,yes,2012,Highlander,full
VAZ,900,sedan,60,1.3,Petrol,yes,1978,2101,rear
Hyundai,16300,sedan,93,2.4,Gas,yes,2012,Sonata,front
GMC,0,crossover,130,4.3,Petrol,yes,1998,Safari,full
Mercedes-Benz,31600,sedan,33,1.6,Petrol,yes,2013,CLA 200,front
Chrysler,14800,sedan,97,3.5,Petrol,yes,2006,300 C,rear
Hyundai,9900,sedan,40,1.4,Petrol,yes,2011,Accent,front
Volkswagen,22900,sedan,45,2,Petrol,yes,2013,Jetta,front
VAZ,3000,sedan,117,1.6,Petrol,yes,2007,21099,
VAZ,2000,hatch,75,1.5,Gas,yes,1995,2108,front
Opel,16500,sedan,169,2,Petrol,yes,2010,Insignia,full
Aro,3600,crossover,43,1.4,Petrol,yes,1992,10,full
BMW,24100,vagon,112,3,Petrol,yes,2011,X1,full
Honda,11500,sedan,99,1.8,Petrol,yes,2007,Civic,
BMW,8000,crossover,214,4.4,Petrol,no,2000,X5,full
Lexus,9500,sedan,88,3,Petrol,yes,2003,ES 300,front
BMW,14300,sedan,198,NA,Petrol,yes,2005,523,rear
Infiniti,34000,sedan,12,2.5,Petrol,yes,2014,Q70,rear
Hyundai,6900,sedan,86,1.4,Gas,yes,2009,Accent,front
Mercedes-Benz,7600,van,315,2.9,Diesel,yes,1996,Sprinter 312 ãðóç.,rear
Honda,3500,sedan,200,1.5,Petrol,yes,1994,Civic,front
Audi,9500,vagon,165,2.7,Gas,yes,2003,A6 Allroad,full
Opel,7600,van,97,1.8,Petrol,yes,2007,Zafira,front
Opel,2100,other,194,2,Diesel,no,2000,Astra G,front
Skoda,25013.23305,crossover,1,1.8,Petrol,yes,2016,Yeti,full
Skoda,14827.7064,hatch,1,1.2,Petrol,yes,2016,Spaceback,front
BMW,15200,sedan,227,2.5,Petrol,yes,2008,525,rear
Chrysler,9500,sedan,136,2.7,Petrol,yes,2006,Sebring,front
VAZ,2800,hatch,145,1.5,Other,yes,2006,2109,front
Audi,56000,crossover,44,3,Diesel,yes,2014,Q7,full
Fiat,4800,van,243,1.9,Diesel,yes,2006,Doblo ãðóç.,front
Acura,46999,crossover,30,3.5,Petrol,yes,2014,MDX,full
Mitsubishi,9600,other,114,2,Petrol,yes,1999,Eclipse,front
Volkswagen,3500,sedan,189,1.8,Petrol,yes,1993,Vento,front
Toyota,18950,sedan,45,1.8,Petrol,yes,2014,Avensis,front
Kia,17650,crossover,78,2,Petrol,yes,2013,Sportage,front
Honda,10500,sedan,177,2.4,Petrol,yes,2007,Accord,front
Chery,3500,hatch,47,NA,Petrol,yes,2012,Kimo,front
VAZ,1750,sedan,123,1.5,Petrol,yes,2000,21099,front
Volkswagen,3750,sedan,262,1.8,Petrol,yes,1994,Vento,front
Jeep,45500,crossover,31,3.6,Petrol,yes,2014,Grand Cherokee,full
Mitsubishi,17500,other,69,2.5,Diesel,yes,2011,L 200,full
Nissan,26500,other,55,2.5,Diesel,yes,2013,Pathfinder,full
Opel,6700,crossover,290,2.4,Gas,yes,1997,Frontera,full
Volkswagen,9800,van,130,1.6,Diesel,yes,2012,Caddy ãðóç.,front
Nissan,16500,sedan,87,2.5,Petrol,yes,2013,Teana,front
Mazda,0,sedan,102,2.3,Petrol,yes,2007,6 MPS,
Ford,11999,sedan,66,1.6,Petrol,yes,2011,Focus,front
VAZ,2800,hatch,1,1.3,Gas,yes,1989,2109,front
Porsche,42000,other,49,3.8,Petrol,yes,2008,911,full
Volkswagen,8350,hatch,200,1.4,Petrol,yes,2005,Golf V,front
BMW,9000,sedan,245,3,Diesel,yes,2001,730,rear
Ford,2800,van,70,2.5,Diesel,yes,1994,Transit ïàññ.,rear
Citroen,7600,van,130,1.6,Diesel,yes,2009,Berlingo ïàññ.,front
Hyundai,14850,sedan,75,18,Gas,yes,2012,Elantra,front
Lexus,38700,crossover,32,NA,Petrol,yes,2013,RX 270,
VAZ,1250,sedan,10,1.5,Petrol,yes,1989,2107,rear
Peugeot,6500,hatch,91,1.6,Petrol,yes,2006,307,front
Chevrolet,5000,sedan,114,1.5,Gas,yes,2008,Aveo,front
Renault,4350,van,188,1.5,Diesel,yes,2004,Kangoo ïàññ.,front
Hyundai,10900,sedan,22,1.4,Petrol,yes,2014,Accent,front
Skoda,17900,sedan,13,1.8,Petrol,yes,2012,Octavia A5,front
Fiat,19900,van,41,2.3,Diesel,yes,2008,Ducato ïàññ.,front
Mazda,17500,crossover,89,3.7,Gas,yes,2008,CX-9,full
Renault,8500,vagon,130,1.5,Diesel,yes,2012,Clio,front
Mitsubishi,18800,crossover,47,3,Petrol,yes,2008,Pajero Wagon,full
Volkswagen,12650,van,167,2,Diesel,yes,2011,T5 (Transporter) ãðóç,front
BMW,6600,sedan,285,2.5,Petrol,yes,1999,525,rear
Mercedes-Benz,44000,other,39,5.5,Petrol,yes,2009,SL 55 AMG,rear
Ford,7900,hatch,150,1.4,Petrol,yes,2008,Focus,front
Lexus,20700,crossover,140,4.7,Petrol,yes,2006,LX 470,full
Kia,29900,crossover,62,2.2,Diesel,yes,2015,Sorento,full
Mitsubishi,16999,crossover,107,3,Gas,yes,2008,Pajero Wagon,full
Honda,11888,sedan,135,2.4,Gas,yes,2007,Accord,front
Lexus,21700,crossover,160,4.7,Gas,yes,2004,GX,full
Renault,4900,van,218,1.5,Diesel,yes,2006,Kangoo ïàññ.,front
Mazda,0,hatch,165,1.5,Petrol,yes,2008,2,front
Renault,8100,van,219,2.5,Diesel,yes,2010,Master ãðóç.,
Daewoo,8200,sedan,40,1.5,Petrol,yes,2013,Gentra,front
Volkswagen,17800,crossover,210,3,Diesel,yes,2005,Touareg,full
Citroen,4200,van,160,1.9,Diesel,yes,2005,Jumpy ãðóç.,front
VAZ,2400,hatch,174,1.5,Gas,yes,2005,2113,
Hyundai,9300,sedan,58,1.4,Petrol,yes,2011,Accent,front
Renault,6999,van,222,1.5,Diesel,yes,2009,Kangoo ïàññ.,front
Infiniti,37900,crossover,32,3.7,Petrol,yes,2013,FX 37,full
BMW,26800,sedan,47,2,Petrol,yes,2013,320,rear
BMW,65500,crossover,1,2,Diesel,yes,2016,X5,full
VAZ,3599,sedan,91,1.6,Gas,yes,2009,2115,front
Kia,11500,sedan,25,1.4,Petrol,yes,2013,Rio,front
Nissan,19500,other,21,3.5,Petrol,yes,2008,350Z,rear
Audi,16800,hatch,47,1.2,Petrol,yes,2013,A3,front
Mercedes-Benz,61500,crossover,121,3,Diesel,yes,2013,GL 350,full
Ford,12300,sedan,43,1.6,Petrol,yes,2013,Mondeo,front
Audi,15000,hatch,66,1.2,Petrol,yes,2011,A1,front
Chery,3300,other,140,NA,Other,yes,2007,Amulet,front
Skoda,4700,hatch,198,1.2,Gas,yes,2004,Fabia,front
Peugeot,6800,vagon,170,1.6,Petrol,yes,2003,307,front
Chery,3400,sedan,63,1.6,Other,yes,2007,Amulet,front
Volkswagen,6200,van,340,1.8,Petrol,yes,1999,Sharan,front
BMW,33000,sedan,60,NA,Petrol,yes,2012,328,rear
UAZ,5500,crossover,1,2.9,Other,yes,1978,469,full
Daewoo,3500,sedan,240,1.6,Gas,yes,1998,Nubira,front
Audi,3500,other,360,2.2,Gas,yes,1990,100,full
Renault,8000,van,207,1.9,Diesel,yes,2003,Trafic ïàññ.,front
GAZ,4000,sedan,98,2.4,Petrol,yes,1970,21,rear
VAZ,1300,hatch,60,1.5,Gas,yes,1992,2108,front
Peugeot,7300,sedan,215,2.2,Gas,yes,2003,607,front
Chevrolet,12555,sedan,77,1.8,Gas,yes,2011,Cruze,front
Subaru,10800,crossover,137,2,Petrol,yes,2008,Forester,full
Mercedes-Benz,5300,van,244,2.2,Diesel,yes,2000,Vito ïàññ.,front
Skoda,2300,vagon,160,1.3,Petrol,yes,2000,Felicia,front
Mercedes-Benz,6000,sedan,366,3.2,Gas,yes,1994,E-Class,rear
Peugeot,7699,hatch,64,1,Petrol,yes,2012,107,front
ZAZ,1600,hatch,180,1.2,Petrol,yes,2003,1102 Òàâðèÿ,front
VAZ,2500,hatch,168,1.5,Petrol,yes,2002,2109,front
Land Rover,26500,crossover,192,4.2,Gas,yes,2009,Range Rover,full
Volkswagen,13200,van,150,1.4,Gas,yes,2012,Touran,front
Mercedes-Benz,28500,sedan,86,5.5,Petrol,yes,2007,S 500,full
BMW,22100,hatch,42,1.6,Petrol,yes,2013,116,rear
Renault,10499,vagon,121,1.5,Diesel,yes,2013,Megane,front
VAZ,2400,sedan,155,1.5,Petrol,yes,2001,21099,front
Geely,7300,sedan,3,1.5,Petrol,yes,2015,GC6,front
Toyota,36800,crossover,77,3,Diesel,yes,2012,Land Cruiser Prado,full
Mercedes-Benz,24500,sedan,163,5.5,Gas,yes,2007,S 550,full
Toyota,29500,crossover,63,4,Petrol,yes,2008,FJ Cruiser,full
Chery,3000,other,200,1.6,Petrol,yes,2008,Amulet,front
Mitsubishi,19800,crossover,130,2.5,Diesel,yes,2011,Pajero Sport,full
Fiat,5999,hatch,112,1.4,Petrol,yes,2006,Punto,front
Mazda,2950,hatch,220,2,Petrol,yes,1993,626,front
Volkswagen,35500,crossover,112,NA,Diesel,yes,2011,Touareg,
VAZ,3250,hatch,148,1.6,Petrol,yes,2007,2109,front
Mazda,8150,hatch,122,1.6,Gas,yes,2007,3,front
Chery,3450,sedan,124,1.6,Gas,yes,2007,Amulet,front
Skoda,6800,vagon,144,1.8,Petrol,yes,2005,Octavia Tour,front
Volkswagen,5700,sedan,300,1.8,Petrol,yes,2001,Passat B5,front
Honda,14900,other,60,2.4,Gas,yes,2008,Accord,front
Opel,14500,vagon,95,1.4,Petrol,yes,2012,Insignia,front
Mercedes-Benz,0,sedan,9,3,Diesel,yes,2014,S 350,full
Honda,14800,crossover,95,2,Petrol,yes,2007,CR-V,full
Mercedes-Benz,0,crossover,0,3,Diesel,yes,2016,GLE-Class,full
Peugeot,7200,sedan,187,2,Gas,yes,2004,407,front
Mercedes-Benz,125000,sedan,18,3,Diesel,yes,2015,S 350,full
Volkswagen,10600,van,140,2,Diesel,yes,2011,T6 (Transporter) ãðóç,front
Mercedes-Benz,10999,other,269,2.2,Diesel,yes,2006,Sprinter 313 ïàññ.,rear