car,price,body,mileage,engV,engType,registration,year,model,drive
Audi,20500,sedan,106,1.8,Petrol,yes,2011,A4,front
Mitsubishi,2800,other,290,2,Petrol,yes,1990,Galant,front
VAZ,3900,hatch,121,1.4,Petrol,yes,2008,1119,front
Hyundai,5000,van,5,2.5,Diesel,yes,1999,H 200 ïàññ.,rear
Renault,10750,hatch,136,1.5,Diesel,yes,2011,Megane,front
Dacia,5550,other,124,1.6,Gas,yes,2007,Logan,front
Subaru,4350,vagon,322,2.5,Petrol,yes,1998,Legacy,full
Peugeot,12500,hatch,80,1.4,Diesel,yes,2013,208,front
BMW,18777,sedan,134,4.4,Petrol,yes,2005,545,rear
Volkswagen,1800,sedan,250,NA,Petrol,yes,1991,Jetta,front
Moskvich-Izh,750,van,100,1.5,Petrol,yes,1988,2715,rear
Subaru,7600,crossover,132,2,Petrol,yes,2005,Forester,full
Renault,6400,sedan,51,1.6,Petrol,yes,2011,Logan,front
Honda,1750,sedan,193,2,Gas,yes,1988,Accord,front
Mitsubishi,17499,crossover,149,3,Gas,yes,2008,Pajero Wagon,full
MINI,11950,hatch,150,1.6,Petrol,yes,2008,Cooper S,front
BMW,4950,sedan,1,3,Petrol,yes,1996,730,rear
Suzuki,8200,crossover,50,1.3,Petrol,yes,1990,Samurai,full
Kia,3000,sedan,155,1.3,Gas,yes,2002,Rio,front
Skoda,7000,hatch,77,1.4,Petrol,yes,2007,Roomster,front
Nissan,6750,hatch,150,1.4,Petrol,yes,2008,Note,front
Toyota,9000,crossover,180,1.8,Gas,yes,2003,Matrix,front
Mercedes-Benz,13200,van,260,2.2,Diesel,yes,2008,Sprinter 213 ïàññ.,rear
Opel,7800,other,140,NA,Diesel,yes,2008,Astra H,front
VAZ,3777,other,70,1.6,Petrol,yes,2007,2110,front
Daewoo,2700,sedan,250,1.3,Petrol,yes,2005,Sens,front
VAZ,3950,crossover,120,1.7,Gas,yes,2004,2121,full
Mitsubishi,6300,sedan,126,1.6,Petrol,yes,2006,Lancer,front
Ford,23500,other,5,2.2,Diesel,yes,2014,Ranger,full
Honda,9300,crossover,183,2,Petrol,yes,2004,CR-V,full
Renault,7300,vagon,200,1.5,Diesel,yes,2008,Megane,front
Audi,44000,hatch,1,1.4,Petrol,yes,2016,A5,
Renault,8350,other,141,1.5,Other,yes,2012,Megane,front
Mercedes-Benz,20900,other,250,3.2,Diesel,yes,2007,ML 320,full
Hyundai,13000,sedan,6,1.4,Petrol,yes,2012,Accent,front
VAZ,537.225,sedan,87,1.5,Petrol,yes,1994,2105,rear
GAZ,2400,van,120,2.5,Gas,yes,2008,2752 Ñîáîëü,rear
Nissan,7800,hatch,85,1.6,Other,yes,2008,TIIDA,full
Mercedes-Benz,4100,sedan,410,2.2,Diesel,yes,1998,E-Class,rear
Toyota,26900,crossover,118,2.7,Petrol,yes,2011,Land Cruiser Prado,full
Subaru,7999,sedan,155,2,Petrol,yes,2008,Legacy,full
Toyota,17300,other,135,3.5,Gas,yes,2009,Camry,front
Volkswagen,3500,hatch,220,2,Petrol,yes,1994,Golf III,front
Audi,3000,vagon,270,2.5,Diesel,yes,1998,A4,front
Audi,2500,vagon,280,2.5,Other,no,1999,A6,full
Mitsubishi,7700,sedan,139,1.5,Petrol,yes,2008,Lancer X,front
Mercedes-Benz,7600,sedan,384,2.8,Petrol,yes,2000,E-Class,rear
Renault,4999,sedan,114,1.4,Other,yes,2006,Clio,front
Toyota,18999,crossover,95,2,Petrol,yes,2011,Rav 4,full
Suzuki,6900,hatch,142,1.3,Petrol,yes,2007,Swift,front
Mercedes-Benz,32000,crossover,176,3.2,Gas,yes,2003,G 320,full
Subaru,11800,crossover,160,2,Petrol,yes,2008,Forester,full
Kia,7800,other,140,2,Petrol,yes,2007,Magentis,front
Lexus,70000,crossover,13,2,Petrol,yes,2016,RX 200,full
Nissan,7500,hatch,129,1.6,Petrol,yes,2008,Note,front
Opel,4400,other,280,1.8,Petrol,yes,1996,Vectra B,front
Volkswagen,35000,crossover,20,2,Diesel,yes,2014,Tiguan,full
Subaru,38900,crossover,1,2,Diesel,yes,2016,Forester,full
Mercedes-Benz,0,other,24,4.7,Petrol,yes,2014,S 500,full
Mercedes-Benz,0,crossover,35,3,Diesel,yes,2015,G 350,full
Mercedes-Benz,0,crossover,27,3,Diesel,yes,2015,G 350,full
Mercedes-Benz,0,van,12,2.2,Diesel,yes,2015,V 250,full
Mercedes-Benz,2700,sedan,350,3,Diesel,yes,1988,300,rear
BMW,23900,crossover,162,4.8,Petrol,yes,2007,X5,full
Mercedes-Benz,0,sedan,25,3,Diesel,yes,2014,S 350,full
Volkswagen,55500,crossover,47,3,Diesel,yes,2016,Touareg,full
Mercedes-Benz,0,sedan,20,3,Diesel,yes,2015,S 350,full
Mercedes-Benz,0,sedan,24,3,Diesel,yes,2015,S 350,full
Porsche,23500,crossover,136,3.6,Petrol,yes,2008,Cayenne,full
Mercedes-Benz,0,sedan,25,3,Diesel,yes,2014,S 350,full
Mercedes-Benz,187555,other,0,4.7,Petrol,yes,2016,S 500,full
Mercedes-Benz,109900,sedan,40,3,Diesel,yes,2014,S 350,full
Mercedes-Benz,0,sedan,20,3,Diesel,yes,2015,S 350,full
Mercedes-Benz,0,other,25,4.7,Petrol,yes,2014,S 500,full
Mercedes-Benz,116500,sedan,25,3,Diesel,yes,2015,S 350,full
Subaru,37900,crossover,0,2,Diesel,yes,2016,Forester,full
Subaru,0,crossover,1,2,Diesel,yes,2016,Forester,full
Mercedes-Benz,0,sedan,42,3,Diesel,yes,2014,S 350,full
BMW,64999,sedan,15,3,Petrol,yes,2012,640,rear
Mercedes-Benz,124000,crossover,0,3,Petrol,yes,2016,GLS 400,full
Honda,0,crossover,1,1.6,Diesel,yes,2016,CR-V,full
Hyundai,10200,other,82,2,Gas,yes,2008,Coupe,front
Toyota,0,crossover,1,4.5,Diesel,yes,2016,Land Cruiser 200,full
Renault,11700,crossover,90,1.5,Diesel,yes,2011,Duster,full
Toyota,18990,crossover,95,2,Petrol,yes,2011,Rav 4,full
Mitsubishi,9200,sedan,48,1.5,Petrol,yes,2008,Lancer X,front
Toyota,8900,other,180,2,Petrol,yes,2003,Rav 4,full
Porsche,68000,crossover,38,4.8,Petrol,yes,2012,Cayenne,full
Volkswagen,1450,hatch,200,1.8,Gas,no,1992,Golf III,front
Skoda,6000,hatch,145,1.2,Gas,yes,2008,Fabia,front
Citroen,10800,van,41,1.6,Petrol,yes,2012,C3 Picasso,front
Honda,26000,crossover,68,2,Petrol,yes,2012,CR-V,full
Citroen,11800,hatch,62,1.6,Gas,yes,2012,C4,front
Peugeot,7100,van,170,1.6,Diesel,yes,2011,Partner ãðóç.,front
Hyundai,7400,hatch,112,1.4,Other,yes,2008,i30,front
Ford,1300,hatch,345,2,Gas,yes,1986,Scorpio,rear
Fiat,4800,hatch,113,1.2,Petrol,yes,2007,Punto,front
Skoda,6900,hatch,92,1.4,Petrol,yes,2009,Fabia,front
Mercedes-Benz,0,crossover,131,5,Petrol,yes,2008,G 500,full
Mitsubishi,1180,sedan,280,1.8,Diesel,yes,1986,Galant,front
Volkswagen,12999,van,250,1.9,Diesel,yes,2009,T5 (Transporter) ïàññ.,front
Ford,11200,sedan,15,1,Petrol,yes,2015,Focus,front
Mazda,8777,sedan,152,2.3,Petrol,yes,2008,6 MPS,full
Mitsubishi,10800,crossover,165,3,Gas,yes,2007,Pajero Sport,full
Volkswagen,31500,crossover,1,2,Petrol,yes,2014,Tiguan,full
Ford,4200,van,200,2,Diesel,yes,2003,Transit ãðóç.,front
Kia,18700,crossover,34,2,Gas,yes,2012,Sportage,full
Renault,3750,hatch,232,1.8,Petrol,yes,1997,Laguna,front
Peugeot,9350,hatch,118,1.6,Diesel,yes,2012,308,front
BMW,11900,sedan,1,2.8,Petrol,yes,2002,528,rear
Toyota,12500,crossover,201,2,Petrol,yes,2006,Rav 4,full
ZAZ,1600,hatch,170,1.1,Petrol,yes,1998,1102 Òàâðèÿ,front
VAZ,3550,hatch,93,1.6,Petrol,yes,2008,2114,front
Kia,6450,sedan,160,1.6,Petrol,yes,2007,Cerato,front
Ford,680,sedan,100,2.3,Gas,yes,1980,Granada,rear
Nissan,15000,other,96,3.5,Petrol,yes,2008,Altima,front
Mercedes-Benz,20500,sedan,222,5.5,Petrol,yes,2006,S 500,rear
Citroen,10600,hatch,5,1,Petrol,yes,2014,C1,front
Volkswagen,10900,vagon,185,1.4,Petrol,yes,2011,Golf VI,front
Mitsubishi,17500,crossover,170,3.8,Gas,yes,2008,Pajero Wagon,full
Toyota,8420,other,150,2.7,Gas,yes,2005,Tacoma,rear
VAZ,3900,crossover,163,1.7,Petrol,yes,2002,2121,full
Ford,26300,crossover,75,2,Diesel,yes,2014,Kuga,full
Mercedes-Benz,8000,sedan,300,2,Petrol,yes,2000,E-Class,rear
Suzuki,3499,hatch,57,1.3,Petrol,yes,1998,Swift,front
Volkswagen,13900,vagon,123,1.4,Gas,yes,2013,Touran,front
VAZ,3250,sedan,125,1.5,Gas,yes,2006,21099,front
Audi,1999,sedan,400,1.6,Diesel,yes,1986,80,front
Toyota,11700,crossover,126,2.4,Gas,yes,2008,Rav 4,full
Chevrolet,5999,sedan,100,1.6,Petrol,yes,2006,Lacetti,front
VAZ,1400,sedan,1,1.5,Gas,yes,1996,2106,rear
Chevrolet,18500,sedan,51,2.4,Gas,yes,2012,Malibu,front
Mercedes-Benz,1350,sedan,360,2.5,Diesel,no,1989,E-Class,rear
VAZ,2650,sedan,101,1.5,Petrol,yes,2005,21099,front
Porsche,69900,sedan,40,3,Diesel,yes,2013,Panamera,rear
VAZ,2400,vagon,187,1.5,Petrol,yes,2000,2111,front
Toyota,11800,sedan,90,1.8,Petrol,yes,2008,Avensis,front
BYD,4900,sedan,92,1.6,Petrol,yes,2007,F3,front
VAZ,2950,hatch,167,1.5,Gas,yes,2005,2114,front
SsangYong,16700,crossover,39,2.7,Diesel,yes,2013,Rexton,full
Audi,2550,vagon,1,2.5,Diesel,no,1998,A6,front
Volkswagen,11700,van,185,1.4,Petrol,yes,2008,Cross Touran,front
Skoda,8200,sedan,1,18,Gas,yes,2005,Superb,
VAZ,2650,hatch,125,1.5,Petrol,yes,2004,21093,front
VAZ,1500,sedan,200,1.5,Petrol,yes,2000,2105,rear
VAZ,3000,sedan,165,1.6,Other,yes,2006,1118,front
Moskvich-AZLK,350,sedan,100,NA,Other,yes,1985,2140,
Fiat,1600,other,2,1,Petrol,yes,1992,Panda,front
Opel,1250,sedan,200,1.6,Petrol,no,1996,Vectra B,front
Audi,13700,sedan,300,2,Diesel,yes,2005,A6,front
Skoda,13777,vagon,175,1.6,Diesel,yes,2012,Octavia A5,front
Mercedes-Benz,1700,sedan,300,2,Gas,no,1998,E-Class,rear
Smart,4200,other,170,0.6,Petrol,yes,2000,Fortwo,rear
Kia,28900,crossover,58,2.2,Diesel,yes,2013,Sorento,full
Infiniti,14900,crossover,130,3.5,Gas,yes,2005,FX 35,full
MG,10500,hatch,57,1.8,Petrol,yes,2014,6,front
Mercedes-Benz,22900,sedan,74,2.2,Diesel,yes,2011,C-Class,rear
Renault,7450,other,190,NA,Diesel,yes,2004,Grand Scenic,front
Kia,11500,crossover,128,2.5,Diesel,yes,2009,Sorento,full
Audi,27300,other,65,2,Petrol,yes,2011,TT,full
Mercedes-Benz,0,sedan,0,3,Petrol,yes,2016,S 400,full
Mercedes-Benz,33900,other,100,5.5,Petrol,yes,2007,CL 500,rear
UAZ,8100,crossover,10,2.4,Petrol,yes,2015,31514,full
Porsche,0,sedan,5,4.8,Petrol,yes,2015,Panamera,full
Mercedes-Benz,0,sedan,6,3,Diesel,yes,2014,S 350,full
Hyundai,34500,crossover,0,2,Diesel,yes,2016,Tucson,full
Mazda,16264.95,hatch,0,1.5,Petrol,yes,2016,2,full
Mercedes-Benz,57000,sedan,43,4.7,Petrol,yes,2012,CLS 500,
ZAZ,400,sedan,20,NA,Petrol,yes,1990,968,rear
Volkswagen,7000,van,250,2,Diesel,yes,2004,Caddy ïàññ.,front
Toyota,39500,other,1,2.8,Diesel,yes,2016,Hilux,full
Nissan,15800,crossover,150,4,Gas,yes,2008,Pathfinder,full
Mitsubishi,9800,sedan,81,2,Petrol,yes,2009,Lancer X,front
VAZ,2850,sedan,94,1.6,Petrol,yes,2007,1118,front
Infiniti,32000,crossover,87,3.7,Gas,yes,2011,FX 37,full
Seat,9000,hatch,180,2,Other,yes,2007,Toledo,front
Mazda,12500,vagon,73,2,Petrol,yes,2009,6,front
Mercedes-Benz,22000,crossover,160,4,Diesel,yes,2008,ML 400,full
Nissan,16000,crossover,54,1.6,Petrol,yes,2013,Juke,front
Peugeot,9999,hatch,65,1.6,Petrol,yes,2012,207,front
Nissan,17000,crossover,51,2.5,Petrol,yes,2011,X-Trail,full
Lexus,20000,crossover,123,3.5,Gas,yes,2008,RX 350,full
Hyundai,18000,crossover,55,2,Petrol,yes,2012,IX35,full
Subaru,14000,crossover,108,3,Petrol,yes,2007,Tribeca,full
Nissan,8500,sedan,89,1.6,Petrol,yes,2008,TIIDA,front
Peugeot,14500,sedan,75,1.6,Petrol,yes,2013,508,front
Volkswagen,22000,crossover,123,3,Diesel,yes,2009,Touareg,full
Suzuki,14000,crossover,81,2.4,Petrol,yes,2009,Grand Vitara,full
Mitsubishi,16000,crossover,59,NA,Petrol,yes,2012,ASX,front
Nissan,13500,crossover,95,2,Petrol,yes,2008,X-Trail,full
Mitsubishi,5800,vagon,230,1.6,Petrol,yes,2005,Space Star,front
Lexus,28500,sedan,130,4.6,Petrol,yes,2009,LS 460,full
Audi,10900,sedan,199,3,Petrol,yes,2004,A8,front
Mazda,10900,other,99,1.6,Petrol,yes,2009,3,front
VAZ,1555,sedan,125,1.35,Petrol,yes,1987,2106,rear
Honda,17800,sedan,80,2,Petrol,yes,2011,Accord,
Ford,1100,hatch,61,1.1,Petrol,yes,1986,Fiesta,front
VAZ,2500,hatch,200,1.5,Petrol,yes,2002,2112,front
Citroen,9000,other,146,1.6,Diesel,yes,2007,Jumpy ïàññ.,front
Hyundai,10700,hatch,114,1.6,Diesel,yes,2011,i30,front
VAZ,2300,hatch,137,1.5,Gas,yes,2004,2109,front
Bentley,547800,sedan,0,6.75,Petrol,yes,2016,Mulsanne,rear
Smart,5950,hatch,150,1.3,Petrol,yes,2004,Forfour,front
VAZ,3500,sedan,105,1.6,Gas,yes,2008,1118,front
Peugeot,11900,crossover,167,1.6,Diesel,yes,2011,3008,front
Moskvich-AZLK,1500,hatch,1,1.4,Petrol,yes,1964,403,rear
Volkswagen,20900,sedan,25,2,Diesel,yes,2015,Jetta,front
Chevrolet,4999,sedan,117,1.6,Petrol,yes,2008,Aveo,front
Audi,9700,sedan,249,2.5,Diesel,yes,2004,A6,full
SsangYong,12300,crossover,100,2.7,Diesel,yes,2010,Rexton,full
Mitsubishi,24000,crossover,20,2.5,Diesel,yes,2013,Pajero Sport,full
Kia,12800,hatch,50,1.6,Petrol,yes,2012,Soul,front
Renault,12000,van,137,1.5,Diesel,yes,2012,Grand Scenic,front
Chevrolet,6200,sedan,125,2.5,Gas,yes,2005,Evanda,front
ZAZ,800,hatch,247,1.1,Gas,yes,1994,1102 Òàâðèÿ,front
Kia,22000,crossover,75,2.4,Gas,yes,2011,Sorento,full
Toyota,17777,other,120,2.7,Gas,yes,2006,Land Cruiser Prado,full
Land Rover,29999,other,130,3.6,Diesel,yes,2009,Range Rover Sport,full
Toyota,39500,other,100,4.5,Diesel,yes,2008,Land Cruiser 200,full
Toyota,21999,other,65,2.5,Petrol,yes,2012,Camry,front
Toyota,63333,other,33,4.5,Diesel,yes,2013,Land Cruiser 200,full
Audi,23333,other,150,4.2,Petrol,yes,2007,Q7,full
Toyota,25999,other,108,4,Petrol,yes,2008,Land Cruiser Prado,full
Skoda,14777,other,100,1.8,Petrol,yes,2011,Octavia Scout,full
Toyota,16500,other,130,2.7,Gas,yes,2004,Land Cruiser Prado,full
Jaguar,39900,sedan,22,2,Petrol,yes,2015,XE,rear
Audi,48900,other,82,4.2,Petrol,yes,2007,R8,full
Chevrolet,75000,other,10,6.2,Petrol,yes,2011,Corvette,rear
VAZ,2000,hatch,162,1.5,Gas,yes,2001,21093,front
Volkswagen,6900,sedan,320,1.8,Gas,yes,2002,Passat B5,front
Renault,3400,hatch,77,1.8,Other,yes,1994,Laguna,front
Volkswagen,9599,sedan,140,1.8,Petrol,yes,2008,Passat B6,front
Renault,15000,sedan,21,1.5,Diesel,yes,2014,Fluence,front
VAZ,2650,hatch,120,1.6,Other,yes,2008,2109,
Peugeot,7400,hatch,145,2,Gas,yes,2006,307,front
Mitsubishi,21000,crossover,29,2,Gas,yes,2014,ASX,full
Mercedes-Benz,43999,sedan,132,3,Diesel,yes,2010,S 350,rear
Chevrolet,5700,sedan,130,1.6,Petrol,yes,2006,Lacetti,front
Renault,9700,van,152,2,Diesel,yes,2010,Trafic ãðóç.,front
BMW,13000,sedan,90,5,Petrol,no,2008,M5,rear
Skoda,5600,vagon,174,1.4,Petrol,yes,2001,Fabia,front
VAZ,1999,hatch,10,1.3,Petrol,yes,1993,2109,front
BMW,37500,other,55,2,Petrol,yes,2014,428,rear
Ford,5000,hatch,180,1.3,Petrol,yes,2006,Fiesta,front
Opel,4900,van,240,1.3,Diesel,yes,2006,Combo ïàññ.,front
BMW,18700,crossover,260,3,Diesel,yes,2006,X5,full
Moskvich-AZLK,550,sedan,30,99.99,Petrol,yes,1971,412,rear