car,price,body,mileage,engV,engType,registration,year,model,drive
BMW,3600,sedan,221,3,Diesel,no,2002,530,rear
VAZ,3000,crossover,28,1.7,Petrol,yes,1990,2121,full
Chevrolet,0,van,7,5.3,Gas,yes,2012,Express ïàññ.,full
Audi,4400,sedan,340,2.8,Gas,yes,1992,100,front
Mercedes-Benz,5600,vagon,355,2.5,Diesel,yes,1996,250,rear
Hummer,43000,crossover,125,6.2,Gas,yes,2008,H2,full
BMW,18000,crossover,280,3,Diesel,yes,2005,X5,full
Opel,600,hatch,58,1.3,Petrol,yes,1986,Kadett,front
Infiniti,23800,sedan,650,2.5,Petrol,yes,2012,G25,rear
Chevrolet,6600,hatch,16,1.5,Gas,yes,2014,Aveo,front
Kia,8500,hatch,88,1.4,Petrol,yes,2009,Ceed,front
Mercedes-Benz,7000,sedan,300,4.3,Gas,yes,2000,E-Class,rear
Mazda,28800,crossover,41,2.2,Diesel,yes,2014,CX-5,full
Mitsubishi,7000,sedan,180,1.6,Gas,yes,2004,Lancer,front
Lexus,0,crossover,1,2,Petrol,yes,2016,RX 200,full
Volkswagen,2500,sedan,324,1.6,Diesel,yes,1984,Jetta,front
Dacia,6800,vagon,150,1.6,Petrol,yes,2007,Logan,front
Fiat,6700,van,137,1.3,Diesel,yes,2008,Fiorino ïàññ.,front
Daewoo,2900,sedan,138,NA,Other,yes,2007,Nexia,front
Audi,17500,vagon,144,2,Diesel,yes,2010,A4,front
Opel,6850,other,52,1.4,Petrol,yes,2012,Combo ãðóç.,
Volkswagen,2900,van,433,2.4,Diesel,no,1995,T4 (Transporter) ïàññ.,front
Lexus,19500,sedan,167,3.5,Petrol,yes,2009,GS 350,full
VAZ,3250,hatch,70,1.6,Petrol,yes,2008,2109,front
Toyota,0,sedan,15,2.5,Petrol,yes,2015,Camry,front
Chevrolet,7999,hatch,112,1.8,Gas,yes,2010,Lacetti,front
Toyota,135000,crossover,1,4.5,Diesel,yes,2011,Land Cruiser 200,full
Ford,1852.5,van,45,1.8,Diesel,yes,1999,Escort,front
Ferrari,130000,other,7,4.3,Petrol,yes,2011,California,rear
Mitsubishi,15900,crossover,180,3,Gas,yes,2008,Pajero Wagon,full
Chery,2500,hatch,86,1.1,Petrol,yes,2007,QQ,front
Volkswagen,22200,hatch,51,2,Petrol,yes,2013,New Beetle,front
Opel,7400,sedan,250,2.2,Diesel,yes,2005,Vectra C,front
Volkswagen,7300,van,142,2,Diesel,yes,2006,Caddy ïàññ.,front
Ford,6015.99375,hatch,45,1,Petrol,yes,2014,Fiesta,front
Mercedes-Benz,27500,crossover,152,6.3,Petrol,yes,2007,ML 63 AMG,full
Skoda,1667.25,hatch,186,1.3,Petrol,yes,1999,Felicia,front
Volkswagen,12900,van,176,2.5,Diesel,yes,2008,T5 (Transporter) ïàññ.,front
Volkswagen,0,van,270,2.4,Diesel,yes,1993,T4 (Transporter) ïàññ.,
Citroen,8200,other,29,NA,Petrol,yes,2012,C1,front
Renault,6999,sedan,65,1.4,Petrol,yes,2012,Symbol,front
Daewoo,3900,sedan,160,1.5,Gas,yes,2006,Lanos,front
Lexus,46500,crossover,60,4.6,Petrol,yes,2012,GX,full
BMW,5900,hatch,243,2,Petrol,no,2006,116,
SsangYong,16500,crossover,22,2,Diesel,yes,2013,Korando,front
VAZ,3499,sedan,70,1.6,Petrol,yes,2007,2115,front
VAZ,4600,hatch,54,1.6,Petrol,yes,2011,2114,front
Smart,2150,hatch,172,0.8,Diesel,no,2002,Fortwo,rear
Renault,4000,sedan,180,1.4,Gas,yes,2006,Logan,front
Peugeot,1999,hatch,175,2,Diesel,no,2001,307,front
Daewoo,4900,sedan,66,1.6,Gas,yes,2012,Nexia,front
Chevrolet,5900,sedan,158,1.8,Petrol,yes,2008,Lacetti,front
Mazda,21000,crossover,56,2,Petrol,yes,2012,CX-5,full
Volkswagen,11800,other,200,1.9,Diesel,yes,2007,T5 (Transporter) ïàññ.,front
Mercedes-Benz,16500,sedan,280,3.7,Petrol,yes,2004,S 350,full
Mercedes-Benz,115555,crossover,39,3,Diesel,yes,2015,G 350,full
Nissan,12500,other,190,2.5,Diesel,yes,2008,Navara,full
Hyundai,30900,crossover,0,2,Petrol,yes,2016,Tucson,full
UAZ,7000,crossover,53,2.7,Petrol,yes,2009,Ïàòðèîò,full
Porsche,24200,crossover,108,3.6,Petrol,yes,2007,Cayenne,full
Toyota,28700,crossover,92,3.5,Gas,yes,2012,Highlander,full
Skoda,23800,sedan,67,1.8,Petrol,yes,2014,Superb,front
BMW,1400,sedan,260,1.8,Petrol,no,1996,318,rear
Ford,3350,sedan,150,2,Petrol,yes,1990,Sierra,rear
Hyundai,35500,crossover,0,2,Diesel,yes,2016,Tucson,full
BMW,22600,crossover,69,3,Petrol,no,2013,X6,full
Mazda,0,other,90,NA,Other,yes,2004,RX-8,
Volvo,19500,sedan,54,1.6,Diesel,yes,2012,S60,front
Opel,8900,sedan,110,2.2,Petrol,yes,2008,Vectra C,front
Skoda,8900,sedan,140,1.6,Petrol,yes,2009,Octavia A5,front
Daewoo,3500,sedan,95,1.5,Petrol,yes,2006,Lanos,
Moskvich-AZLK,700,sedan,100,1.5,Petrol,yes,1980,2140,front
Volkswagen,5300,sedan,270,1.8,Gas,yes,1997,Passat B5,front
Volkswagen,9900,van,300,2.5,Diesel,yes,2007,T5 (Transporter) ïàññ.,front
Hyundai,17999,crossover,39,2,Petrol,yes,2013,IX35,
Volvo,3200,sedan,312,2.5,Diesel,no,2000,S80,front
Moskvich-Izh,1400,van,136,1.6,Gas,yes,2004,2717,
Mitsubishi,9950,crossover,275,3.5,Gas,yes,2000,Pajero Wagon,full
Toyota,13900,sedan,102,3.5,Gas,yes,2008,Camry,front
VAZ,2400,hatch,1,1.3,Petrol,yes,1990,2108,front
VAZ,4100,sedan,14,1.6,Gas,yes,2007,2110,front
Toyota,16000,sedan,89,1.8,Other,yes,2011,Avensis,front
VAZ,750,sedan,999,1.3,Petrol,yes,1984,2106,rear
Nissan,16700,crossover,65,1.6,Petrol,yes,2013,Juke,front
Toyota,9500,hatch,103,1.6,Petrol,yes,2008,Auris,front
Mazda,10500,sedan,100,1.6,Gas,yes,2009,3,front
Subaru,11700,crossover,94,2.5,Petrol,yes,2009,Forester,full
Peugeot,7800,hatch,35,1,Petrol,yes,2013,107,front
Peugeot,10200,other,92,2,Petrol,yes,2008,307,front
Toyota,35999,crossover,102,4,Petrol,yes,2011,Land Cruiser Prado,full
Toyota,3100,hatch,283,1.3,Petrol,yes,1994,Corolla,front
Mercedes-Benz,7900,van,234,2.2,Diesel,yes,2002,Vito ïàññ.,front
Volkswagen,18000,vagon,18,1.6,Diesel,yes,2011,Passat B7,front
BMW,16700,crossover,260,4.4,Petrol,yes,2003,X5,full
VAZ,5799,vagon,62,1.6,Gas,yes,2011,2171,front
Toyota,12750,hatch,164,1.4,Diesel,yes,2012,Auris,front
Volkswagen,12750,vagon,130,1.4,Gas,yes,2010,Passat B6,front
Renault,3999,other,227,1.4,Gas,yes,2005,Kangoo ãðóç.,front
Mitsubishi,9700,van,247,2.4,Gas,yes,2008,Grandis,front
Renault,15200,other,173,2.3,Diesel,yes,2013,Master ãðóç.,front
Skoda,33900,sedan,6,1.8,Petrol,yes,2016,Superb,front
VAZ,3100,hatch,147,1.6,Petrol,yes,2009,2113,front
Mercedes-Benz,29500,crossover,55,2.2,Diesel,no,2013,ML 250,full
Toyota,11990,sedan,129,2.4,Petrol,yes,2007,Camry,front
Ford,17950,van,90,1.6,Diesel,yes,2014,Tourneo Connect ïàññ.,front
SsangYong,21950,crossover,56,2.7,Diesel,yes,2013,Rexton W,full
Renault,7300,van,212,1.5,Diesel,yes,2009,Kangoo ïàññ.,full
Skoda,5700,hatch,170,1.2,Petrol,yes,2007,Fabia,front
Peugeot,26500,other,179,1.6,Petrol,yes,2004,307,front
Renault,6500,vagon,186,1.5,Diesel,yes,2004,Megane,front
Kia,26000,crossover,82,3,Diesel,yes,2011,Mohave,full
Skoda,7200,sedan,234,2,Gas,yes,2006,Octavia Tour,front
Lancia,1550,sedan,250,NA,Other,yes,1990,Prisma,
Citroen,4400,van,215,1.9,Diesel,yes,2006,Berlingo ïàññ.,front
Mercedes-Benz,55000,crossover,127,5.5,Petrol,yes,2008,G 55 AMG,full
Volkswagen,4900,sedan,500,1.9,Diesel,yes,1995,Passat B4,front
Chevrolet,10100,sedan,90,1.8,Petrol,yes,2011,Cruze,front
Hyundai,17950,crossover,17,2,Petrol,yes,2013,Santa FE,full
Nissan,2500,sedan,5,3,Gas,yes,1988,Maxima,front
BMW,16100,crossover,194,3,Diesel,yes,2004,X5,full
Mercedes-Benz,7777,sedan,270,2.8,Gas,yes,1996,S 140,rear
Opel,5500,van,182,1.3,Diesel,yes,2007,Combo ïàññ.,front
Volkswagen,9900,other,171,1.6,Diesel,yes,2011,Caddy ãðóç.,front
Skoda,5800,hatch,310,1.6,Gas,yes,1998,Octavia,front
Volkswagen,3500,hatch,250,1.9,Diesel,no,2000,Beetle,front
Nissan,7600,sedan,135,1.6,Petrol,yes,2008,TIIDA,front
Hyundai,13300,crossover,122,2.7,Gas,yes,2009,Tucson,full
BMW,46800,sedan,33,2,Diesel,yes,2014,520,rear
Mercedes-Benz,9300,van,159,2.2,Diesel,yes,2010,Vito ïàññ.,rear
Renault,8250,sedan,16,1.2,Petrol,yes,2014,Logan,front
Ford,14999,crossover,80,2.5,Petrol,yes,2011,Kuga,full
BMW,15400,vagon,179,2,Diesel,yes,2007,520,front
Citroen,1600,van,250,1.4,Gas,no,1998,Berlingo ïàññ.,front
Hyundai,17500,crossover,88,NA,Other,yes,2012,IX35,
Kia,7250,sedan,170,1.6,Diesel,yes,2008,Cerato,
Smart,3900,other,138,0.6,Petrol,yes,2000,City,rear
Audi,4200,vagon,215,2.5,Diesel,no,2003,A6,full
Daewoo,3500,hatch,173,1.6,Gas,yes,2003,Lanos,front
Mazda,13899,sedan,80,1.8,Gas,yes,2011,6,front
Audi,23000,crossover,167,3.6,Petrol,yes,2008,Q7,full
Ford,6490,hatch,150,1.4,Gas,yes,2006,Fiesta,front
Mercedes-Benz,8500,sedan,388,4.3,Gas,yes,2000,S 430,rear
Skoda,13200,hatch,67,1.8,Petrol,yes,2012,Octavia A5,front
VAZ,1500,hatch,60,NA,Petrol,yes,1991,2109,front
Ford,4900,other,250,2.5,Diesel,no,2001,Ranger,full
BMW,7400,sedan,285,4.4,Gas,yes,1997,540,rear
Skoda,17000,crossover,32,1.8,Petrol,yes,2013,Yeti,full
Lexus,18000,crossover,145,3.5,Petrol,yes,2007,RX 350,full
Volkswagen,2500,sedan,488,2,Petrol,yes,1991,Passat B3,front
Volkswagen,4600,hatch,1,1.8,Gas,yes,1996,Golf III,front
BMW,12700,hatch,130,2,Petrol,yes,2007,118,rear
Mazda,28000,crossover,76,2.5,Petrol,yes,2014,CX-5,full
Skoda,13150,hatch,108,1.8,Petrol,yes,2012,Octavia A5,front
Chevrolet,4500,sedan,77,1.5,Petrol,yes,2005,Aveo,
Mercedes-Benz,6700,van,310,2.2,Diesel,yes,2001,Vito ïàññ.,front
Peugeot,3800,hatch,322,70,Diesel,yes,2000,206,front
Nissan,15990,crossover,122,1.6,Petrol,yes,2011,Juke,full
Land Rover,7800,crossover,355,3,Diesel,no,2003,Range Rover,full
Porsche,67000,hatch,49,3,Diesel,yes,2012,Panamera,rear
Volkswagen,6650,van,223,1.9,Diesel,yes,2007,Caddy ãðóç.,front
Fiat,7500,van,130,2,Diesel,yes,2012,Doblo ãðóç.,front
Peugeot,7100,hatch,184,1.4,Petrol,yes,2007,307,front
Daewoo,3350,other,182,1.5,Petrol,yes,2008,Lanos,full
Audi,7800,sedan,90,2.2,Gas,yes,1994,S4,full
Mercedes-Benz,12250,van,300,2.2,Diesel,yes,2007,Vito ïàññ.,rear
Hyundai,6250,sedan,190,2,Petrol,yes,2006,Elantra,front
Audi,8150,sedan,162,2,Petrol,yes,2004,A4,front
Honda,2700,sedan,357,1.5,Petrol,yes,1993,Civic,
Skoda,11485.5,hatch,1,1,Petrol,yes,2015,Fabia,front
Hyundai,10800,sedan,182,3.3,Gas,yes,2008,Sonata,front
Volkswagen,7500,sedan,272,2.8,Gas,yes,2002,Passat B5,full
Skoda,18520,hatch,0,1.6,Petrol,yes,2016,Spaceback,front
Skoda,18255,sedan,0,1.6,Petrol,yes,2016,Rapid,front
Skoda,15520,sedan,0,1.2,Petrol,yes,2016,Rapid,front
Peugeot,0,other,48,1.6,Diesel,yes,2014,Partner ãðóç.,front
Peugeot,7300,hatch,98,1,Petrol,yes,2012,107,front
Toyota,21800,crossover,63,2,Petrol,yes,2013,Rav 4,front
Nissan,6600,sedan,110,1.6,Petrol,yes,2007,Almera,front
Mercedes-Benz,11800,sedan,215,3.2,Petrol,yes,2003,E-Class,rear
BMW,12800,sedan,194,4.4,Gas,yes,2002,745,rear
Chevrolet,5500,sedan,168,NA,Petrol,yes,2005,Lacetti,front
Mercedes-Benz,13000,sedan,191,1.8,Petrol,yes,2005,E-Class,rear
Renault,2850,hatch,315,2.2,Diesel,no,2003,Laguna,front
Mercedes-Benz,137000,crossover,82,5.5,Petrol,yes,2014,G 63 AMG,full
Hyundai,9500,crossover,170,2,Gas,yes,2008,Tucson,
Volkswagen,4999,hatch,300,1.9,Diesel,yes,1999,Golf IV,front
Audi,23000,other,115,1.8,Petrol,yes,2008,S4,
Renault,8800,van,205,1.9,Diesel,yes,2006,Trafic ïàññ.,front
Honda,10500,sedan,190,2,Gas,yes,2006,Accord,front
Mercedes-Benz,21000,crossover,208,3.5,Petrol,yes,2007,ML 350,full
Renault,9300,van,94,2,Diesel,yes,2012,Trafic ãðóç.,front
GAZ,1296.75,sedan,70,2.44,Gas,yes,1982,24,rear
Hyundai,8200,hatch,27,1.4,Petrol,yes,2011,i30,
Ford,11500,hatch,19,1.4,Petrol,yes,2011,Focus,front
Mercedes-Benz,56800,sedan,74,6.3,Petrol,yes,2010,S 63 AMG,rear
Daewoo,2999,other,214,1.5,Petrol,yes,2007,Lanos,front
Citroen,3100,van,300,1.9,Diesel,yes,1999,Jumpy ãðóç.,front
Nissan,17900,crossover,80,3.5,Petrol,yes,2009,Murano,full
Mercedes-Benz,42500,sedan,100,5.5,Petrol,yes,2011,S 500,full
BMW,3500,hatch,1,2,Petrol,yes,2006,120,rear
Ford,9900,hatch,78,1,Petrol,yes,2013,Fiesta,front
Volkswagen,4200,sedan,1,1.4,Petrol,yes,2012,Golf VI,front
Audi,2099,sedan,314,1.9,Diesel,no,1996,A4,front
Mercedes-Benz,0,other,176,3,Diesel,yes,2008,E-Class,
Chevrolet,6000,sedan,105,2.5,Petrol,yes,2007,Epica,front
Skoda,8500,sedan,203,1.6,Gas,yes,2007,Octavia Tour,front
Renault,3400,van,260,2.2,Diesel,no,2005,Espace,front
Renault,4600,van,265,1.5,Diesel,yes,2008,Kangoo ãðóç.,front
Land Rover,29500,crossover,141,3.6,Diesel,yes,2008,Range Rover,full
Ford,20900,hatch,3,NA,Other,yes,2015,Focus Electric,front
Skoda,5550,sedan,170,1.8,Petrol,yes,2002,Octavia,front
Audi,13200,vagon,182,2.7,Gas,yes,2003,A6 Allroad,full
VAZ,2450,sedan,152,1.6,Petrol,yes,2005,2110,front
Volkswagen,10000,van,220,1.9,Diesel,yes,2008,Caddy ïàññ.,front
VAZ,9151.35,vagon,0,1.7,Petrol,yes,2016,2121,full
Renault,13900,vagon,89,1.5,Diesel,yes,2013,Megane,front
Toyota,13500,crossover,150,4.7,Gas,yes,2002,Land Cruiser 100,full
BMW,33500,sedan,1,1.5,Petrol,yes,2015,318,rear
Lexus,55723.2,crossover,24,2.5,Petrol,yes,2014,NX 300,full
Kia,13500,crossover,107,2.5,Diesel,yes,2008,Sorento,full
SsangYong,19000,crossover,70,2,Diesel,yes,2013,Korando,full
Volkswagen,9900,van,149,1.6,Diesel,yes,2013,Caddy ãðóç.,front
Skoda,19740,sedan,0,1.4,Petrol,yes,2016,Octavia A7,front
Mercedes-Benz,115000,sedan,47,4.6,Petrol,yes,2013,S 500,full
Audi,35000,sedan,92,2.8,Petrol,yes,2013,A6,full
Opel,4000,vagon,320,1.9,Diesel,no,2005,Vectra C,front
Volkswagen,9800,van,220,1.9,Diesel,yes,2008,Caddy ãðóç.,front
Kia,22000,crossover,70,NA,Other,yes,2013,Sportage,
Isuzu,6000,crossover,175,2.8,Diesel,yes,1987,Trooper,
Mercedes-Benz,2600,hatch,178,1.7,Diesel,no,1999,A 170,front
Renault,8000,sedan,175,2,Gas,yes,2005,Megane,front
Nissan,7700,sedan,130,1.6,Gas,yes,2008,Almera,front
Daewoo,3250,sedan,153,1.3,Petrol,yes,2004,Sens,front
Land Rover,53500,crossover,120,4.4,Diesel,yes,2011,Range Rover,full
Kia,3700,other,420,1.6,Petrol,yes,2002,Sephia,front
Hyundai,6400,sedan,113,1.4,Petrol,yes,2007,Accent,front
Volkswagen,4500,hatch,199,1.8,Petrol,yes,1996,Golf III,front
Toyota,12000,sedan,133,2.4,Gas,yes,2008,Camry,front
Opel,3800,hatch,169,1,Petrol,yes,2000,Corsa,front
Volkswagen,4300,vagon,289,2,Petrol,yes,1994,Passat B4,front
Honda,17000,crossover,110,2,Petrol,yes,2007,CR-V,full
Renault,10900,van,138,2,Diesel,yes,2012,Trafic ãðóç.,front
Volkswagen,4400,sedan,290,1.8,Gas,yes,1997,Vento,front
Daewoo,3600,hatch,106,0.8,Petrol,yes,2006,Matiz,front
Seat,1550,hatch,100,NA,Other,yes,1991,Ibiza,
Ford,2600,hatch,180,1.8,Diesel,yes,1999,Fiesta,front
Chevrolet,7400,sedan,126,1.8,Gas,yes,2007,Lacetti,
Skoda,38680,sedan,0,1.8,Petrol,yes,2016,Superb,front
Volkswagen,7800,van,380,2.5,Diesel,yes,1999,T4 (Transporter) ïàññ.,front
Volkswagen,14000,crossover,194,3.2,Gas,yes,2004,Touareg,full
Audi,2650,vagon,268,2.5,Diesel,no,2000,A6,
Mercedes-Benz,22000,crossover,225,3.5,Gas,yes,2007,ML 350,full
BMW,5000,sedan,305,2,Petrol,yes,1995,520,rear