car,price,body,mileage,engV,engType,registration,year,model,drive
Renault,17639.46795,crossover,0,1.2,Petrol,yes,2016,Captur,front
BMW,5300,sedan,147,2.2,Gas,no,2001,320,rear
Chevrolet,7999,sedan,131,2,Petrol,yes,2008,Epica,front
Opel,4500,vagon,240,1.4,Petrol,yes,2001,Astra G,front
Volkswagen,11800,van,230,1.9,Diesel,yes,2009,T5 (Transporter) ïàññ.,front
Renault,13500,hatch,10,1.6,Petrol,yes,2014,Megane,front
Renault,9700,van,245,2,Diesel,yes,2008,Trafic ïàññ.,front
BMW,0,crossover,16,NA,Other,yes,2016,X5 M,
GAZ,4400,sedan,100,2.3,Petrol,yes,2004,31105,rear
VAZ,2700,crossover,96,1.6,Petrol,yes,1980,2121,full
Opel,11000,van,160,2.2,Petrol,yes,2006,Zafira,
Daewoo,3290,sedan,56,1.5,Petrol,yes,2008,Nexia,front
Suzuki,11500,crossover,240,2.7,Gas,yes,2005,Grand Vitara,full
Renault,8000,hatch,50,1.6,Petrol,yes,2012,Sandero,front
Subaru,13333,crossover,194,3,Petrol,yes,2007,Tribeca,full
Volkswagen,4900,van,198,1.6,Petrol,no,2004,Touran,front
Hyundai,6000,van,227,2.5,Diesel,yes,2006,H1 ïàññ.,rear
Renault,4200,sedan,180,1.4,Petrol,yes,2003,Symbol,front
Volkswagen,3399,sedan,201,1.8,Petrol,yes,1991,Passat B3,
Hyundai,4900,crossover,230,2,Diesel,no,2004,Santa FE,full
Ford,4299,van,143,1.8,Diesel,yes,2004,Transit Connect ãðóç.,
Hyundai,11500,sedan,14,1.4,Petrol,yes,2013,Accent,front
Mercedes-Benz,28500,crossover,190,3.2,Diesel,yes,2008,ML 320,full
Volkswagen,24300,sedan,1,1.6,Diesel,yes,2016,Jetta,front
BMW,0,sedan,1,3,Petrol,yes,2010,535,rear
Mercedes-Benz,20500,sedan,56,5,Other,yes,2003,SL 500 (550),rear
Toyota,13500,sedan,100,2.4,Petrol,yes,2007,Camry,front
Daewoo,4700,sedan,126,1.6,Gas,yes,2012,Nexia,front
Mercedes-Benz,19800,crossover,218,3,Diesel,yes,2006,ML 280,full
Skoda,7300,hatch,200,2,Petrol,yes,2007,Octavia A5,front
BMW,10999,other,162,2.2,Petrol,yes,2002,320,rear
BMW,24700,other,85,4.4,Petrol,yes,2004,645,rear
Opel,1300,sedan,30,1.6,Gas,yes,1986,Kadett,front
BMW,75555,sedan,30,4.4,Petrol,yes,2014,550,full
Infiniti,36500,crossover,112,3,Diesel,yes,2012,FX 30,rear
Mercedes-Benz,7000,sedan,190,2.6,Petrol,yes,2001,210,rear
BMW,37500,crossover,115,3,Diesel,yes,2008,X5 M,full
Hyundai,8990,crossover,155,2,Gas,yes,2007,Tucson,full
VAZ,1599,hatch,122,1.5,Other,yes,1992,2109,front
Chevrolet,56000,other,1,2,Petrol,yes,2016,Camaro,rear
Audi,12800,sedan,217,1.8,Petrol,yes,2007,A4,front
BMW,6500,sedan,280,2,Petrol,yes,1997,320,rear
Nissan,4400,sedan,218,2,Petrol,yes,1998,Maxima,front
Hyundai,13900,sedan,44,2,Petrol,yes,2010,Sonata,front
Chevrolet,5600,sedan,90,1.5,Petrol,yes,2007,Aveo,front
Mercedes-Benz,55000,crossover,128,3,Diesel,yes,2013,ML 350,
VAZ,3450,hatch,128,1.6,Gas,yes,2007,2114,front
BMW,6899,vagon,320,2.8,Gas,yes,1997,528,rear
VAZ,389.025,vagon,1,1.3,Petrol,yes,1983,2102,
Renault,4999,vagon,252,1.5,Diesel,yes,2007,Kangoo ïàññ.,front
MINI,9990,hatch,160,1.6,Petrol,yes,2006,Cooper,front
Mitsubishi,5700,other,170,1.3,Petrol,yes,2006,Colt,front
VAZ,1200,crossover,22,1.6,Petrol,yes,1986,2121,full
Nissan,6800,other,93,1.6,Petrol,yes,2006,Note,front
Hyundai,11700,sedan,85,1.4,Petrol,yes,2013,Accent,front
ZAZ,5900,hatch,75,1.5,Gas,yes,2013,Vida,front
Volkswagen,12500,sedan,84,2,Petrol,yes,2007,Passat B6,front
Daewoo,4650,sedan,64,1.5,Petrol,yes,2008,Lanos,front
Daewoo,2800,sedan,160,1.5,Other,yes,2006,Lanos,
Skoda,14900,sedan,108,1.9,Diesel,yes,2012,Octavia A5,front
Seat,9900,hatch,73,2,Petrol,yes,2009,Leon,front
Mazda,3750,sedan,305,1.5,Petrol,yes,1995,323,front
MINI,27800,hatch,8,1.5,Petrol,yes,2014,Cooper,front
Nissan,16800,crossover,98,2,Petrol,yes,2010,X-Trail,full
UAZ,8000,crossover,1,2.5,Petrol,yes,1977,469,full
Mercedes-Benz,22000,van,236,2.2,Diesel,yes,2012,Sprinter 313 ïàññ.,rear
ZAZ,1100,sedan,149,1.2,Gas,yes,2008,1103 Ñëàâóòà,front
BMW,21700,crossover,125,3,Petrol,yes,2007,X5,full
Peugeot,3990,van,254,1.9,Diesel,yes,2006,Partner ãðóç.,front
Nissan,4750,other,171,1.5,Diesel,yes,2004,Kubistar,front
Volkswagen,5500,van,400,1.9,Diesel,yes,1995,T4 (Transporter) ïàññ.,front
Land Rover,49800,crossover,76,5,Petrol,yes,2012,Range Rover Sport,full
Land Rover,26500,crossover,260,4.2,Gas,yes,2008,Range Rover,full
Chevrolet,6900,sedan,155,1.8,Gas,yes,2008,Lacetti,front
Mercedes-Benz,9999,van,154,2.2,Diesel,yes,2007,Vito ïàññ.,rear
Toyota,38500,crossover,20,5.7,Gas,yes,2014,Tundra,full
Peugeot,6300,hatch,87,NA,Petrol,yes,2010,207,front
Hyundai,8800,hatch,141,1.6,Diesel,yes,2009,i30,front
Renault,7150,van,118,1.5,Diesel,yes,2008,Kangoo ïàññ.,front
Mitsubishi,20800,crossover,31,2.4,Petrol,yes,2011,Outlander XL,full
Kia,9200,sedan,30,1.4,Petrol,yes,2010,Rio,front
Audi,16500,sedan,136,3.2,Petrol,yes,2007,A6,front
Audi,2550,sedan,304,2.5,Diesel,no,1998,A6,front
Toyota,15500,sedan,140,2.4,Gas,yes,2007,Camry,front
Mercedes-Benz,0,sedan,34,3.5,Diesel,yes,2014,S 350,full
Toyota,15700,sedan,125,3.5,Petrol,yes,2008,Camry,front
Hyundai,12900,crossover,49,2.7,Petrol,yes,2008,Tucson,full
Volkswagen,5000,van,400,2.4,Diesel,yes,1993,T4 (Transporter) ïàññ.,front
Ford,9800,hatch,70,1.6,Petrol,yes,2011,Focus,front
Mitsubishi,9300,crossover,156,2.4,Gas,yes,2006,Outlander,full
Hyundai,28500,crossover,0,2,Petrol,yes,2016,Tucson,full
Audi,2000,sedan,360,1.6,Other,no,1996,A4,
Hyundai,11000,sedan,116,3.3,Gas,yes,2007,Grandeur,front
Skoda,14800,vagon,90,1.8,Petrol,yes,2011,Superb,
Volkswagen,16900,van,121,2,Diesel,yes,2014,T5 (Transporter) ãðóç,front
Renault,6300,sedan,167,1.6,Petrol,yes,2005,Megane,front
Seat,9250,hatch,140,2,Diesel,yes,2007,Leon,front
VAZ,700,vagon,1,NA,Petrol,yes,1981,2102,rear
Hyundai,6500,sedan,150,1.4,Petrol,yes,2008,Accent,front
Hyundai,6500,hatch,88,1.4,Petrol,yes,2006,Getz,front
Opel,6800,vagon,246,2.2,Diesel,yes,2003,Omega,rear
Volkswagen,18500,vagon,125,2,Diesel,yes,2011,Passat B7,front
Chevrolet,11000,other,109,3.2,Petrol,yes,2007,Captiva,full
Mercedes-Benz,11600,sedan,186,3.2,Petrol,yes,2003,E-Class,front
Skoda,11499,sedan,146,1.8,Petrol,yes,2011,Octavia A5,front
BMW,6900,sedan,238,3.5,Petrol,yes,1999,535,rear
Audi,12000,sedan,200,6,Petrol,yes,2004,A8,full
Renault,7100,hatch,127,2,Gas,yes,2006,Laguna,front
Mercedes-Benz,8500,van,270,2.2,Diesel,yes,2004,Vito ïàññ.,rear
Renault,7000,vagon,280,1.5,Diesel,yes,2005,Megane,front
Mercedes-Benz,0,vagon,100,3,Diesel,yes,2014,CLS 350,full
Chery,3899,hatch,73,1.1,Petrol,yes,2008,QQ,front
Renault,3450,van,196,1.9,Diesel,yes,2001,Kangoo ãðóç.,front
Hyundai,16000,crossover,97,2,Petrol,yes,2011,IX35,full
Skoda,6300,hatch,157,NA,Other,yes,2007,Fabia,
Mercedes-Benz,15400,sedan,260,2.2,Diesel,yes,2008,E-Class,rear
Land Rover,26500,crossover,53,2.2,Diesel,yes,2012,Freelander,full
Mercedes-Benz,0,van,261,2.2,Diesel,yes,2007,Vito ãðóç.,rear
Fiat,7800,van,240,1.6,Diesel,yes,2007,Scudo ïàññ.,front
Peugeot,5800,sedan,247,3,Gas,yes,2004,607,front
Mazda,7999,hatch,220,1.6,Gas,yes,2004,3,front
Mercedes-Benz,1350,vagon,240,2.5,Diesel,no,1992,E-Class,rear
Mitsubishi,17000,crossover,215,3.8,Petrol,yes,2006,Pajero Wagon,full
Toyota,17950,sedan,87,2.4,Petrol,yes,2010,Camry,front
Fiat,8600,sedan,84,1.4,Petrol,yes,2013,Linea,front
Renault,8100,van,206,1.9,Diesel,yes,2005,Trafic ïàññ.,front
Hyundai,6700,sedan,70,1.4,Petrol,yes,2011,Accent,front
Opel,17555,vagon,191,NA,Diesel,yes,2009,Insignia,front
BMW,4100,sedan,26,3,Diesel,no,2001,530,rear
Volkswagen,12350,van,167,1.4,Petrol,yes,2011,Touran,front
Lifan,3500,sedan,66,1.3,Petrol,yes,2007,520,front
ZAZ,1300,other,200,1.2,Petrol,yes,2002,110557,front
Opel,10800,van,164,2,Diesel,yes,2011,Vivaro ãðóç.,front
Opel,7800,van,220,1.8,Petrol,yes,2007,Zafira,front
Volkswagen,20900,sedan,122,2,Petrol,yes,2012,Passat B7,front
Daewoo,3250,sedan,105,NA,Petrol,yes,2002,Sens,front
Kia,7000,sedan,156,1.6,Diesel,yes,2008,Cerato,front
ZAZ,1550,sedan,186,1.2,Petrol,yes,2004,1103 Ñëàâóòà,front
Kia,22000,crossover,95,2.4,Petrol,yes,2012,Sorento,full
Ford,7000,van,156,1.8,Diesel,yes,2006,Transit Connect ïàññ.,front
Nissan,17800,sedan,2,1.6,Petrol,yes,2016,Sentra,front
Skoda,10299,vagon,148,1.2,Diesel,yes,2012,Fabia,front
Opel,9141,van,176,1.3,Diesel,yes,2012,Combo ãðóç.,front
Porsche,45500,crossover,74,3.6,Petrol,yes,2011,Cayenne,full
Daewoo,3700,sedan,144,1.5,Gas,yes,2008,Nexia,front
Chevrolet,6700,sedan,79,1.5,Other,yes,2008,Aveo,front
VAZ,3900,crossover,126,1.7,Gas,yes,2003,2123,full
Nissan,16300,crossover,32,1.6,Petrol,yes,2012,Juke,front
Mazda,11700,sedan,91,2,Petrol,yes,2008,6,front
VAZ,1450,sedan,105,1.3,Petrol,yes,1990,2106,rear
Toyota,23300,crossover,93,2.7,Other,yes,2011,Venza,full
VAZ,3000,sedan,200,1.6,Petrol,yes,2007,21099,
Mercedes-Benz,12300,sedan,423,5,Gas,yes,1997,S 500,rear
GAZ,259.35,sedan,1,2.4,Other,yes,1959,21,rear
Toyota,14250,van,127,3.5,Other,yes,2007,Sienna,full
Volkswagen,6500,hatch,225,1.4,Petrol,yes,2000,Golf IV,front
Audi,17800,sedan,177,4.2,Petrol,yes,2008,A8,full
Audi,4200,sedan,236,2.5,Diesel,no,2003,A6,full
Volkswagen,1550,sedan,161,1.8,Petrol,no,1994,Vento,front
Ford,1200,hatch,240,1.6,Petrol,no,2001,Focus,front
Land Rover,7000,crossover,190,2.5,Diesel,no,2004,Discovery,full
Mercedes-Benz,4600,van,200,2.2,Diesel,yes,2000,Vito ïàññ.,front
Ford,10400,sedan,103,2,Gas,yes,2010,Focus,front
Toyota,12500,sedan,175,2.4,Petrol,yes,2007,Camry,front
Audi,47000,crossover,64,3,Diesel,yes,2013,Q7,full
Seat,7600,sedan,141,2,Gas,yes,2007,Cordoba,front
ZAZ,5400,sedan,20,1.5,Petrol,yes,2013,Lanos,front
Ford,8780.85,sedan,82,1.6,Petrol,yes,2011,Focus,front
Toyota,7500,vagon,196,1.59,Petrol,yes,2003,Corolla Verso,front
Volkswagen,8910.525,hatch,103,1.4,Petrol,yes,2012,Polo,front
Toyota,28787.85,sedan,0,2.5,Petrol,yes,2016,Camry,front
BMW,14200,sedan,135,3,Gas,yes,2004,530,
Skoda,7900,sedan,210,1.6,Gas,yes,2006,Octavia A5,front
Toyota,25749.75,sedan,0,2.5,Petrol,yes,2016,Camry,front
Renault,13400,vagon,190,1.5,Diesel,yes,2013,Laguna,front
Renault,10396.23,vagon,1,1.2,Petrol,yes,2015,Logan,front
Geely,6261.45,sedan,1,1.5,Petrol,yes,2015,CK,front
Hyundai,10999,sedan,59,1.4,Petrol,yes,2011,Accent,front
Fiat,8500,van,150,1.6,Diesel,yes,2008,Scudo ïàññ.,front
Honda,7900,sedan,288,2,Petrol,yes,2005,Accord,front
Renault,9300,sedan,94,1.5,Diesel,yes,2011,Fluence,front
Toyota,11000,sedan,156,1.8,Petrol,yes,2008,Avensis,front
Opel,1150,vagon,232,1.8,Gas,no,1999,Vectra B,front
Ford,23674.95,crossover,0,2,Diesel,yes,2016,Kuga,front
Audi,8000,sedan,234,2.4,Petrol,yes,1998,A6,full
Audi,0,sedan,177,1.8,Petrol,yes,1998,A4,
Ford,28560.6594,crossover,0,2,Diesel,yes,2016,Kuga,full
Volkswagen,6999,sedan,248,1.8,Petrol,yes,2002,Passat B5,front
Fiat,926.25,hatch,350,1,Petrol,yes,1987,Uno,front
Ford,10744.5,hatch,0,1.25,Petrol,yes,2016,Fiesta,front
Suzuki,19414.2,crossover,0,1.6,Petrol,yes,2016,Vitara,full
Volvo,33500,crossover,88,2.4,Diesel,yes,2012,XC90,full
BMW,3300,sedan,233,28,Petrol,no,1997,528,rear
Citroen,0,hatch,80,1.6,Petrol,yes,2012,DS4,front
Volkswagen,4100,vagon,350,1.9,Diesel,yes,2003,Passat B5,front
Renault,9658.935,sedan,1,1.2,Petrol,yes,2016,Logan,front
Honda,16300,crossover,80,2,Petrol,yes,2009,CR-V,full
Opel,1800,vagon,29,1.6,Petrol,yes,1990,Kadett,front
Ford,15500,hatch,27,NA,Other,yes,2012,Focus Electric,front
Volkswagen,11300,van,250,2.5,Diesel,yes,2007,T5 (Transporter) ïàññ.,front
Opel,1550,sedan,215,1.6,Petrol,no,1996,Vectra B,front
Toyota,11500,sedan,110,1.6,Petrol,yes,2011,Corolla,front
Nissan,16499,crossover,373,1.6,Petrol,yes,2011,Juke,front
Toyota,20711.2464,vagon,0,1.6,Petrol,yes,2016,Auris,full
Toyota,24842.025,sedan,0,1.8,Petrol,yes,2016,Avensis,front
Toyota,17394.0858,hatch,0,1.33,Petrol,yes,2016,Yaris,front
Volkswagen,6000,sedan,271,1.8,Petrol,yes,2000,Passat B5,front
Toyota,35138.2941,crossover,0,2,Petrol,yes,2016,Rav 4,full
Ford,3100,other,350,2.5,Diesel,yes,1998,Transit ïàññ.,rear
Volkswagen,34899.13635,vagon,0,2,Petrol,yes,2016,Passat B8,front
Smart,6400,other,120,NA,Diesel,yes,2008,Fortwo,rear
Daewoo,4100,sedan,145,1.4,Gas,yes,2007,Lanos,front
Audi,39999,crossover,45,2,Diesel,yes,2014,Q5,full
Audi,68000,crossover,20,3,Petrol,yes,2014,Q5,full
Lexus,17800,other,73,NA,Petrol,yes,2007,GS 350,full
Toyota,24000,crossover,132,4,Petrol,yes,2008,Land Cruiser Prado,full
BMW,42900,sedan,2,2,Petrol,yes,2016,520,rear
Mercedes-Benz,222000,crossover,0,6.3,Petrol,yes,2016,S 63 AMG,full
Ford,3100,hatch,110,7,Diesel,yes,1994,Escort,front
Mercedes-Benz,21500,crossover,142,3.5,Petrol,yes,2008,ML 350,full
Renault,4900,van,472,2.5,Diesel,yes,2000,Master ãðóç.,front
Volkswagen,18999,sedan,122,1.8,Petrol,yes,2012,Passat CC,front
GAZ,2000,sedan,49,NA,Petrol,yes,1990,2410,
Mercedes-Benz,4400,sedan,225,2,Gas,yes,1995,E-Class,rear
Renault,2100,van,270,1.9,Diesel,no,2002,Scenic,front
Ford,9950,hatch,78,NA,Petrol,yes,2012,Fiesta,front
Honda,11000,sedan,162,2,Gas,yes,2006,Accord,front
GAZ,0,crossover,1,NA,Petrol,yes,1963,69,full
Toyota,20900,sedan,18,2.5,Other,yes,2013,Camry,front
Volkswagen,7200,hatch,159,1.6,Petrol,yes,2007,Golf V,
Hyundai,10500,crossover,170,2,Gas,yes,2008,Tucson,full
Ford,8900,hatch,85,1.25,Petrol,yes,2013,Fiesta,front
BMW,7000,sedan,400,2.8,Petrol,yes,1998,528,rear
Toyota,24000,sedan,60,2.5,Gas,yes,2014,Camry,front
Fiat,5400,van,300,1.25,Petrol,yes,2002,Doblo ãðóç.,front
Renault,7550,hatch,155,2,Petrol,yes,2007,Laguna,front
Mercedes-Benz,29500,sedan,134,5,Petrol,yes,2008,S 500,full
VAZ,4100,sedan,96,1.6,Petrol,yes,2006,2110,front
BMW,48550,other,147,4,Diesel,yes,2012,X5,full
Mazda,7500,sedan,240,2,Petrol,yes,2005,6,front
Mercedes-Benz,8950,sedan,154,3.5,Gas,no,2005,CLS 350,rear
Mercury,10000,sedan,237,4.6,Gas,yes,2000,Grand Marquis,rear
Toyota,15200,crossover,208,2,Petrol,yes,2006,Rav 4,full
GAZ,1400,van,250,99.99,Gas,yes,1999,2705 GAZåëü,
BMW,5400,sedan,404,2.5,Petrol,yes,1992,525,rear
Volkswagen,3500,vagon,215,2,Petrol,yes,1993,Passat B3,front
Mitsubishi,4200,van,350,1.8,Gas,yes,1992,Space Wagon,front
Mitsubishi,8700,sedan,80,1.5,Petrol,yes,2008,Lancer X,front
Jeep,27000,crossover,40,3.8,Other,yes,2009,Wrangler,full
Peugeot,7650,van,186,1.6,Diesel,yes,2011,Partner ãðóç.,front
SsangYong,13800,crossover,105,2.7,Diesel,yes,2010,Rexton II,full
Volkswagen,8500,van,210,2.5,Diesel,yes,2003,T4 (Transporter) ïàññ.,front
BMW,27500,sedan,170,2,Diesel,yes,2011,520,rear
Jaguar,7500,sedan,290,3,Petrol,yes,2002,S-Type,rear