car,price,body,mileage,engV,engType,registration,year,model,drive
Toyota,0,crossover,0,4.5,Diesel,yes,2016,Land Cruiser 200,full
Mazda,9200,sedan,87,1.3,Petrol,yes,2006,RX-8,rear
Land Rover,52500,crossover,69,4.4,Diesel,yes,2011,Range Rover,full
Opel,0,vagon,158,1.3,Diesel,no,2012,Astra J,front
Dacia,4650,sedan,153,1.5,Diesel,yes,2008,Logan,front
Mercedes-Benz,32000,van,255,3,Diesel,yes,2008,Sprinter 318 ïàññ.,rear
Mazda,11900,sedan,127,2,Petrol,yes,2008,6,front
Fiat,8500,van,128,1.3,Diesel,yes,2013,Doblo ãðóç.,front
SsangYong,10900,crossover,112,2.7,Other,yes,2006,Rexton II,full
VAZ,750,sedan,264,1.5,Other,yes,1981,2103,rear
Mercedes-Benz,126000,sedan,14,3,Diesel,yes,2015,S 350,full
VAZ,3600,hatch,155,1.6,Petrol,yes,2008,2114,front
VAZ,1700,sedan,80,NA,Other,yes,1999,2106,
Mazda,7900,van,220,2,Petrol,yes,2006,5,front
Mazda,9200,crossover,205,2.3,Gas,yes,2008,CX-7,full
VAZ,999,sedan,1,1.5,Petrol,yes,1989,2105,rear
Kia,7900,sedan,176,1.6,Diesel,yes,2009,Cerato,front
Mercedes-Benz,19500,sedan,157,3.5,Petrol,yes,2006,S 350,rear
Hummer,21500,crossover,90,3.5,Gas,yes,2006,H3,full
Opel,5500,sedan,232,2.2,Petrol,yes,2003,Vectra C,front
Ford,19800,crossover,113,2,Diesel,yes,2014,Kuga,full
Chevrolet,5555,crossover,76,1.7,Petrol,yes,2007,Niva,full
Citroen,13200,hatch,85,NA,Diesel,yes,2012,C4,front
Mercedes-Benz,4700,sedan,280,2.8,Petrol,yes,1993,E-Class,
Subaru,10999,vagon,168,2.5,Petrol,yes,2007,Outback,full
Volkswagen,12900,other,142,2,Petrol,yes,2007,Eos,front
BMW,29999,sedan,130,NA,Petrol,yes,2009,750,
Mercedes-Benz,47600,van,0,2.2,Diesel,yes,2016,Vito ïàññ.,rear
Mercedes-Benz,16300,van,175,2.2,Diesel,yes,2010,Vito ïàññ.,rear
Mercedes-Benz,7700,sedan,390,3,Diesel,no,2007,E-Class,rear
Audi,3600,vagon,200,2.5,Diesel,yes,1999,A6,front
Seat,4300,sedan,130,2,Petrol,yes,2006,Leon,front
Ford,4900,hatch,157,1.25,Gas,yes,2007,Fiesta,front
Daewoo,3750,sedan,153,1.5,Gas,yes,2007,Lanos,front
Mercedes-Benz,8650,van,344,2.2,Diesel,yes,2006,Vito ïàññ.,rear
Smart,14450,other,27,NA,Other,yes,2013,Fortwo,front
Volkswagen,9800,van,86,1.2,Petrol,yes,2013,Caddy ãðóç.,front
Mazda,7900,vagon,143,2,Petrol,yes,2006,6,front
Lexus,45600,crossover,155,5.7,Other,yes,2009,LX 570,full
Lexus,44500,crossover,127,5.7,Petrol,yes,2009,LX 570,full
VAZ,2600,sedan,120,1.7,Gas,yes,1978,2101,rear
Skoda,5800,hatch,162,1.2,Gas,yes,2006,Fabia,front
Porsche,54900,sedan,46,4.8,Petrol,yes,2011,Panamera,full
Volkswagen,17777,van,250,2,Diesel,yes,2010,Caravelle,full
Daewoo,3200,sedan,100,1.5,Petrol,yes,2004,Lanos,front
Ford,20833.40025,crossover,1,2,Diesel,yes,2015,Kuga,front
Dacia,4200,sedan,216,NA,Other,yes,2006,Logan,full
Mercedes-Benz,99000,van,5,1.6,Diesel,yes,2013,Viano ïàññ.,front
Toyota,17000,sedan,95,2,Gas,yes,2011,Avensis,front
SsangYong,11000,crossover,200,2.7,Diesel,yes,2008,Rexton II,full
BMW,41500,vagon,42,2,Petrol,yes,2012,X3,full
BMW,69500,sedan,62,4.4,Petrol,yes,2013,750,full
Chevrolet,5200,van,137,2,Petrol,yes,2004,Tacuma,front
Mercedes-Benz,18900,sedan,232,3,Diesel,yes,2007,E-Class,full
Subaru,12600,other,220,3,Gas,yes,2006,Tribeca,full
Ford,14900,crossover,109,2,Diesel,yes,2010,Kuga,full
BMW,20900,crossover,230,3,Diesel,yes,2006,X5,full
Mazda,13900,van,107,2,Petrol,yes,2008,5,front
Volkswagen,19100,other,120,1.4,Petrol,yes,2012,Scirocco,front
Honda,38000,crossover,0,1.6,Diesel,yes,2016,CR-V,full
Nissan,15500,hatch,24,NA,Other,yes,2012,Leaf,front
Volkswagen,18800,vagon,106,1.6,Diesel,yes,2013,Passat B7,front
BMW,60500,sedan,110,3,Diesel,yes,2011,740,full
Audi,42700,crossover,75,3,Diesel,yes,2013,Q7,full
Mazda,10500,sedan,190,1.8,Petrol,yes,2008,6,front
Mercedes-Benz,10150,other,190,2.2,Diesel,yes,2008,Vito ïàññ.,rear
Geely,7000,hatch,100,1.8,Gas,yes,2011,Emgrand 7 (EC7),front
Mercedes-Benz,5800,sedan,231,2.2,Petrol,yes,1994,E-Class,rear
Smart,7200,other,53,1,Petrol,yes,2012,Fortwo,rear
BMW,22900,other,25,3,Petrol,yes,2008,325,rear
VAZ,926.25,sedan,40,1.6,Gas,yes,1986,2106,rear
Opel,6200,van,220,1.7,Diesel,yes,2007,Combo ïàññ.,front
Mercedes-Benz,3300,sedan,200,2.7,Diesel,no,2000,E-Class,rear
Audi,81500,sedan,0,3,Petrol,yes,2016,A7,full
Hyundai,19900,sedan,15,1.6,Petrol,yes,2016,Elantra,front
Hyundai,9700,crossover,130,2,Gas,yes,2007,Tucson,full
Lexus,0,crossover,0,4.5,Diesel,yes,2016,LX 450,full
BMW,3099,sedan,230,3,Diesel,no,2003,530,rear
Volkswagen,5000,van,326,2.4,Diesel,yes,1995,T4 (Transporter) ïàññ.,front
Nissan,25000,crossover,67,2,Diesel,yes,2014,X-Trail,full
Mitsubishi,4800,sedan,247,2,Gas,yes,1998,Galant,front
Lexus,17000,sedan,130,3.5,Petrol,yes,2006,ES 350,front
Opel,7999,vagon,37,1.4,Petrol,yes,2008,Combo ïàññ.,front
Mercedes-Benz,40500,sedan,39,2.2,Diesel,yes,2015,E-Class,rear
Mitsubishi,5700,other,230,2,Petrol,yes,2003,Galant,
Skoda,12700,sedan,77,1.6,Diesel,yes,2013,Rapid,front
BMW,8300,sedan,200,4.4,Petrol,yes,2001,740,rear
Ford,6600,hatch,125,1.6,Petrol,yes,2007,Focus,front
Renault,0,van,192,99.99,Diesel,yes,2011,Kangoo ãðóç.,front
BMW,2999,sedan,299,NA,Diesel,no,2000,530,rear
Mercedes-Benz,17800,van,162,1.8,Diesel,yes,2012,B 180,front
Mitsubishi,40990,crossover,0,2.4,Diesel,yes,2016,Pajero Sport,full
Hyundai,14200,sedan,41,1.8,Gas,yes,2014,Elantra,front
Skoda,11300,sedan,110,1.6,Petrol,yes,2011,Octavia A5,front
Mitsubishi,12750,sedan,59,2.4,Petrol,yes,2009,Galant,front
Volkswagen,0,other,197,2,Diesel,no,2011,T5 (Transporter) ïàññ.,front
Renault,7900,van,268,1.5,Diesel,yes,2008,Grand Scenic,front
Audi,44800,crossover,100,3,Diesel,yes,2014,Q7,full
Honda,15700,crossover,129,2,Petrol,yes,2008,CR-V,full
BMW,6100,sedan,266,3.5,Petrol,no,1997,535,rear
BMW,13900,sedan,262,4,Diesel,yes,2003,740,rear
Geely,9500,sedan,61,1.8,Gas,yes,2014,Emgrand 7 (EC7),front
Mitsubishi,9700,sedan,120,2.4,Gas,yes,2006,Galant,front
Renault,6900,van,140,1.5,Diesel,yes,2012,Kangoo ãðóç.,front
Mitsubishi,8500,sedan,116,1.5,Petrol,yes,2008,Lancer X,front
Nissan,5000,other,200,1.8,Petrol,yes,1999,Primera,front
Mercedes-Benz,6400,van,290,2.2,Diesel,yes,1999,Vito ïàññ.,front
Opel,2450,crossover,278,2.3,Diesel,no,1996,Frontera,full
BMW,8500,sedan,365,3,Diesel,yes,2001,530,rear
Peugeot,5700,hatch,250,1.4,Gas,yes,2008,207,front
Renault,9000,vagon,178,2,Petrol,yes,2008,Scenic,front
Opel,0,van,162,2,Diesel,yes,2012,Vivaro ãðóç.,front
Jeep,34900,crossover,74,6.1,Petrol,yes,2006,Grand Cherokee,full
Toyota,18100,hatch,30,1.6,Petrol,yes,2013,Auris,front
Daewoo,3100,hatch,70,0.8,Petrol,yes,2009,Matiz,front
Ford,12999,hatch,35,1.6,Gas,yes,2013,Fiesta,front
BMW,21900,other,25,2.5,Petrol,yes,2007,325,rear
MINI,20000,hatch,80,1.6,Petrol,yes,2012,Countryman,front
Hyundai,21433.425,crossover,1,2,Petrol,yes,2016,Tucson,front
Volvo,7900,sedan,230,2.4,Petrol,yes,2006,S80,front
Kia,9000,sedan,170,2.7,Gas,yes,2007,Magentis,front
Smart,10250,other,37,1,Petrol,yes,2014,Fortwo,rear
Volkswagen,47777,sedan,91,3,Diesel,yes,2012,Phaeton,full
Kia,19300,crossover,117,NA,Gas,yes,2012,Sorento,full
Audi,33300,crossover,71,2,Petrol,yes,2011,Q5,full
Ford,12900,van,160,NA,Diesel,yes,2014,Transit ãðóç.,rear
BMW,6300,sedan,241,2.8,Gas,yes,1995,328,rear
Chevrolet,11990,hatch,40,1.8,Gas,yes,2012,Cruze,front
BMW,24000,crossover,108,2,Diesel,yes,2012,X1,full
Hyundai,12300,sedan,48,1.6,Petrol,yes,2013,Accent,front
Audi,4000,sedan,260,99.99,Diesel,no,2000,A6,full
Mercedes-Benz,31669,hatch,2,NA,Other,yes,2015,B-Class Electric Drive,
Citroen,7450,other,102,1.6,Diesel,yes,2011,Berlingo ãðóç.,front
Ford,20000,other,80,4,Petrol,yes,2008,Mustang,rear
Hyundai,11500,crossover,48,NA,Petrol,yes,2007,Tucson,
Hyundai,23500,sedan,72,3,Petrol,yes,2013,Grandeur,front
VAZ,3300,other,19,NA,Other,yes,2007,2107,rear
ZAZ,643,hatch,65,1.2,Gas,yes,1992,1102 Òàâðèÿ,front
Opel,1950,vagon,240,2,Diesel,no,2001,Vectra B,front
BMW,4500,sedan,370,4,Petrol,yes,1993,540,rear
Skoda,11300,sedan,70,1.8,Petrol,yes,2008,Superb,front
Daewoo,3900,hatch,59,0.8,Petrol,yes,2008,Matiz,front
Mitsubishi,12999,crossover,111,3,Gas,yes,2008,Outlander XL,full
Renault,9000,van,158,2,Diesel,yes,2012,Trafic ãðóç.,front
Mercedes-Benz,29500,sedan,135,5.5,Petrol,yes,2008,S 550,full
Volkswagen,72000,crossover,0,3,Diesel,yes,2016,Touareg,full
Hyundai,7100,hatch,88,1.4,Petrol,yes,2008,Getz,front
Nissan,6600,crossover,180,2,Petrol,yes,2003,X-Trail,full
Volkswagen,18300,van,1,2.2,Diesel,yes,2013,T5 (Transporter) ãðóç,front
Volkswagen,19999,other,48,2,Diesel,yes,2012,Eos,
Daewoo,3350,sedan,157,1.4,Gas,yes,2007,Lanos,front
Audi,13900,sedan,150,NA,Petrol,yes,2006,A8,full
Toyota,24900,sedan,30,2.5,Petrol,yes,2014,Camry,front
Suzuki,7500,hatch,97,1.3,Petrol,yes,2006,Swift,front
Renault,10800,other,206,2,Diesel,yes,2008,Trafic ïàññ.,front
Mercedes-Benz,3100,vagon,400,2.2,Diesel,no,2002,C-Class,front
Renault,7100,van,135,1.5,Diesel,yes,2013,Kangoo ãðóç.,front
Audi,8500,sedan,247,2.5,Diesel,yes,2001,A6,front
Renault,8300,van,137,1.5,Diesel,yes,2014,Kangoo ãðóç.,front
Skoda,12999,sedan,165,1.8,Petrol,yes,2009,Superb,front
Mitsubishi,10500,crossover,187,2.4,Gas,yes,2008,Outlander,full
Honda,10300,sedan,150,2,Gas,yes,2007,Accord,front
Citroen,4000,van,168,1.6,Diesel,yes,2009,Berlingo ãðóç.,front
Renault,6999,van,173,1.5,Diesel,yes,2006,Scenic,front
Mercedes-Benz,7650,sedan,340,5,Gas,yes,1997,S 140,rear
Honda,15300,crossover,97,2,Gas,yes,2009,CR-V,full
Renault,5800,van,159,1.5,Diesel,yes,2007,Kangoo ïàññ.,front
Hyundai,9900,crossover,140,2,Gas,yes,2007,Tucson,full
BMW,77777,sedan,8,4.4,Petrol,yes,2014,750,full
Chevrolet,11100,sedan,83,1.8,Petrol,yes,2011,Cruze,front
Renault,6800,van,168,1.5,Diesel,yes,2012,Kangoo ãðóç.,front
Ford,2500,van,1,2.5,Diesel,yes,1989,Transit ïàññ.,rear
Audi,11950,sedan,190,3,Petrol,yes,2006,A6,full
Porsche,21900,crossover,140,3.6,Petrol,yes,2009,Cayenne,full
Chery,3000,hatch,55,1.1,Petrol,yes,2010,QQ,front
BMW,7200,sedan,270,3,Diesel,no,2004,530,rear
Volkswagen,29600,sedan,11,1.4,Petrol,yes,2016,Passat B8,front
Lexus,14999,crossover,141,3,Gas,yes,2004,RX 300,full
Peugeot,6799,other,126,1.6,Diesel,yes,2009,Partner ïàññ.,front
Mercedes-Benz,3800,van,462,2.2,Diesel,no,2001,Sprinter ãðóç.,rear
Ford,11400,sedan,58,1.6,Petrol,yes,2013,Fiesta,front
Mercedes-Benz,18000,sedan,99,1.8,Petrol,yes,2008,C-Class,rear
BMW,38888,vagon,5,0.65,Other,yes,2015,I3,rear
Volkswagen,16500,sedan,87,NA,Other,yes,2012,Passat B7,front
Honda,2900,sedan,290,2,Petrol,yes,1988,Accord,front
BMW,6950,sedan,320,4.4,Gas,yes,1997,740,rear
Subaru,10000,vagon,165,2.5,Gas,yes,2007,Outback,full
VAZ,2300,sedan,121,1.5,Gas,yes,2006,2107,rear
Honda,12500,other,112,2.4,Petrol,yes,2008,Accord,front
Hyundai,12356.175,sedan,1,1.4,Petrol,yes,2015,Accent,front
Mitsubishi,22711.65,crossover,1,2,Petrol,yes,2016,Outlander,full
Lexus,123000,crossover,1,4.5,Diesel,yes,2016,LX 450,full
Skoda,9025,vagon,137,1.2,Diesel,yes,2011,Fabia,front
Nissan,26220.285,crossover,1,2,Petrol,yes,2015,X-Trail,front
Hyundai,15246.075,sedan,1,1.6,Petrol,yes,2016,Elantra,front
Toyota,13621.4325,sedan,0,1.3,Petrol,yes,2015,Corolla,front
Volkswagen,10750,van,176,2,Diesel,yes,2012,T5 (Transporter) ãðóç,front
Skoda,11670.75,hatch,1,1.2,Petrol,yes,2015,Fabia,front
Ford,15505.425,hatch,1,1,Petrol,yes,2015,Focus,front
Skoda,8000,sedan,150,1.78,Petrol,yes,2004,Superb,front
Volkswagen,29999,other,129,2,Diesel,yes,2014,Caravelle,front
Volkswagen,12900,vagon,145,1.6,Diesel,yes,2011,Golf Variant,
VAZ,850,sedan,50,1.2,Petrol,yes,1986,2101,front
Skoda,16700,sedan,98,1.8,Gas,yes,2011,Superb,front
Chevrolet,19000,crossover,124,2.4,Gas,yes,2012,Captiva,full
Volkswagen,17400,sedan,73,1.8,Petrol,yes,2012,Passat B7,front
Honda,18000,sedan,116,2,Gas,yes,2011,Accord,front
Kia,7600,sedan,136,2,Petrol,yes,2009,Cerato,front
Volkswagen,9999,van,165,1.6,Diesel,yes,2012,Caddy ãðóç.,
Mercedes-Benz,10600,van,250,2.2,Diesel,yes,2006,Sprinter 313 ãðóç.,rear
VAZ,1400,sedan,100,1.3,Gas,yes,1990,2105,rear
Volkswagen,9600,van,255,1.9,Diesel,yes,2004,T5 (Transporter) ïàññ.,front
Volkswagen,5900,van,278,1.9,Diesel,yes,2005,Caddy ïàññ.,front
Skoda,7200,sedan,242,1.6,Petrol,yes,2007,Octavia Tour,front
Nissan,18999,hatch,8,NA,Other,yes,2013,Leaf,front
Volvo,20000,crossover,215,3.2,Petrol,yes,2008,XC70,full
Mercedes-Benz,12500,sedan,208,3.2,Diesel,yes,2004,S 320,rear
Hyundai,5500,hatch,135,1.6,Petrol,yes,2005,Getz,front
Kia,8800,vagon,155,1.6,Gas,yes,2007,Ceed,front
Opel,4999,van,202,1.6,Gas,yes,2007,Combo ãðóç.,front
Peugeot,17598.75,vagon,0,1.6,Diesel,yes,2016,Partner ïàññ.,front
BMW,7200,sedan,255,2.8,Petrol,yes,1998,328,rear
Mercedes-Benz,0,sedan,300,2.6,Petrol,yes,2002,E-Class,rear
BMW,3099,sedan,320,2,Diesel,no,2000,320,rear
Hyundai,6750,crossover,178,2,Diesel,no,2006,Tucson,full
Volkswagen,16999,sedan,105,1.8,Petrol,yes,2011,Passat B7,front
BMW,8899,sedan,170,2.2,Petrol,yes,2001,520,rear
Mercedes-Benz,12800,other,260,2.7,Diesel,yes,2005,Sprinter 316 ïàññ.,rear
Mercedes-Benz,29900,other,71,5.5,Petrol,yes,2007,CL 500,rear
Nissan,13600,crossover,138,2,Petrol,yes,2008,X-Trail,full
Mitsubishi,11700,sedan,82,1.5,Gas,yes,2010,Lancer X,
Mercedes-Benz,15000,crossover,185,3.7,Gas,yes,2005,ML 350,full
Mercedes-Benz,21200,vagon,206,2.1,Diesel,yes,2011,C-Class,rear
Peugeot,12800,hatch,56,1.6,Diesel,yes,2013,308,front
Infiniti,50695.515,crossover,1,3.7,Petrol,yes,2015,QX70,full
Infiniti,35162.3025,sedan,1,2,Petrol,yes,2014,Q50,rear
Infiniti,46022.028,crossover,1,2.5,Petrol,yes,2015,QX50,full
Toyota,35500,crossover,85,3,Diesel,yes,2012,Land Cruiser Prado,full
Opel,1850,hatch,255,2,Petrol,no,2002,Vectra B,front
Land Rover,45000,crossover,80,5,Petrol,yes,2010,Range Rover,full
Renault,11500,vagon,170,1.5,Diesel,yes,2012,Megane,front
Audi,51500,crossover,27,3,Diesel,yes,2013,Q7,full
Mitsubishi,11900,crossover,129,2.5,Diesel,yes,2007,Pajero Sport,full
Subaru,8700,sedan,150,2,Petrol,yes,2006,Legacy,full
Jeep,9500,other,257,2.5,Diesel,yes,1997,Grand Cherokee,full
Nissan,21900,crossover,30,1.2,Petrol,yes,2015,Qashqai,front
Skoda,12800,sedan,135,1.8,Petrol,yes,2011,Superb,front
Renault,8700,hatch,100,1.5,Diesel,yes,2010,Megane,
Skoda,20700,hatch,71,1.8,Petrol,yes,2014,Superb,front